isn_vinculo;num_ano;num_mes;8;15;18;39;97;140;160;165;207;1454;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
173063;2015;5;0.0;301.77;344.88;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.08213351274328928;1;0.0001908078433505711;0
173063;2015;6;0.0;301.77;344.88;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.0043874827210023115;1;7.89358295247844e-05;0
173063;2015;7;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
173063;2015;8;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
173063;2015;9;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
173063;2015;10;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
173063;2015;11;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
173063;2015;12;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
173063;2016;1;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
173063;2016;2;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
173063;2016;3;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.03466046742339002;1;0.00018876382116184143;0
173063;2016;4;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
173063;2016;5;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
173063;2016;6;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.03466046742339002;1;0.00018876382116184143;0
173063;2016;7;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
173063;2016;8;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
173063;2016;9;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
173063;2016;10;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
173063;2016;11;0.0;301.77;344.89;716.49;0.0;0.0;0.0;626.55;862.21;0.0;1;0.15157229341792272;1;6.889710642421498e-05;0
1111370;2020;11;275.48;55.1;0.0;0.0;0.0;0.0;714.42;0.0;0.0;0.0;-1;-0.025237471967381908;-1;-0.00014272034715157034;2
1111370;2020;12;275.48;55.1;0.0;0.0;0.0;0.0;714.42;0.0;0.0;0.0;-1;-0.025237471967381908;-1;-0.00014272034715157034;2
1111370;2021;1;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.04967522309180605;-1;-7.39625741350558e-05;1
1111370;2021;2;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.08868579880062932;1;0.01372618857307839;0
1111370;2021;3;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.08868579880062932;1;0.01372618857307839;0
1111370;2021;4;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.08868579880062932;1;0.01372618857307839;0
1111370;2021;5;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.08868579880062932;1;0.01372618857307839;0
1111370;2021;6;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.08868579880062932;1;0.01372618857307839;0
1111370;2021;7;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.04967522309180605;-1;-7.39625741350558e-05;1
1111370;2021;8;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;366.67;-1;-0.10160400844991624;1;5.813140226362812e-05;1
1111370;2021;9;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.08868579880062932;1;0.01372618857307839;0
1111370;2021;10;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.04967522309180605;-1;-7.39625741350558e-05;1
1111370;2021;11;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.08868579880062932;1;0.01372618857307839;0
1111370;2021;12;275.48;55.1;0.0;0.0;0.0;0.0;769.42;0.0;0.0;0.0;1;0.08868579880062932;1;0.01372618857307839;0
1111370;2022;1;290.27;58.05;0.0;0.0;0.0;0.0;863.68;0.0;0.0;0.0;1;0.0;1;0.02210212714364257;0
1111370;2022;2;290.27;58.05;0.0;0.0;0.0;0.0;863.68;0.0;0.0;0.0;1;0.0;1;0.02210212714364257;0
1111370;2022;3;290.27;58.05;0.0;0.0;0.0;0.0;863.68;0.0;0.0;0.0;1;0.018508537423417737;1;0.00489783074851502;0
1111370;2022;4;290.27;58.05;0.0;0.0;0.0;0.0;863.68;0.0;0.0;0.0;1;0.0;1;0.02210212714364257;0
1111370;2022;5;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.10812935658776301;1;0.020128858054723864;0
1111370;2022;6;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.10812935658776301;1;0.020128858054723864;0
1111370;2022;7;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.10812935658776301;1;0.020128858054723864;0
1111370;2022;8;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.0857767402410653;1;0.004275913678501664;0
1111370;2022;9;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.0857767402410653;1;0.004275913678501664;0
1111370;2022;10;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.10812935658776301;1;0.020128858054723864;0
1111370;2022;11;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.10812935658776301;1;0.020128858054723864;0
1111370;2022;12;305.06;61.01;0.0;0.0;0.0;0.0;845.93;0.0;0.0;0.0;1;0.10812935658776301;1;0.020128858054723864;0
1111370;2023;1;305.06;61.01;0.0;0.0;0.0;0.0;935.93;0.0;0.0;0.0;1;0.08956744715720255;1;0.008755564591866438;0
