isn_vinculo;num_ano;num_mes;44;102;226;227;371;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
154375;2010;3;0.0;0.0;272.0;0.0;0.0;1;0.18371354300145792;-1;-0.0004985235918255615;1
154375;2010;4;0.0;0.0;510.0;0.0;0.0;1;0.3179979735143603;1;0.009509658456112569;0
154375;2010;5;0.0;0.0;510.0;0.0;0.0;1;0.3179979735143603;1;0.009509658456112569;0
154375;2010;6;0.0;0.0;510.0;0.0;0.0;1;0.3179979735143603;1;0.009509658456112569;0
154375;2010;7;0.0;0.0;534.68;0.0;0.0;1;0.3328542863307924;1;0.005580498021239555;0
154375;2010;8;0.0;0.0;534.68;0.0;0.0;1;0.3328542863307924;1;0.005580498021239555;0
154375;2010;9;0.0;0.0;534.68;0.0;0.0;1;0.3328542863307924;1;0.005580498021239555;0
154375;2010;10;414.89;311.9;0.0;0.0;0.0;-1;-0.0003780205174336304;1;0.00013502300869644435;1
154376;2010;3;0.0;0.0;272.0;0.0;0.0;-1;-0.005415724170883651;1;0.00015920756675814884;1
154376;2010;4;0.0;0.0;510.0;0.0;0.0;1;0.2942191745809329;1;0.009568734528440079;0
154376;2010;5;0.0;0.0;510.0;0.0;0.0;1;0.3179979735143603;1;0.009509658456112569;0
154376;2010;6;0.0;127.5;0.0;0.0;0.0;1;0.04680379547199509;1;0.0001350245217023316;0
154377;2010;3;0.0;0.0;272.0;0.0;0.0;1;0.18371354300145792;-1;-0.0004985235918255615;1
154377;2010;4;0.0;0.0;510.0;0.0;0.0;1;0.3179979735143603;1;0.009509658456112569;0
154377;2010;5;0.0;0.0;510.0;0.0;0.0;1;0.3179979735143603;1;0.009509658456112569;0
154377;2010;6;0.0;0.0;510.0;0.0;0.0;1;0.2942191745809329;1;0.009568734528440079;0
154377;2010;7;0.0;0.0;534.68;0.0;0.0;1;0.3328542863307924;1;0.005580498021239555;0
154377;2010;8;0.0;0.0;534.68;0.0;0.0;1;0.26705574252840214;1;0.005321510484231559;0
154377;2010;9;0.0;0.0;534.68;0.0;0.0;1;0.3328542863307924;1;0.005580498021239555;0
154377;2010;10;0.0;0.0;534.68;0.0;0.0;1;0.3328542863307924;1;0.005580498021239555;0
154377;2010;11;0.0;0.0;534.68;0.0;0.0;1;0.3328542863307924;1;0.005580498021239555;0
154377;2010;12;0.0;0.0;534.68;0.0;0.0;1;0.3328542863307924;1;0.005580498021239555;0
154377;2011;1;0.0;0.0;561.41;0.0;0.0;1;0.21901247813051306;1;0.00017838750263804437;0
154377;2011;2;0.0;0.0;561.41;0.0;0.0;1;0.18653747257311626;-1;-0.0003184177752980355;1
154377;2011;3;746.68;0.0;0.0;261.99;0.0;-1;-0.07745569841834854;-1;-3.941691331849073e-05;2
154378;2010;3;0.0;0.0;272.0;0.0;0.0;1;0.18371354300145792;-1;-0.0004985235918255615;1
154378;2010;4;0.0;0.0;510.0;0.0;27.24;1;0.051605033523233534;-1;-0.00023951291334312064;1
154378;2010;5;0.0;0.0;510.0;0.0;27.24;1;0.016247172512650843;1;0.00015920844601609307;0
154378;2010;6;0.0;0.0;510.0;0.0;27.24;1;0.051605033523233534;-1;-0.00023951291334312064;1
154378;2010;7;226.1;255.0;0.0;102.0;0.0;1;0.002142116265456906;1;0.00032901201780172196;0
