isn_vinculo;num_ano;num_mes;8;15;39;41;54;70;97;140;188;207;324;1236;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
331373;2009;9;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11100232041850178;1;0.10390150543141607;0
331373;2009;10;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09967937902224622;1;0.25788594891271677;0
331373;2009;11;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09967937902224622;1;0.25788594891271677;0
331373;2009;12;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09967937902224622;1;0.25788594891271677;0
331373;2010;1;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09967937902224622;1;0.25788594891271677;0
331373;2010;2;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09967937902224622;1;0.25788594891271677;0
331373;2010;3;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09967937902224622;1;0.25788594891271677;0
331373;2010;4;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09967937902224622;1;0.25788594891271677;0
331373;2010;5;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09967937902224622;1;0.25788594891271677;0
331373;2010;6;4128.63;619.29;682.79;825.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09967937902224622;1;0.25788594891271677;0
331373;2010;7;4328.46;649.27;715.84;865.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11869612702052701;1;0.10969747288645837;0
331373;2010;8;4328.46;649.27;715.84;865.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11869612702052701;1;0.10969747288645837;0
331373;2010;9;4328.46;649.27;715.84;865.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09709470872020515;1;0.26941105320422354;0
331373;2010;10;4328.46;649.27;715.84;865.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09709470872020515;1;0.26941105320422354;0
331373;2010;11;4328.46;649.27;715.84;865.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11869612702052701;1;0.10969747288645837;0
331373;2010;12;4328.46;649.27;715.84;865.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09709470872020515;1;0.26941105320422354;0
331373;2011;1;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12432804691249888;1;0.11027563829594644;0
331373;2011;2;4544.88;681.73;751.63;908.98;2295.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.04500289814747205;1;0.14476739805135175;1
331373;2011;3;4544.88;681.73;751.63;908.98;2295.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.04500289814747205;1;0.14476739805135175;1
331373;2011;4;4544.88;681.73;751.63;908.98;0.0;0.0;40.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.03553498343964279;1;0.10142197482194026;1
331373;2011;5;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12432804691249888;1;0.11027563829594644;0
331373;2011;6;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10039983324703594;1;0.2684423922394643;0
331373;2011;7;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10039983324703594;1;0.2684423922394643;0
331373;2011;8;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10039983324703594;1;0.2684423922394643;0
331373;2011;9;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10039983324703594;1;0.2684423922394643;0
331373;2011;10;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10039983324703594;1;0.2684423922394643;0
331373;2011;11;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10039983324703594;1;0.2684423922394643;0
331373;2011;12;4544.88;681.73;751.63;908.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10039983324703594;1;0.2684423922394643;0
331373;2012;1;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1338974849429565;1;0.10017282392438465;0
331373;2012;2;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09211788808429594;1;0.2414268497125618;0
331373;2012;3;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09211788808429594;1;0.2414268497125618;0
331373;2012;4;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1338974849429565;1;0.10017282392438465;0
331373;2012;5;4863.02;729.45;804.24;972.6;2456.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.011096707480169332;1;0.13631466095388078;1
331373;2012;6;4863.02;729.45;804.24;972.6;2456.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.05004127308889339;1;0.028840096201398602;1
331373;2012;7;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09211788808429594;1;0.2414268497125618;0
331373;2012;8;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1338974849429565;1;0.10017282392438465;0
331373;2012;9;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09211788808429594;1;0.2414268497125618;0
331373;2012;10;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09211788808429594;1;0.2414268497125618;0
331373;2012;11;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1338974849429565;1;0.10017282392438465;0
331373;2012;12;4863.02;729.45;804.24;972.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09211788808429594;1;0.2414268497125618;0
331373;2013;1;5134.38;770.16;849.12;1026.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10475954057896264;1;0.08126627621452798;0
331373;2013;2;5134.38;770.16;849.12;1026.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08427219063605712;1;0.1945590253959777;0
331373;2013;3;5134.38;770.16;849.12;1026.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08427219063605712;1;0.1945590253959777;0
331373;2013;4;5134.38;770.16;849.12;1026.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08427219063605712;1;0.1945590253959777;0
331373;2013;5;5134.38;770.16;849.12;1026.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10475954057896264;1;0.08126627621452798;0
331373;2013;6;5134.38;770.16;849.12;1026.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08427219063605712;1;0.1945590253959777;0
331373;2013;7;5134.38;770.16;849.12;1026.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08427219063605712;1;0.1945590253959777;0
331373;2013;8;5134.38;770.16;849.12;1026.88;0.0;0.0;0.0;0.0;0.0;0.0;208.2;0.0;0.0;0.0;-1;-0.007432835098114654;-1;-0.11181482045227975;2
331373;2013;9;5134.38;770.16;849.12;1026.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08427219063605712;1;0.1945590253959777;0
331373;2013;10;5134.38;770.16;849.12;1026.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08427219063605712;1;0.1945590253959777;0
331373;2013;11;5134.38;770.16;849.12;1026.88;2593.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.06133011014047984;-1;-0.14962418571920466;2
331373;2013;12;5134.38;770.16;849.12;1026.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08427219063605712;1;0.1945590253959777;0
331373;2014;1;5427.04;814.06;897.52;1085.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06458471839587315;1;0.12017349693230894;0
