isn_vinculo;num_ano;num_mes;94;97;101;140;204;302;303;316;317;1236;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
17170;2007;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;739.95;0.0;0.0;0.0;0.0;1;0.22459784057531712;1;0.6472188388501436;0
17170;2007;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;394.64;0.0;0.0;0.0;0.0;1;0.22122686864502206;1;0.3079336275948066;0
17695;2007;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;880.09;0.0;0.0;0.0;0.0;1;0.22369780338023354;1;0.7676702969496603;0
17695;2007;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;880.09;0.0;0.0;0.0;0.0;1;0.22369780338023354;1;0.7676702969496603;0
17695;2007;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;880.09;0.0;0.0;0.0;0.0;1;0.22369780338023354;1;0.7676702969496603;0
17695;2007;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;880.09;0.0;0.0;0.0;0.0;1;0.22369780338023354;1;0.7676702969496603;0
17695;2007;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;911.33;0.0;0.0;0.0;0.0;1;0.22307871599178747;1;0.7931881506067171;0
17695;2007;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;911.33;0.0;0.0;0.0;0.0;1;0.22307871599178747;1;0.7931881506067171;0
17695;2007;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;911.33;0.0;0.0;0.0;0.0;1;0.22307871599178747;1;0.7931881506067171;0
17695;2007;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;911.33;0.0;0.0;0.0;0.0;1;0.2256307299363287;1;0.24860944961712583;0
17695;2007;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;911.33;0.0;0.0;0.0;0.0;1;0.22307871599178747;1;0.7931881506067171;0
18427;2007;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;463.7;0.0;0.0;0.0;0.0;1;0.2236002053599208;1;0.3806863479879752;0
18427;2007;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;463.7;0.0;0.0;0.0;0.0;1;0.2236002053599208;1;0.3806863479879752;0
18427;2007;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;463.7;0.0;0.0;0.0;0.0;1;0.2236002053599208;1;0.3806863479879752;0
18427;2007;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;463.7;0.0;0.0;0.0;0.0;1;0.2236002053599208;1;0.3806863479879752;0
18427;2007;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.22350285838994166;1;0.3976625189023295;0
18427;2007;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.22350285838994166;1;0.3976625189023295;0
18427;2007;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.22350285838994166;1;0.3976625189023295;0
18427;2007;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.22350285838994166;1;0.3976625189023295;0
18427;2007;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.22350285838994166;1;0.3976625189023295;0
18427;2007;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.22193109961583274;1;0.11990825297321095;0
18427;2008;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.22350285838994166;1;0.3976625189023295;0
18427;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.22350285838994166;1;0.3976625189023295;0
18427;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.22193109961583274;1;0.11990825297321095;0
18427;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.22350285838994166;1;0.3976625189023295;0
18427;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.22350285838994166;1;0.3976625189023295;0
