isn_vinculo;num_ano;num_mes;8;10;11;15;19;21;39;51;52;54;86;94;97;102;140;165;207;1352;1367;1369;1404;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
174232;2010;1;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.058783647041381615;1;0.3338513536935386;0
174232;2010;2;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.058783647041381615;1;0.3338513536935386;0
174232;2010;3;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.058783647041381615;1;0.3338513536935386;0
174232;2010;4;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.058783647041381615;1;0.3338513536935386;0
174232;2010;5;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.058783647041381615;1;0.3338513536935386;0
174232;2010;6;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1;0.13063533693832957;1;0.09293397396464764;0
174232;2010;7;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.01;144.84;1841.19;0.0;0.0;0.0;0.0;-1;-0.028488636702905912;-1;-2.713694875058091;2
174232;2010;8;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1;0.12226178867470672;1;0.08667908903345611;0
174232;2010;9;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1;0.04664355934763553;1;0.3167625065722417;0
174232;2010;10;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1;0.04664355934763553;1;0.3167625065722417;0
174232;2010;11;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1;0.12226178867470672;1;0.08667908903345611;0
174232;2010;12;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1;0.04664355934763553;1;0.3167625065722417;0
174232;2011;1;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.056534176372758815;1;0.2920555970444374;0
174232;2011;2;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.056534176372758815;1;0.2920555970444374;0
174232;2011;3;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.056534176372758815;1;0.2920555970444374;0
174232;2011;4;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;20.94;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;-1;-0.03711210000871201;1;0.07820340084256727;1
174232;2011;5;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.056534176372758815;1;0.2920555970444374;0
174232;2011;6;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.056534176372758815;1;0.2920555970444374;0
174232;2011;7;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.056534176372758815;1;0.2920555970444374;0
174232;2011;8;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.056534176372758815;1;0.2920555970444374;0
174232;2011;9;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.056534176372758815;1;0.2920555970444374;0
174232;2011;10;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.11974631896758331;1;0.07839109574098546;0
174232;2011;11;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.11974631896758331;1;0.07839109574098546;0
174232;2011;12;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1;0.056534176372758815;1;0.2920555970444374;0
174232;2012;1;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1;0.047977769799403935;1;0.24272508874654442;0
174232;2012;2;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1;0.047977769799403935;1;0.24272508874654442;0
174232;2012;3;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1;0.11807120130060256;1;0.06328243752639595;0
174232;2012;4;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1;0.047977769799403935;1;0.24272508874654442;0
174232;2012;5;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1;0.047977769799403935;1;0.24272508874654442;0
