isn_vinculo;num_ano;num_mes;44;102;185;226;227;312;324;371;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
154399;2010;3;0.0;0.0;115.2;332.93;0.0;0.0;0.0;0.0;1;0.11553038065019028;-1;-0.00013294235858740677;1
154399;2010;4;0.0;0.0;120.96;624.24;0.0;0.0;0.0;0.0;1;0.13050852010781966;-1;-0.0002887487207811068;1
154399;2010;5;0.0;0.0;0.0;624.24;0.0;0.0;0.0;0.0;1;0.23109233012625463;1;0.019528800503474164;0
154399;2010;6;0.0;0.0;0.0;624.24;0.0;0.0;0.0;19.19;1;0.08899098661821558;-1;-0.00010224592138807775;1
154399;2010;7;0.0;0.0;0.0;654.45;0.0;0.0;0.0;19.48;1;0.09924523462326362;-1;-9.904506550051373e-05;1
154399;2010;8;435.21;327.23;0.0;0.0;436.3;0.0;0.0;0.0;-1;-0.06408630648177915;1;0.00023513091846938394;1
154401;2010;3;0.0;0.0;115.2;332.93;0.0;0.0;0.0;0.0;1;0.10855659002475726;1;1.920455955850553e-05;0
154401;2010;4;0.0;0.0;120.96;624.24;0.0;0.0;0.0;0.0;1;0.13050852010781966;-1;-0.0002887487207811068;1
154401;2010;5;0.0;0.0;0.0;624.24;0.0;0.0;0.0;0.0;1;0.23109233012625463;1;0.019528800503474164;0
154401;2010;6;0.0;0.0;0.0;624.24;0.0;0.0;0.0;0.0;1;0.23109233012625463;1;0.019528800503474164;0
154401;2010;7;0.0;0.0;0.0;654.45;0.0;0.0;0.0;0.0;1;0.2844684241941679;1;0.0123705870372256;0
154401;2010;8;0.0;0.0;0.0;654.45;0.0;0.0;0.0;0.0;1;0.3696890333493713;1;0.004487001621520548;0
154401;2010;9;0.0;0.0;0.0;654.45;0.0;0.0;0.0;0.0;1;0.2844684241941679;1;0.0123705870372256;0
154401;2010;10;0.0;0.0;0.0;654.45;0.0;0.0;0.0;0.0;1;0.2844684241941679;1;0.0123705870372256;0
154401;2010;11;0.0;0.0;0.0;654.45;0.0;0.0;0.0;0.0;1;0.2844684241941679;1;0.0123705870372256;0
154401;2010;12;0.0;0.0;0.0;654.45;0.0;0.0;0.0;0.0;1;0.2844684241941679;1;0.0123705870372256;0
154401;2011;1;0.0;0.0;0.0;687.17;0.0;0.0;0.0;0.0;1;0.2733166075178087;-1;-8.145256777203347e-05;1
154401;2011;2;0.0;0.0;0.0;687.17;0.0;0.0;0.0;0.0;1;0.2733166075178087;-1;-8.145256777203347e-05;1
154401;2011;3;913.94;0.0;0.0;0.0;320.68;0.0;0.0;0.0;1;0.057811302580856316;1;0.00010180258386849328;0
154402;2010;3;0.0;0.0;115.2;332.93;0.0;0.0;0.0;0.0;1;0.11553038065019028;-1;-0.00013294235858740677;1
154402;2010;4;0.0;0.0;120.96;624.24;0.0;0.0;0.0;0.0;1;0.13050852010781966;-1;-0.0002887487207811068;1
154402;2010;5;0.0;0.0;0.0;624.24;0.0;0.0;0.0;0.0;1;0.23109233012625463;1;0.019528800503474164;0
154402;2010;6;0.0;0.0;0.0;624.24;0.0;0.0;0.0;0.0;1;0.23109233012625463;1;0.019528800503474164;0
154402;2010;7;0.0;0.0;0.0;654.45;0.0;0.0;0.0;0.0;1;0.3696890333493713;1;0.004487001621520548;0
154402;2010;8;362.67;272.69;0.0;0.0;43.63;0.0;0.0;0.0;-1;-0.014452825645214107;1;5.9999340367378196e-05;1
154403;2010;3;0.0;0.0;115.2;332.93;0.0;0.0;0.0;0.0;1;0.11553038065019028;-1;-0.00013294235858740677;1
154403;2010;4;0.0;0.0;120.96;624.24;0.0;0.0;0.0;0.0;1;0.13050852010781966;-1;-0.0002887487207811068;1
154403;2010;5;0.0;0.0;0.0;624.24;0.0;0.0;0.0;0.0;1;0.23109233012625463;1;0.019528800503474164;0
154403;2010;6;0.0;0.0;0.0;624.24;0.0;0.0;0.0;0.0;1;0.3250246047677636;1;0.007433233225823455;0
154403;2010;7;0.0;0.0;0.0;654.45;0.0;0.0;0.0;0.0;1;0.2844684241941679;1;0.0123705870372256;0
154403;2010;8;0.0;0.0;0.0;654.45;0.0;0.0;0.0;0.0;1;0.2844684241941679;1;0.0123705870372256;0
154403;2010;9;0.0;0.0;0.0;654.45;0.0;0.0;0.0;0.0;1;0.2844684241941679;1;0.0123705870372256;0
154403;2010;10;0.0;0.0;0.0;654.45;0.0;0.0;0.0;0.0;1;0.2844684241941679;1;0.0123705870372256;0
154403;2010;11;0.0;0.0;0.0;654.45;0.0;0.0;0.0;0.0;1;0.3696890333493713;1;0.004487001621520548;0
154403;2010;12;652.81;490.84;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.11155591015491884;-1;-7.434412427809178e-05;2
