isn_vinculo;num_ano;num_mes;8;15;54;97;207;324;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
297568;2018;5;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.18364005225834446;1;0.07130425650047734;0
297568;2018;6;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.18364005225834446;1;0.07130425650047734;0
297568;2018;7;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.18364005225834446;1;0.07130425650047734;0
297568;2018;8;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.18364005225834446;1;0.07130425650047734;0
297568;2018;9;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.18364005225834446;1;0.07130425650047734;0
297568;2018;10;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.13984426079977824;1;0.007140212912044475;0
297568;2018;11;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.18364005225834446;1;0.07130425650047734;0
297568;2018;12;0.0;858.6;0.0;0.0;5724.0;0.0;1;0.18364005225834446;1;0.07130425650047734;0
297568;2019;1;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.16364301586946894;1;0.05325835962175196;0
297568;2019;2;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.16364301586946894;1;0.05325835962175196;0
297568;2019;3;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.16364301586946894;1;0.05325835962175196;0
297568;2019;4;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.16364301586946894;1;0.05325835962175196;0
297568;2019;5;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.16364301586946894;1;0.05325835962175196;0
297568;2019;6;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.08500337671984748;1;0.0002031493387406602;0
297568;2019;7;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.16364301586946894;1;0.05325835962175196;0
297568;2019;8;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.16364301586946894;1;0.05325835962175196;0
297568;2019;9;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.16364301586946894;1;0.05325835962175196;0
297568;2019;10;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.16364301586946894;1;0.05325835962175196;0
297568;2019;11;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.16364301586946894;1;0.05325835962175196;0
297568;2019;12;0.0;898.2;0.0;0.0;5988.0;0.0;1;0.16364301586946894;1;0.05325835962175196;0
297568;2020;1;0.0;935.1;0.0;0.0;6234.0;0.0;1;0.13058863403241938;1;0.03362541423696008;0
297568;2020;2;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.15654823048320055;1;0.03053780618328661;0
297568;2020;3;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.15654823048320055;1;0.03053780618328661;0
297568;2020;4;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.15654823048320055;1;0.03053780618328661;0
297568;2020;5;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.15654823048320055;1;0.03053780618328661;0
297568;2020;6;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.15654823048320055;1;0.03053780618328661;0
297568;2020;7;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.15654823048320055;1;0.03053780618328661;0
297568;2020;8;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.15654823048320055;1;0.03053780618328661;0
297568;2020;9;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.15654823048320055;1;0.03053780618328661;0
297568;2020;10;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.15654823048320055;1;0.03053780618328661;0
297568;2020;11;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.15654823048320055;1;0.03053780618328661;0
297568;2020;12;0.0;940.5;0.0;0.0;6270.0;0.0;1;0.15654823048320055;1;0.03053780618328661;0
297568;2021;1;0.0;990.0;0.0;0.0;6600.0;0.0;1;0.05813676851198257;-1;-0.000189880228612882;1
297568;2021;2;0.0;990.0;0.0;0.0;6600.0;0.0;1;0.05813676851198257;-1;-0.000189880228612882;1
320529;2007;3;0.0;525.0;0.0;0.0;1890.0;0.0;1;0.08924485298351026;-1;-7.759112963690029e-06;1
320529;2007;4;0.0;570.0;0.0;0.0;2052.0;0.0;1;0.175573302478301;1;0.05295300348305654;0
320529;2007;5;0.0;570.0;0.0;0.0;2052.0;0.0;1;0.175573302478301;1;0.05295300348305654;0
320529;2007;6;0.0;570.0;0.0;0.0;2052.0;0.0;1;0.175573302478301;1;0.05295300348305654;0
320529;2007;7;0.0;570.0;0.0;0.0;2052.0;0.0;1;0.175573302478301;1;0.05295300348305654;0
320529;2007;8;0.0;570.0;0.0;0.0;2052.0;0.0;1;0.12798408093758573;1;0.015415909422312635;0
320529;2007;9;0.0;570.0;0.0;0.0;2052.0;0.0;1;0.175573302478301;1;0.05295300348305654;0
320529;2007;10;0.0;570.0;0.0;0.0;2052.0;0.0;1;0.175573302478301;1;0.05295300348305654;0
320529;2007;11;0.0;570.0;0.0;0.0;2052.0;0.0;1;0.175573302478301;1;0.05295300348305654;0
320529;2007;12;0.0;570.0;0.0;0.0;2052.0;0.0;1;0.175573302478301;1;0.05295300348305654;0
320529;2008;1;0.0;570.0;0.0;0.0;2052.0;0.0;1;0.175573302478301;1;0.05295300348305654;0
320529;2008;2;0.0;570.0;0.0;0.0;2052.0;0.0;1;0.175573302478301;1;0.05295300348305654;0
320529;2008;3;0.0;622.5;0.0;0.0;2241.0;0.0;1;0.177694633510589;1;0.1065693811612829;0
320529;2008;4;0.0;622.5;0.0;0.0;2241.0;0.0;1;0.177694633510589;1;0.1065693811612829;0
320529;2008;5;0.0;622.5;0.0;0.0;2241.0;0.0;1;0.18446142851619002;1;0.03076231178012967;0
320529;2008;6;0.0;622.5;0.0;0.0;2241.0;0.0;1;0.177694633510589;1;0.1065693811612829;0
320529;2008;7;0.0;622.5;0.0;0.0;2241.0;0.0;1;0.177694633510589;1;0.1065693811612829;0
320529;2008;8;0.0;622.5;0.0;0.0;2241.0;0.0;1;0.18446142851619002;1;0.03076231178012967;0
320529;2008;9;0.0;622.5;0.0;0.0;2241.0;0.0;1;0.177694633510589;1;0.1065693811612829;0
320529;2008;10;0.0;622.5;0.0;0.0;2241.0;0.0;1;0.177694633510589;1;0.1065693811612829;0
320529;2008;11;0.0;622.5;0.0;0.0;2241.0;0.0;1;0.177694633510589;1;0.1065693811612829;0
320529;2008;12;0.0;622.5;0.0;0.0;2241.0;0.0;1;0.177694633510589;1;0.1065693811612829;0
320529;2009;1;0.0;622.5;0.0;0.0;2241.0;0.0;1;0.18446142851619002;1;0.03076231178012967;0
320529;2009;2;0.0;697.5;0.0;0.0;2511.0;0.0;1;0.18537575496416298;1;0.16819947544762215;0
320529;2009;3;0.0;697.5;0.0;0.0;2511.0;0.0;1;0.18537575496416298;1;0.16819947544762215;0
320529;2009;4;0.0;697.5;0.0;0.0;2511.0;0.0;1;0.18537575496416298;1;0.16819947544762215;0
320529;2009;5;0.0;697.5;0.0;0.0;2511.0;0.0;1;0.18537575496416298;1;0.16819947544762215;0
320529;2009;6;0.0;697.5;0.0;0.0;2511.0;0.0;1;0.18537575496416298;1;0.16819947544762215;0
320529;2009;7;0.0;697.5;0.0;0.0;2511.0;0.0;1;0.18537575496416298;1;0.16819947544762215;0
320529;2009;8;0.0;697.5;0.0;0.0;2511.0;0.0;1;0.18537575496416298;1;0.16819947544762215;0
320529;2009;9;0.0;697.5;0.0;0.0;2511.0;0.0;1;0.18537575496416298;1;0.16819947544762215;0
320529;2009;10;0.0;697.5;0.0;0.0;2511.0;0.0;1;0.18537575496416298;1;0.16819947544762215;0
320529;2009;11;0.0;697.5;0.0;0.0;2511.0;0.0;1;0.1840404946395;1;0.048086739433895076;0
320529;2009;12;0.0;697.5;0.0;0.0;2511.0;0.0;1;0.18537575496416298;1;0.16819947544762215;0
320529;2010;1;0.0;765.0;0.0;0.0;2754.0;0.0;1;0.17931899924202682;1;0.20941856450021978;0
320529;2010;2;0.0;765.0;0.0;0.0;2754.0;0.0;1;0.17931899924202682;1;0.20941856450021978;0
320529;2010;3;0.0;765.0;0.0;0.0;2754.0;0.0;1;0.17931899924202682;1;0.20941856450021978;0
320529;2010;4;0.0;765.0;0.0;0.0;2754.0;0.0;1;0.17931899924202682;1;0.20941856450021978;0
320529;2010;5;0.0;765.0;0.0;0.0;2754.0;0.0;1;0.17931899924202682;1;0.20941856450021978;0
320529;2010;6;0.0;765.0;0.0;0.0;2754.0;0.0;1;0.17931899924202682;1;0.20941856450021978;0
320529;2010;7;0.0;802.03;0.0;0.0;2887.29;0.0;1;0.16859483078639498;1;0.06404367216498719;0
320529;2010;8;0.0;802.03;0.0;0.0;2887.29;0.0;1;0.17422480955618885;1;0.22674606179318957;0
320529;2010;9;0.0;802.03;0.0;0.0;2887.29;0.0;1;0.16859483078639498;1;0.06404367216498719;0
320529;2010;10;0.0;802.03;0.0;0.0;2887.29;0.0;1;0.16859483078639498;1;0.06404367216498719;0
