isn_vinculo;num_ano;num_mes;8;15;21;51;54;79;86;160;161;185;199;207;312;324;371;1232;1233;1352;1367;1369;1404;1454;1455;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
320492;2023;1;1133.36;113.34;0.0;0.0;0.0;0.0;0.0;55.3;0.0;255.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09326232413845226;1;0.10544965536154915;0
320492;2023;2;1133.36;113.34;0.0;0.0;0.0;0.0;0.0;55.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;434.0;0.0;-1;-0.007211822234079235;1;0.034530743578365386;1
320492;2023;3;1133.36;113.34;0.0;0.0;0.0;0.0;0.0;55.3;0.0;270.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06749565202156133;1;0.03226470255913905;0
320492;2023;4;1133.36;113.34;0.0;0.0;0.0;0.0;0.0;55.3;0.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09076601923719674;1;0.056952056455214395;0
320492;2023;5;1133.36;113.34;0.0;0.0;0.0;0.0;0.0;73.3;0.0;315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.03724751270773741;1;0.017156217933622986;0
320492;2023;6;1167.36;116.74;0.0;0.0;0.0;0.0;0.0;35.9;0.0;333.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09431064651333765;1;0.04324791646604487;0
320492;2023;7;1167.36;116.74;0.0;0.0;0.0;0.0;0.0;35.9;0.0;349.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0883045345105209;1;0.03054303577520323;0
320492;2023;8;1199.09;119.91;0.0;0.0;0.0;0.0;0.0;1.0;0.0;317.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10436788475376346;1;0.040480966337232305;0
320492;2023;9;1199.09;119.91;0.0;0.0;0.0;0.0;0.0;1.0;0.0;333.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1008153918530576;1;0.028929618613099395;0
320492;2023;10;1199.09;119.91;0.0;0.0;0.0;0.0;0.0;1.0;0.0;317.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.050009023298813626;1;0.0004572000742372184;0
320492;2023;11;1199.09;119.91;0.0;0.0;0.0;0.0;0.0;1.0;0.0;317.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10436788475376346;1;0.040480966337232305;0
320492;2023;12;1199.09;119.91;0.0;0.0;0.0;0.0;0.0;1.0;0.0;349.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09287736046768824;1;0.016552844549387546;0
320492;2024;1;1199.09;119.91;0.0;0.0;0.0;0.0;0.0;93.0;0.0;285.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07036732369514542;1;0.07256985487760947;0
320492;2024;2;1199.09;119.91;0.0;0.0;0.0;0.0;0.0;93.0;0.0;269.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06769869458291766;1;0.08175372419285476;0
320492;2024;3;1199.09;119.91;0.0;0.0;0.0;0.0;0.0;93.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;470.67;0.0;-1;-0.050316314295459186;-1;-0.00012931937778692948;2
320492;2024;4;1199.09;119.91;0.0;0.0;0.0;0.0;0.0;93.0;0.0;333.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06649411179085879;1;0.039593689748506966;0
320492;2024;5;1199.09;119.91;0.0;0.0;0.0;0.0;0.0;93.0;0.0;317.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07100150280658801;1;0.05145956728415313;0
320492;2024;6;1199.09;119.91;0.0;0.0;0.0;0.0;0.0;93.0;0.0;365.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.05281010914367329;1;0.013408026972087539;0
320492;2024;7;1266.47;126.65;0.0;0.0;0.0;0.0;0.0;18.88;0.0;333.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07668866386365986;1;0.011921638923093947;0
320492;2024;8;1266.47;126.65;0.0;0.0;0.0;0.0;0.0;18.88;0.0;333.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.07668866386365986;1;0.011921638923093947;0
320492;2024;9;1266.47;126.65;0.0;0.0;0.0;0.0;0.0;18.88;0.0;349.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.06502303544904664;-1;-0.00011456806381737739;1
329639;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;191.58;0.0;0.0;0.0;258.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.03172898492232279;1;0.010970914363279793;0
329639;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;191.58;0.0;0.0;0.0;258.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.05505124638739545;1;0.09121901617733807;0
329639;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09517705814912614;1;0.09458134367086046;0
329639;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09517705814912614;1;0.09458134367086046;0
329639;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09517705814912614;1;0.09458134367086046;0
329639;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09517705814912614;1;0.09458134367086046;0
329639;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09517705814912614;1;0.09458134367086046;0
329639;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10017888731843594;1;0.01826252819022378;0
329639;2009;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09517705814912614;1;0.09458134367086046;0
