isn_vinculo;num_ano;num_mes;100;106;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
20321;2009;9;0.0;110.91;1;0.15993251401360087;1;0.04925850796271547;0
20321;2009;10;0.0;110.91;1;0.13449116308767106;1;0.2894896713795063;0
20321;2009;11;0.0;110.91;1;0.13449116308767106;1;0.2894896713795063;0
20321;2009;12;0.0;110.91;1;0.15993251401360087;1;0.04925850796271547;0
20321;2010;1;0.0;110.91;1;0.13449116308767106;1;0.2894896713795063;0
20321;2010;2;0.0;110.91;1;0.13449116308767106;1;0.2894896713795063;0
20321;2010;3;0.0;110.91;1;0.13449116308767106;1;0.2894896713795063;0
20321;2010;4;0.0;110.91;1;0.15993251401360087;1;0.04925850796271547;0
20321;2010;5;0.0;110.91;1;0.13449116308767106;1;0.2894896713795063;0
20321;2010;6;0.0;110.91;1;0.13449116308767106;1;0.2894896713795063;0
20321;2010;7;0.0;116.28;1;0.1296031126052492;1;0.3316126777294457;0
20321;2010;8;0.0;116.28;1;0.1296031126052492;1;0.3316126777294457;0
20321;2010;9;0.0;116.28;1;0.1296031126052492;1;0.3316126777294457;0
20321;2010;10;0.0;116.28;1;0.1296031126052492;1;0.3316126777294457;0
20321;2010;11;0.0;116.28;1;0.1296031126052492;1;0.3316126777294457;0
20321;2010;12;0.0;116.28;1;0.16187512741710292;1;0.061165777758251494;0
20321;2011;1;0.0;122.09;1;0.13152367319121516;1;0.376452295150699;0
20321;2011;2;0.0;122.09;1;0.13152367319121516;1;0.376452295150699;0
20321;2011;3;0.0;122.09;1;0.13152367319121516;1;0.376452295150699;0
20321;2011;4;0.0;122.09;1;0.13152367319121516;1;0.376452295150699;0
20321;2011;5;0.0;122.09;1;0.16050801157523836;1;0.07384170337797791;0
20321;2011;6;0.0;122.09;1;0.13152367319121516;1;0.376452295150699;0
20321;2011;7;0.0;122.09;1;0.13152367319121516;1;0.376452295150699;0
20321;2011;8;0.0;122.09;1;0.13152367319121516;1;0.376452295150699;0
20321;2011;9;0.0;122.09;1;0.13152367319121516;1;0.376452295150699;0
20321;2011;10;0.0;122.09;1;0.13152367319121516;1;0.376452295150699;0
20321;2011;11;0.0;122.09;1;0.13152367319121516;1;0.376452295150699;0
20321;2011;12;0.0;122.09;1;0.13152367319121516;1;0.376452295150699;0
73309;2007;3;0.0;312.14;1;0.17130802302930048;1;1.4376052508072519;0
73309;2007;4;0.0;312.14;1;0.21502334504608855;1;0.3736025113859949;0
