isn_vinculo;num_ano;num_mes;8;15;21;54;86;91;97;102;185;199;204;207;312;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
305874;2019;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2389344092518344;1;0.007385424236220461;0
305874;2019;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2019;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2019;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2019;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2019;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2019;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2019;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2389344092518344;1;0.007385424236220461;0
305874;2020;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2020;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2020;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2389344092518344;1;0.007385424236220461;0
305874;2020;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2020;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2020;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2389344092518344;1;0.007385424236220461;0
305874;2020;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2020;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2020;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2020;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2020;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2020;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2021;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2021;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2021;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2021;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2021;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2021;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2021;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2389344092518344;1;0.007385424236220461;0
305874;2021;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2389344092518344;1;0.007385424236220461;0
305874;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2552726256652747;1;0.024224770554963637;0
305874;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.2389344092518344;1;0.007385424236220461;0
305874;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2636.36;0.0;0.0;0.0;1;0.2322021963051492;1;0.020293143222584353;0
305874;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2636.36;0.0;0.0;0.0;1;0.2322021963051492;1;0.020293143222584353;0
305874;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2636.36;0.0;0.0;0.0;1;0.10673570895889228;1;0.00636685285436156;0
305874;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2636.36;0.0;0.0;0.0;1;0.2322021963051492;1;0.020293143222584353;0
305874;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.2328613077942206;1;0.015461243199230701;0
305874;2022;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.10762535958649622;1;0.004054093719452534;0
305874;2022;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.2328613077942206;1;0.015461243199230701;0
305874;2022;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.10762535958649622;1;0.004054093719452534;0
305874;2022;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.2328613077942206;1;0.015461243199230701;0
305874;2022;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.2328613077942206;1;0.015461243199230701;0
305874;2022;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.2328613077942206;1;0.015461243199230701;0
305874;2022;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.2328613077942206;1;0.015461243199230701;0
305874;2023;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.2328613077942206;1;0.015461243199230701;0
305874;2023;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.2328613077942206;1;0.015461243199230701;0
305874;2023;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.2328613077942206;1;0.015461243199230701;0
305874;2023;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.2328613077942206;1;0.015461243199230701;0
305874;2023;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.2328613077942206;1;0.015461243199230701;0
305874;2023;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2853.84;0.0;0.0;0.0;1;0.20849081782943413;1;0.012028656165196772;0
305874;2023;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2853.84;0.0;0.0;0.0;1;0.20849081782943413;1;0.012028656165196772;0
305874;2023;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.13148377474337863;-1;-0.00040376028753896787;1
305874;2023;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.1979593209590681;1;0.008524020505847996;0
305874;2023;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.13148377474337863;-1;-0.00040376028753896787;1
305874;2023;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;415.6;0.0;-1;-0.04073419457324856;1;1.572719954601176e-06;1
305874;2023;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.13148377474337863;-1;-0.00040376028753896787;1
305874;2024;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.13148377474337863;-1;-0.00040376028753896787;1
305874;2024;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.1979593209590681;1;0.008524020505847996;0
305874;2024;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.13148377474337863;-1;-0.00040376028753896787;1
305874;2024;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.1979593209590681;1;0.008524020505847996;0
305874;2024;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.13148377474337863;-1;-0.00040376028753896787;1
305874;2024;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.1979593209590681;1;0.008524020505847996;0
305874;2024;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3096.17;0.0;0.0;0.0;1;0.15453326271887802;1;0.00013833022078768575;0
305874;2024;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3096.17;0.0;0.0;0.0;1;0.15453326271887802;1;0.00013833022078768575;0
305874;2024;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3096.17;0.0;0.0;0.0;1;0.15453326271887802;1;0.00013833022078768575;0
