isn_vinculo;num_ano;num_mes;15;97;207;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
296897;2007;3;659.22;0.0;2197.41;0.0;0.0;1;0.0;1;1.3304164446559241e-05;0
296897;2007;4;659.22;0.0;2197.41;0.0;0.0;1;0.0;1;1.3304164446559241e-05;0
296897;2007;5;659.22;0.0;2197.41;0.0;0.0;1;0.0;1;1.3304164446559241e-05;0
296897;2007;6;659.22;0.0;2197.41;0.0;0.0;1;0.0;1;1.3304164446559241e-05;0
296897;2007;7;682.63;0.0;2275.42;0.0;0.0;1;0.08846782948653259;1;0.11054665475379544;0
296897;2007;8;682.63;0.0;2275.42;0.0;0.0;1;0.049612868634652085;1;0.00012591353109270287;0
296897;2007;9;682.63;0.0;2275.42;0.0;0.0;1;0.08846782948653259;1;0.11054665475379544;0
296897;2007;10;682.63;0.0;2275.42;0.0;0.0;1;0.08846782948653259;1;0.11054665475379544;0
296897;2007;11;682.63;0.0;2275.42;0.0;0.0;1;0.08846782948653259;1;0.11054665475379544;0
296897;2007;12;682.63;0.0;2275.42;0.0;0.0;1;0.049612868634652085;1;0.00012591353109270287;0
296897;2008;1;682.63;0.0;2275.42;0.0;0.0;1;0.08846782948653259;1;0.11054665475379544;0
296897;2008;2;682.63;0.0;2275.42;0.0;0.0;1;0.08846782948653259;1;0.11054665475379544;0
296897;2008;3;682.63;0.0;2275.42;0.0;0.0;1;0.08846782948653259;1;0.11054665475379544;0
296897;2008;4;682.63;0.0;2275.42;0.0;0.0;1;0.08846782948653259;1;0.11054665475379544;0
296897;2008;5;682.63;0.0;2275.42;0.0;0.0;1;0.08846782948653259;1;0.11054665475379544;0
296897;2008;6;682.63;0.0;2275.42;0.0;0.0;1;0.08846782948653259;1;0.11054665475379544;0
296897;2008;7;724.47;0.0;2414.9;0.0;0.0;1;0.1001376796773818;1;0.2290866368051505;0
296897;2008;8;724.47;0.0;2414.9;0.0;0.0;1;0.1398260126930988;1;0.048827507203666576;0
296897;2008;9;724.47;0.0;2414.9;0.0;0.0;1;0.1001376796773818;1;0.2290866368051505;0
296897;2008;10;724.47;0.0;2414.9;0.0;0.0;1;0.1001376796773818;1;0.2290866368051505;0
296897;2008;11;724.47;0.0;2414.9;0.0;0.0;1;0.1001376796773818;1;0.2290866368051505;0
296897;2008;12;724.47;0.0;2414.9;0.0;0.0;1;0.1001376796773818;1;0.2290866368051505;0
296897;2009;1;724.47;0.0;2414.9;0.0;0.0;1;0.1398260126930988;1;0.048827507203666576;0
296897;2009;2;724.47;0.0;2414.9;0.0;0.0;1;0.1001376796773818;1;0.2290866368051505;0
296897;2009;3;724.47;0.0;2414.9;0.0;0.0;1;0.1398260126930988;1;0.048827507203666576;0
296897;2009;4;724.47;0.0;2414.9;0.0;0.0;1;0.1398260126930988;1;0.048827507203666576;0
296897;2009;5;724.47;0.0;2414.9;0.0;0.0;1;0.1001376796773818;1;0.2290866368051505;0
296897;2009;6;724.47;0.0;2414.9;0.0;0.0;1;0.1001376796773818;1;0.2290866368051505;0
296897;2009;7;767.94;0.0;2559.79;0.0;0.0;1;0.12072005291377047;1;0.25937321238223543;0
296897;2009;8;767.94;0.0;2559.79;0.0;0.0;1;0.12072005291377047;1;0.25937321238223543;0
296897;2009;9;767.94;0.0;2559.79;0.0;0.0;1;0.1347064473450263;1;0.04271127858191759;0
296897;2009;10;767.94;0.0;2559.79;0.0;0.0;1;0.12072005291377047;1;0.25937321238223543;0
296897;2009;11;767.94;0.0;2559.79;0.0;0.0;1;0.12072005291377047;1;0.25937321238223543;0
296897;2009;12;767.94;0.0;2559.79;0.0;0.0;1;0.1347064473450263;1;0.04271127858191759;0
296897;2010;1;767.94;0.0;2559.79;0.0;0.0;1;0.12072005291377047;1;0.25937321238223543;0
296897;2010;2;767.94;0.0;2559.79;0.0;0.0;1;0.12072005291377047;1;0.25937321238223543;0
296897;2010;3;767.94;0.0;2559.79;0.0;0.0;1;0.12072005291377047;1;0.25937321238223543;0
296897;2010;4;767.94;0.0;2559.79;0.0;0.0;1;0.12072005291377047;1;0.25937321238223543;0
296897;2010;5;767.94;0.0;2559.79;0.0;0.0;1;0.12072005291377047;1;0.25937321238223543;0
296897;2010;6;767.94;0.0;2559.79;0.0;0.0;1;0.12072005291377047;1;0.25937321238223543;0
296897;2010;7;805.1;0.0;2683.68;0.0;0.0;1;0.101366172629476;1;0.2304757043315515;0
296897;2010;8;805.1;0.0;2683.68;0.0;0.0;1;0.101366172629476;1;0.2304757043315515;0
296897;2010;9;805.1;0.0;2683.68;0.0;0.0;1;0.13780437347884694;1;0.019227564539061937;0
296897;2010;10;805.1;0.0;2683.68;0.0;0.0;1;0.101366172629476;1;0.2304757043315515;0
296897;2010;11;805.1;0.0;2683.68;0.0;0.0;1;0.101366172629476;1;0.2304757043315515;0
296897;2010;12;805.1;0.0;2683.68;0.0;0.0;1;0.13780437347884694;1;0.019227564539061937;0
