isn_vinculo;num_ano;num_mes;8;13;15;18;39;207;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
12192;2007;3;0.0;0.0;140.47;140.47;439.56;351.18;-1;-0.017617842435617925;-1;-0.00010684448811437708;2
12192;2007;4;0.0;0.0;140.47;140.47;439.56;351.18;1;0.0;1;0.00034211110618520557;0
12192;2007;5;0.0;0.0;140.47;140.47;439.56;351.18;1;0.0;1;0.00034211110618520557;0
12192;2007;6;0.0;0.0;140.47;140.47;439.56;351.18;1;0.0;1;0.00034211110618520557;0
12192;2007;7;0.0;0.0;145.46;145.46;455.16;363.65;1;0.08888533976863588;-1;-9.046536818863027e-05;1
12192;2007;8;0.0;0.0;145.46;145.46;455.16;363.65;1;0.1402056552331864;1;0.016860749357266558;0
12192;2007;9;0.0;0.0;145.46;145.46;455.16;363.65;1;0.1402056552331864;1;0.016860749357266558;0
12192;2007;10;0.0;0.0;145.46;145.46;455.16;363.65;1;0.1402056552331864;1;0.016860749357266558;0
12192;2007;11;0.0;0.0;145.46;145.46;455.16;363.65;1;0.1402056552331864;1;0.016860749357266558;0
12192;2007;12;0.0;0.0;145.46;145.46;455.16;363.65;1;0.1402056552331864;1;0.016860749357266558;0
12192;2008;1;0.0;0.0;145.46;145.46;455.16;363.65;1;0.08888533976863588;-1;-9.046536818863027e-05;1
12192;2008;2;0.0;0.0;145.46;145.46;455.16;363.65;1;0.1402056552331864;1;0.016860749357266558;0
12192;2008;3;0.0;0.0;145.46;145.46;455.16;363.65;1;0.08888533976863588;-1;-9.046536818863027e-05;1
12192;2008;4;0.0;0.0;145.46;145.46;455.16;363.65;1;0.1402056552331864;1;0.016860749357266558;0
12192;2008;5;0.0;0.0;145.46;145.46;455.16;363.65;1;0.1402056552331864;1;0.016860749357266558;0
12192;2008;6;0.0;0.0;145.46;145.46;455.16;363.65;1;0.1402056552331864;1;0.016860749357266558;0
12192;2008;7;0.0;0.0;154.38;154.38;483.07;385.94;-1;-0.03962039723145583;1;0.0002758638347850617;1
12192;2008;8;0.0;0.0;154.38;154.38;483.07;385.94;-1;-0.03962039723145583;1;0.0002758638347850617;1
259352;2007;3;406.54;609.81;60.98;0.0;0.0;0.0;1;0.15134280634677355;-1;-9.046273271035021e-05;1
259352;2007;4;406.54;609.81;60.98;0.0;0.0;0.0;1;0.05816294638756503;-1;-0.00048026267508083365;1
259352;2007;5;406.54;609.81;60.98;0.0;0.0;0.0;1;0.05816294638756503;-1;-0.00048026267508083365;1
259352;2007;6;406.54;609.81;60.98;0.0;0.0;0.0;1;0.05816294638756503;-1;-0.00048026267508083365;1
259352;2007;7;420.97;631.46;63.15;0.0;0.0;0.0;1;0.26100799410019815;1;0.007403953660235274;0
259352;2007;8;420.97;631.46;63.15;0.0;0.0;0.0;1;0.1992133567156178;1;0.028646781580218272;0
259352;2007;9;420.97;631.46;63.15;0.0;0.0;0.0;1;0.1992133567156178;1;0.028646781580218272;0
259352;2007;10;420.97;631.46;63.15;0.0;0.0;0.0;1;0.1992133567156178;1;0.028646781580218272;0
259352;2007;11;420.97;631.46;63.15;0.0;0.0;0.0;1;0.26100799410019815;1;0.007403953660235274;0
259352;2007;12;420.97;631.46;63.15;0.0;0.0;0.0;1;0.1992133567156178;1;0.028646781580218272;0
259352;2008;1;420.97;631.46;63.15;0.0;0.0;0.0;1;0.26100799410019815;1;0.007403953660235274;0
259352;2008;2;420.97;631.46;63.15;0.0;0.0;0.0;1;0.1992133567156178;1;0.028646781580218272;0
259352;2008;3;420.97;631.46;63.15;0.0;0.0;0.0;1;0.1992133567156178;1;0.028646781580218272;0
259352;2008;4;420.97;631.46;63.15;0.0;0.0;0.0;1;0.1992133567156178;1;0.028646781580218272;0
259352;2008;5;420.97;631.46;63.15;0.0;0.0;0.0;1;0.1992133567156178;1;0.028646781580218272;0
259352;2008;6;420.97;631.46;63.15;0.0;0.0;0.0;1;0.1992133567156178;1;0.028646781580218272;0
259352;2008;7;446.78;670.17;67.02;0.0;0.0;0.0;1;0.19672900305509394;1;0.06925983842901573;0
259352;2008;8;446.78;670.17;67.02;0.0;0.0;0.0;1;0.29589305143015443;1;0.017870149645526412;0
259352;2008;9;446.78;670.17;67.02;0.0;0.0;0.0;1;0.19672900305509394;1;0.06925983842901573;0
259352;2008;10;446.78;670.17;67.02;0.0;0.0;0.0;1;0.19672900305509394;1;0.06925983842901573;0
259352;2008;11;446.78;670.17;67.02;0.0;0.0;0.0;1;0.19672900305509394;1;0.06925983842901573;0
259352;2008;12;446.78;670.17;67.02;0.0;0.0;0.0;1;0.29589305143015443;1;0.017870149645526412;0
259352;2009;1;446.78;670.17;67.02;0.0;0.0;0.0;1;0.29589305143015443;1;0.017870149645526412;0
259352;2009;2;446.78;670.17;67.02;0.0;0.0;0.0;1;0.19672900305509394;1;0.06925983842901573;0
259352;2009;3;446.78;670.17;67.02;0.0;0.0;0.0;1;0.19672900305509394;1;0.06925983842901573;0
259352;2009;4;446.78;670.17;67.02;0.0;0.0;0.0;1;0.19672900305509394;1;0.06925983842901573;0
259352;2009;5;446.78;670.17;67.02;0.0;0.0;0.0;1;0.29589305143015443;1;0.017870149645526412;0
259352;2009;6;446.78;670.17;67.02;0.0;0.0;0.0;1;0.19672900305509394;1;0.06925983842901573;0
259352;2009;7;473.59;710.39;71.04;0.0;0.0;0.0;1;0.22321810589345203;1;0.0947099036518173;0
259352;2009;8;473.59;710.39;71.04;0.0;0.0;0.0;1;0.22321810589345203;1;0.0947099036518173;0
259352;2009;9;473.59;710.39;71.04;0.0;0.0;0.0;1;0.22321810589345203;1;0.0947099036518173;0
259352;2009;10;473.59;710.39;71.04;0.0;0.0;0.0;1;0.2637988617764437;1;0.024456879507719742;0
259352;2009;11;473.59;710.39;71.04;0.0;0.0;0.0;1;0.22321810589345203;1;0.0947099036518173;0
259352;2009;12;473.59;710.39;71.04;0.0;0.0;0.0;1;0.22321810589345203;1;0.0947099036518173;0
259352;2010;1;473.59;710.39;71.04;0.0;0.0;0.0;1;0.22321810589345203;1;0.0947099036518173;0
259352;2010;2;473.59;710.39;71.04;0.0;0.0;0.0;1;0.22321810589345203;1;0.0947099036518173;0
259352;2010;3;473.59;710.39;71.04;0.0;0.0;0.0;1;0.22321810589345203;1;0.0947099036518173;0
259352;2010;4;473.59;710.39;71.04;0.0;0.0;0.0;1;0.2637988617764437;1;0.024456879507719742;0
259352;2010;5;473.59;710.39;71.04;0.0;0.0;0.0;1;0.22321810589345203;1;0.0947099036518173;0
259352;2010;6;473.59;710.39;71.04;0.0;0.0;0.0;1;0.22321810589345203;1;0.0947099036518173;0
259352;2010;7;496.51;744.77;74.48;0.0;0.0;0.0;1;0.16725189368045046;1;0.10219117847628789;0
259352;2010;8;496.51;744.77;74.48;0.0;0.0;0.0;1;0.16725189368045046;1;0.10219117847628789;0
259352;2010;9;496.51;744.77;74.48;0.0;0.0;0.0;1;0.16725189368045046;1;0.10219117847628789;0
259352;2010;10;496.51;744.77;74.48;0.0;0.0;0.0;1;0.16725189368045046;1;0.10219117847628789;0
