isn_vinculo;num_ano;num_mes;169;171;293;294;324;346;1368;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
161749;2008;1;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161749;2008;2;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161749;2008;3;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161749;2008;4;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161749;2008;5;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161749;2008;6;0.0;162.55;0.0;0.0;0.0;0.0;0.0;1;0.1613047011643315;1;0.21535288659943852;0
161749;2008;7;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161751;2007;7;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161751;2007;8;42.47;219.89;0.0;0.0;0.0;0.0;0.0;1;0.1255727795277624;1;2.3564886061582513;0
161751;2007;9;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161751;2007;10;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161751;2007;11;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161751;2007;12;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161751;2008;1;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161751;2008;2;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161751;2008;3;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161751;2008;4;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161751;2008;5;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161751;2008;6;0.0;169.88;0.0;0.0;0.0;0.0;0.0;1;0.15433021420398402;1;0.612789153383634;0
161751;2008;7;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161753;2007;7;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161753;2007;8;42.47;219.89;0.0;0.0;0.0;0.0;0.0;1;0.13677320316224456;1;0.5013982369433219;0
161753;2007;9;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161753;2007;10;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161753;2007;11;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161753;2007;12;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161753;2008;1;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161753;2008;2;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161753;2008;3;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161753;2008;4;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161753;2008;5;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161753;2008;6;0.0;169.88;0.0;0.0;0.0;0.0;0.0;1;0.15433021420398402;1;0.612789153383634;0
161753;2008;7;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.21251003262348145;1;0.08325203400157655;0
161755;2007;7;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161755;2007;8;42.47;219.89;0.0;0.0;0.0;0.0;0.0;1;0.1255727795277624;1;2.3564886061582513;0
161755;2007;9;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161755;2007;10;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161755;2007;11;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161755;2007;12;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161755;2008;1;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161755;2008;2;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161755;2008;3;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161755;2008;4;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161755;2008;5;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161755;2008;6;0.0;169.88;0.0;0.0;0.0;0.0;0.0;1;0.15433021420398402;1;0.612789153383634;0
161755;2008;7;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161757;2007;7;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161757;2007;8;42.47;219.89;0.0;0.0;0.0;0.0;0.0;1;0.13677320316224456;1;0.5013982369433219;0
161757;2007;9;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161757;2007;10;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161757;2007;11;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161757;2007;12;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161757;2008;1;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161757;2008;2;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161757;2008;3;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161757;2008;4;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161757;2008;5;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161757;2008;6;0.0;169.88;0.0;0.0;0.0;0.0;0.0;1;0.15433021420398402;1;0.612789153383634;0
161757;2008;7;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.21251003262348145;1;0.08325203400157655;0
161759;2007;7;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161759;2007;8;42.47;219.89;0.0;0.0;0.0;0.0;0.0;1;0.1255727795277624;1;2.3564886061582513;0
161759;2007;9;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161759;2007;10;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161759;2007;11;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161759;2007;12;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161759;2008;1;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161759;2008;2;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161759;2008;3;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161759;2008;4;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161759;2008;5;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161761;2007;7;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161761;2007;8;42.47;219.89;0.0;0.0;0.0;0.0;0.0;1;0.13677320316224456;1;0.5013982369433219;0
161761;2007;9;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161761;2007;10;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161761;2007;11;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161761;2007;12;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161761;2008;1;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161761;2008;2;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161761;2008;3;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161761;2008;4;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161761;2008;5;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161761;2008;6;0.0;169.88;0.0;0.0;0.0;0.0;0.0;1;0.15433021420398402;1;0.612789153383634;0
161761;2008;7;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161763;2007;10;102.62;219.89;0.0;0.0;0.0;0.0;0.0;1;0.08264063818443079;1;2.8029773189826557;0
161763;2007;11;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161763;2007;12;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161763;2008;1;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161763;2008;2;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161763;2008;3;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161763;2008;4;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161763;2008;5;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161763;2008;6;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161763;2008;7;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161763;2008;8;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161763;2008;9;0.0;124.46;0.0;0.0;0.0;0.0;0.0;1;0.11487596241106485;1;0.4412760016243311;0
161765;2007;10;102.62;219.89;0.0;0.0;0.0;0.0;0.0;1;0.08264063818443079;1;2.8029773189826557;0
161765;2007;11;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161765;2007;12;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161765;2008;1;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161765;2008;2;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161765;2008;3;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161765;2008;4;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161765;2008;5;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161765;2008;6;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161765;2008;7;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161765;2008;8;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161765;2008;9;0.0;124.46;0.0;0.0;0.0;0.0;0.0;1;0.11487596241106485;1;0.4412760016243311;0
161767;2007;10;102.62;219.89;0.0;0.0;0.0;0.0;0.0;1;0.08264063818443079;1;2.8029773189826557;0
161767;2007;11;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161767;2007;12;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161767;2008;1;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161767;2008;2;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161767;2008;3;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161767;2008;4;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161767;2008;5;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161767;2008;6;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161767;2008;7;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161767;2008;8;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.21251003262348145;1;0.08325203400157655;0
161767;2008;9;0.0;124.46;0.0;0.0;0.0;0.0;0.0;1;0.11487596241106485;1;0.4412760016243311;0
161769;2007;10;102.62;219.89;0.0;0.0;0.0;0.0;0.0;1;0.08264063818443079;1;2.8029773189826557;0
161769;2007;11;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161769;2007;12;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161769;2008;1;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161769;2008;2;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161769;2008;3;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161769;2008;4;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161769;2008;5;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161769;2008;6;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161769;2008;7;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161769;2008;8;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161769;2008;9;0.0;124.46;0.0;0.0;0.0;0.0;0.0;1;0.11487596241106485;1;0.4412760016243311;0
161771;2007;10;102.62;219.89;0.0;0.0;0.0;0.0;0.0;1;0.08264063818443079;1;2.8029773189826557;0
161771;2007;11;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161771;2007;12;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161771;2008;1;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161771;2008;2;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161771;2008;3;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161771;2008;4;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161771;2008;5;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161771;2008;6;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161771;2008;7;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161771;2008;8;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161771;2008;9;0.0;124.46;0.0;0.0;0.0;0.0;0.0;1;0.11487596241106485;1;0.4412760016243311;0
161773;2007;10;102.62;219.89;0.0;0.0;0.0;0.0;0.0;1;0.08264063818443079;1;2.8029773189826557;0
161773;2007;11;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161773;2007;12;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161773;2008;1;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161773;2008;2;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161773;2008;3;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161773;2008;4;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161773;2008;5;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161773;2008;6;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161773;2008;7;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.21251003262348145;1;0.08325203400157655;0
161773;2008;8;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161773;2008;9;0.0;124.46;0.0;0.0;0.0;0.0;0.0;1;0.11487596241106485;1;0.4412760016243311;0
161775;2007;10;102.62;219.89;0.0;0.0;0.0;0.0;0.0;1;0.08264063818443079;1;2.8029773189826557;0
161775;2007;11;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161775;2007;12;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161775;2008;1;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161775;2008;2;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161775;2008;3;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161775;2008;4;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161775;2008;5;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
161775;2008;6;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161775;2008;7;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161775;2008;8;0.0;233.37;0.0;0.0;0.0;0.0;0.0;1;0.20464324215841828;1;0.5929453545612198;0
161775;2008;9;0.0;124.46;0.0;0.0;0.0;0.0;0.0;1;0.11487596241106485;1;0.4412760016243311;0
161777;2007;10;102.62;219.89;0.0;0.0;0.0;0.0;0.0;1;0.08264063818443079;1;2.8029773189826557;0
161777;2007;11;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.19629253547423364;1;0.6069749548362147;0
161777;2007;12;0.0;219.89;0.0;0.0;0.0;0.0;0.0;1;0.20477075587332721;1;0.10875521001744648;0
