isn_vinculo;num_ano;num_mes;15;151;160;161;207;297;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
175849;2007;3;29.33;6.2;206.94;0.0;136.86;0.0;0.0;0.0;1;0.010570971543386043;-1;-0.00809784827634985;1
175849;2007;4;29.33;6.2;236.94;0.0;136.86;0.0;0.0;0.0;1;0.04067475378633045;1;5.170220982853024e-05;0
175849;2007;5;29.33;6.2;236.94;0.0;136.86;0.0;0.0;0.0;1;0.04067475378633045;1;5.170220982853024e-05;0
175849;2007;6;29.33;6.2;207.61;0.0;136.86;0.0;0.0;0.0;1;0.014407749965130168;1;0.00020259548772094682;0
175849;2007;7;30.37;6.42;201.49;29.33;141.72;0.0;0.0;0.0;-1;-0.08012406178355302;-1;-1.3977702483734602;2
175849;2007;8;30.37;6.42;201.49;0.0;141.72;0.0;0.0;0.0;1;0.1006433708193809;1;0.014680185254612677;0
175849;2007;9;30.37;6.42;201.49;0.0;141.72;0.0;0.0;0.0;1;0.08187618273240721;1;0.020674371803937053;0
175849;2007;10;30.37;6.42;201.49;0.0;141.72;0.0;0.0;0.0;1;0.1006433708193809;1;0.014680185254612677;0
175849;2007;11;30.37;6.42;201.49;0.0;141.72;0.0;0.0;0.0;1;0.08187618273240721;1;0.020674371803937053;0
175849;2007;12;30.37;6.42;201.49;0.0;141.72;0.0;0.0;0.0;1;0.1006433708193809;1;0.014680185254612677;0
175849;2008;1;30.37;6.42;201.49;0.0;141.72;0.0;0.0;0.0;1;0.08187618273240721;1;0.020674371803937053;0
175849;2008;2;30.37;6.42;201.49;0.0;141.72;0.0;0.0;0.0;1;0.08187618273240721;1;0.020674371803937053;0
175849;2008;3;30.37;6.42;236.49;0.0;141.72;0.0;0.0;0.0;1;0.08852718288582001;1;0.032435455864621154;0
175849;2008;4;30.37;6.42;236.49;0.0;141.72;0.0;0.0;0.0;1;0.08852718288582001;1;0.032435455864621154;0
175849;2008;5;30.37;6.42;236.49;0.0;141.72;0.0;0.0;0.0;1;0.08852718288582001;1;0.032435455864621154;0
175849;2008;6;30.37;6.42;236.49;0.0;141.72;0.0;0.0;0.0;1;0.08852718288582001;1;0.032435455864621154;0
175849;2008;7;32.23;6.81;225.55;0.0;150.41;0.0;0.0;0.0;1;0.08752391915776514;1;0.041780835172390285;0
175849;2008;8;32.23;6.81;225.55;0.0;150.41;0.0;0.0;0.0;1;0.09808069901701821;1;0.07365812232486624;0
175849;2008;9;32.23;6.81;225.55;0.0;150.41;0.0;0.0;0.0;1;0.09808069901701821;1;0.07365812232486624;0
175849;2008;10;32.23;6.81;225.55;0.0;150.41;0.0;0.0;0.0;1;0.09808069901701821;1;0.07365812232486624;0
175849;2008;11;32.23;6.81;225.55;0.0;150.41;0.0;0.0;0.0;1;0.09808069901701821;1;0.07365812232486624;0
175849;2008;12;32.23;6.81;225.55;0.0;150.41;0.0;0.0;0.0;1;0.09808069901701821;1;0.07365812232486624;0
175849;2009;1;32.23;6.81;225.55;0.0;150.41;0.0;0.0;0.0;1;0.09808069901701821;1;0.07365812232486624;0
175849;2009;2;32.23;6.81;275.55;0.0;150.41;0.0;0.0;0.0;1;0.08748398104379745;1;0.08228459929713416;0
175849;2009;3;32.23;6.81;275.55;0.0;150.41;0.0;0.0;0.0;1;0.08748398104379745;1;0.08228459929713416;0
175849;2009;4;32.23;6.81;275.55;0.0;150.41;0.0;0.0;0.0;1;0.08811783838183473;1;0.045788000597614786;0
175849;2009;5;32.23;6.81;275.55;0.0;150.41;0.0;0.0;0.0;1;0.08748398104379745;1;0.08228459929713416;0
175849;2009;6;32.23;6.81;275.55;0.0;150.41;0.0;0.0;0.0;1;0.08748398104379745;1;0.08228459929713416;0
175849;2009;7;34.16;7.22;264.19;0.0;159.43;0.0;0.0;0.0;1;0.09989593205621167;1;0.11291958344017461;0
175849;2009;8;34.16;7.22;264.19;0.0;159.43;0.0;0.0;0.0;1;0.09989593205621167;1;0.11291958344017461;0
175849;2009;9;34.16;7.22;264.19;0.0;159.43;0.0;0.0;0.0;1;0.09989593205621167;1;0.11291958344017461;0
175849;2009;10;34.16;7.22;264.19;0.0;159.43;0.0;0.0;0.0;1;0.09989593205621167;1;0.11291958344017461;0
175849;2009;11;34.16;7.22;264.19;0.0;159.43;0.0;0.0;0.0;1;0.09989593205621167;1;0.11291958344017461;0
175849;2009;12;34.16;7.22;264.19;0.0;159.43;0.0;0.0;0.0;1;0.08642143388706802;1;0.06067304362685455;0
175849;2010;1;34.16;7.22;309.19;0.0;159.43;0.0;0.0;0.0;1;0.10567542069392671;1;0.11308192352418622;0
175849;2010;2;34.16;7.22;309.19;0.0;159.43;0.0;0.0;0.0;1;0.10567542069392671;1;0.11308192352418622;0
