isn_vinculo;num_ano;num_mes;8;10;15;19;39;70;94;97;207;324;666;680;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
297091;2007;3;0.0;3481.38;870.35;0.0;0.0;0.0;0.0;0.0;3481.38;0.0;0.0;0.0;0.0;0.0;1;0.0997884196505689;1;0.5351895083588829;0
297091;2007;4;0.0;3481.38;870.35;0.0;0.0;0.0;0.0;0.0;3481.38;0.0;0.0;0.0;0.0;0.0;1;0.0997884196505689;1;0.5351895083588829;0
297091;2007;5;0.0;3481.38;870.35;0.0;0.0;0.0;0.0;0.0;3481.38;0.0;0.0;0.0;0.0;0.0;1;0.0747815732457685;1;0.13742589558624263;0
297091;2007;6;0.0;3481.38;870.35;0.0;0.0;0.0;0.0;0.0;3481.38;0.0;0.0;0.0;0.0;0.0;1;0.0997884196505689;1;0.5351895083588829;0
297091;2007;7;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.1296717270766375;1;0.5258273012870474;0
297091;2007;8;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.1296717270766375;1;0.5258273012870474;0
297091;2007;9;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.11663317320773037;1;0.1367058961460048;0
297091;2007;10;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.1296717270766375;1;0.5258273012870474;0
297091;2007;11;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.1296717270766375;1;0.5258273012870474;0
297091;2007;12;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.1296717270766375;1;0.5258273012870474;0
297091;2008;1;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.11663317320773037;1;0.1367058961460048;0
297091;2008;2;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.11663317320773037;1;0.1367058961460048;0
297091;2008;3;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.1296717270766375;1;0.5258273012870474;0
297091;2008;4;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.1296717270766375;1;0.5258273012870474;0
297091;2008;5;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.1296717270766375;1;0.5258273012870474;0
