isn_vinculo,cod_cargo,num_ano,num_mes,15,39,78,97,207,1367,1369
266672,E033,2007,11,0.12854238413343855,0.0,0.15059653198373857,0.0,0.12854961578676571,0.0,0.0
266672,E033,2007,4,0.09999999999999998,0.0,0.10000000000000009,0.0,0.09999999999999998,0.0,0.0
266672,E033,2008,11,0.1795900585037966,0.0,0.2423960839624988,0.0,0.1795943770434667,0.0,0.0
266672,E033,2008,10,0.1795900585037966,0.0,0.2423960839624988,0.0,0.1795943770434667,0.0,0.0
266672,E033,2008,1,0.12854238413343855,0.0,0.15059653198373857,0.0,0.12854961578676571,0.0,0.0
266672,E033,2009,11,0.23261690386291034,0.0,0.33646561022152155,0.0,0.2326207823676829,0.0,0.0
266672,E033,2009,10,0.23261690386291034,0.0,0.33646561022152155,0.0,0.2326207823676829,0.0,0.0
266672,E033,2009,1,0.1795900585037966,0.0,0.2423960839624988,0.0,0.1795943770434667,0.0,0.0
266672,E033,2010,11,0.2779635699763495,0.0,0.4169003567576537,0.0,0.27795960367118655,0.0,0.0
266672,E033,2010,10,0.2779635699763495,0.0,0.4169003567576537,0.0,0.27795960367118655,0.0,0.0
266672,E033,2010,1,0.23261690386291034,0.0,0.33646561022152155,0.0,0.2326207823676829,0.0,0.0
266672,E033,2011,11,0.3270694162067965,0.0,0.5040106197627146,0.0,0.3270650424045274,0.0,0.0
266672,E033,2011,10,0.3270694162067965,0.0,0.5040106197627146,0.0,0.3270650424045274,0.0,0.0
266672,E033,2011,1,0.3270694162067965,0.0,0.5040106197627146,0.0,0.3270650424045274,0.0,0.0
266672,E033,2012,11,0.3992531430231111,0.0,0.6320700240603998,0.0,0.3992481702155908,0.0,0.0
266672,E033,2012,10,0.3992531430231111,0.0,0.6320700240603998,0.0,0.3992481702155908,0.0,0.0
266672,E033,2012,1,0.3992531430231111,0.0,0.6320700240603998,0.0,0.3992481702155908,0.0,0.0
266672,E033,2013,11,0.46081905315132154,0.0,0.7412976022566995,0.0,0.46082103795661644,0.0,0.0
266672,E033,2013,10,0.46081905315132154,0.0,0.7412976022566995,0.0,0.46082103795661644,0.0,0.0
266672,E033,2013,1,0.46081905315132154,0.0,0.7412976022566995,0.0,0.46082103795661644,0.0,0.0
266672,E033,2014,11,0.5272270860130285,0.0,0.8590973201692522,0.0,0.5272210512339635,0.0,0.0
266672,E033,2014,10,0.5272270860130285,0.0,0.8590973201692522,0.0,0.5272210512339635,0.0,0.0
266672,E033,2014,1,0.5272270860130285,0.0,0.8590973201692522,0.0,0.5272210512339635,0.0,0.0
266672,E033,2015,11,0.6066428778888843,0.10000000000000009,0.0,0.0,0.6066461421008082,0.0,0.0
266672,E033,2015,10,0.6066428778888843,0.10000000000000009,0.0,0.0,0.6066461421008082,0.0,0.0
