isn_vinculo,cod_cargo,num_ano,num_mes,8,15,21,54,86,91,97,102,185,199,204,207,312,1367,1369
131976,E620,2007,3,0.7488242148697181,0.2900530810062312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305874,E620,2007,10,0.09999999999999998,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.2345287210409399,0.0,0.0,0.0,0.0,0.0,0.0
305874,E620,2007,8,0.09999999999999998,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0
131976,E620,2007,4,0.7488242148697181,0.2900530810062312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131976,E620,2008,9,0.9999999999999999,0.5935148857604429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999990905,0.0,0.0,0.0,0.0,0.0
305874,E620,2008,5,0.1491623366699778,0.18900300023078698,0.0,0.0,0.0,0.0,0.0,0.0,0.36905744208187885,0.0,0.0,0.0,0.0,0.0,0.0
131976,E620,2008,1,0.8067547948345685,0.3600507731363949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305874,E620,2008,7,0.21242263314739807,0.3036579736902838,0.0,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131976,E620,2008,12,0.9999999999999999,0.5935148857604429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305874,E620,2009,8,0.3361666157255291,0.5279829217632124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305874,E620,2009,10,0.3971402918927177,0.6384837295176553,0.0,0.0,0.09999999999990905,0.0,0.0,0.0,0.8343383052999052,0.0,0.0,0.0,0.0,0.0,0.0
131976,E620,2009,6,0.3089592725605562,0.5935148857604429,0.1000000000003638,0.0,0.0,0.10000000000002274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
