isn_vinculo,cod_cargo,num_ano,num_mes,8,15,39,41,54,70,97,140,188,207,324,1236,1367,1369
297048,E770,2007,6,0.2964224848237298,0.12010295408388805,0.0,0.14380693598039831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331362,E770,2007,12,0.0,0.4586098315704502,0.0,0.36290758308726523,0.0,0.0,0.0,0.0,0.0,0.35741986177529195,0.0,0.0,0.0,0.0
331362,E770,2007,3,0.0,0.4408737963597691,0.0,0.34203838663064656,0.0,0.0,0.0,0.0,0.0,0.336369953868771,0.0,0.0,0.0,0.0
331373,E770,2007,8,0.10000000000000009,0.1,0.09999999999999998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999432,0.0,0.0,0.0
297048,E770,2007,10,0.358447302074677,0.1264512553735369,0.0,0.15764120123138783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331373,E770,2007,11,0.10000000000000009,0.1,0.09999999999999998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320547,E770,2007,9,0.0,0.21168339857389054,0.0,0.1076898913111767,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0
320547,E770,2007,8,0.0,0.21168339857389054,0.0,0.1076898913111767,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0
331362,E770,2007,5,0.0,0.4408737963597691,0.0,0.34203838663064656,0.0,0.0,0.0,0.0,0.0,0.336369953868771,0.0,0.0,0.0,0.0
297048,E770,2007,12,0.358447302074677,0.1264512553735369,0.0,0.15764120123138783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266665,E770,2008,1,0.3010155072606655,0.18033397612900331,0.0,0.1448341395991707,0.35569345834914046,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0
266665,E770,2008,6,0.3010155072606655,0.18033397612900331,0.0,0.1448341395991707,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0
331362,E770,2008,1,0.0,0.4586098315704502,0.0,0.36290758308726523,0.0,0.0,0.0,0.0,0.0,0.35741986177529195,0.0,0.0,0.0,0.0
331362,E770,2008,10,0.0,0.4903225083125653,0.0,0.40022617327385823,0.0,0.0,0.0,0.0,0.0,0.3950580019939506,0.0,0.0,0.0,0.0
297048,E770,2008,2,0.358447302074677,0.1264512553735369,0.0,0.15764120123138783,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331373,E770,2008,7,0.19505908533923022,0.1097300258186035,0.1527094681822474,0.12120374442420054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320547,E770,2008,10,0.0,0.22825759662756503,0.0,0.12936011811270967,0.0,0.0,0.0,0.0,0.0,0.12185878859054727,0.0,0.0,0.0,0.0
331373,E770,2008,1,0.10000000000000009,0.1,0.09999999999999998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297048,E770,2008,1,0.358447302074677,0.1264512553735369,0.0,0.15764120123138783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331373,E770,2008,10,0.19505908533923022,0.1097300258186035,0.1527094681822474,0.12120374442420054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331362,E770,2008,11,0.0,0.4903225083125653,0.0,0.40022617327385823,0.0,0.0,0.0,0.0,0.0,0.3950580019939506,0.0,0.0,0.0,0.0
331373,E770,2008,3,0.10000000000000009,0.1,0.09999999999999998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266665,E770,2009,1,0.40839589289989986,0.1949852327838605,0.0,0.16878023496890118,0.0,0.0,0.0,0.0,0.15271669460605453,0.0,0.0,0.0,0.0,0.0
266665,E770,2009,6,0.40839589289989986,0.1949852327838605,0.0,0.16878023496890118,0.0,0.0,0.0,0.0,0.15271669460605453,0.0,0.0,0.0,0.0,0.0
331362,E770,2009,1,0.0,0.4903225083125653,0.0,0.40022617327385823,0.0,0.0,0.0,0.0,0.0,0.3950580019939506,0.0,0.0,0.0,0.0
331362,E770,2009,10,0.0,0.5232633305357841,0.0,0.4389913300245022,0.0,0.0,0.0,0.0,0.0,0.4341570700755336,0.0,0.0,0.0,0.0
297048,E770,2009,2,0.469347455597966,0.13780151067660118,0.0,0.18237419111641637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331373,E770,2009,7,0.29380695502753573,0.1198348378168865,0.20747347208665246,0.14322736696613683,0.4871985258251579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320547,E770,2009,10,0.0,0.24547758009853352,0.0,0.1518737827480053,0.0,0.0,0.0,0.0,0.0,0.14456447810878853,0.0,0.0,0.0,0.0
331373,E770,2009,1,0.19505908533923022,0.1097300258186035,0.1527094681822474,0.12120374442420054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297048,E770,2009,1,0.469347455597966,0.13780151067660118,0.0,0.18237419111641637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331373,E770,2009,10,0.29380695502753573,0.1198348378168865,0.20747347208665246,0.14322736696613683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331362,E770,2009,11,0.0,0.5232633305357841,0.0,0.4389913300245022,0.0,0.0,0.0,0.0,0.0,0.4341570700755336,0.0,0.0,0.0,0.0
331373,E770,2009,3,0.19505908533923022,0.1097300258186035,0.1527094681822474,0.12120374442420054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266665,E770,2010,1,0.5199425344018931,0.21020731762007575,0.0,0.19365929509329646,0.0,0.0,0.0,0.0,0.20747460802682183,0.0,0.0,0.0,0.0,0.0
266665,E770,2010,6,0.5199425344018931,0.21020731762007575,0.0,0.19365929509329646,0.0,0.0,0.0,0.0,0.20747460802682183,0.0,0.0,0.0,0.0,0.0
331362,E770,2010,1,0.0,0.5232633305357841,0.0,0.4389913300245022,0.0,0.0,0.0,0.0,0.0,0.4341570700755336,0.0,0.0,0.0,0.0
331362,E770,2010,10,0.0,0.5514299534240081,0.0,0.4721351385311302,0.0,0.0,0.0,0.0,0.0,0.4675882703323814,0.0,0.0,0.0,0.0
