isn_vinculo,cod_cargo,num_ano,num_mes,15,39,97,188,207,1367,1369
305943,E667,2007,3,0.09999999999999998,0.10000000000000009,0.0,0.0,0.09999999999999998,0.0,0.0
320541,E667,2007,10,0.21571140337767147,0.0,0.0,0.09999999999999998,0.21572029060716136,0.0,0.0
320541,E667,2007,8,0.21571140337767147,0.0,0.0,0.09999999999999998,0.21572029060716136,0.0,0.0
305943,E667,2007,4,0.09999999999999998,0.10000000000000009,0.0,0.0,0.09999999999999998,0.0,0.0
305943,E667,2008,9,0.1627316544612165,0.26768887806522934,0.0,0.0,0.16272444213803838,0.0,0.0
320541,E667,2008,5,0.21571140337767147,0.0,0.0,0.09999999999999998,0.21572029060716136,0.0,0.0
305943,E667,2008,1,0.12249663727395,0.16015623536464307,0.0,0.0,0.12250233523611831,0.0,0.0
320541,E667,2008,7,0.26166305484979824,0.0,0.0,0.1526858027632204,0.2616590555267255,0.0,0.0
305943,E667,2008,12,0.1627316544612165,0.26768887806522934,0.0,0.0,0.16272444213803838,0.0,0.0
305943,E667,2009,9,0.2045135256314452,0.37938592383057657,0.0,0.0,0.20451115723923197,0.0,0.0
320541,E667,2009,5,0.26166305484979824,0.0,0.0,0.1526858027632204,0.2616590555267255,0.0,0.0
305943,E667,2009,1,0.1627316544612165,0.26768887806522934,0.0,0.0,0.16272444213803838,0.0,0.0
320541,E667,2009,7,0.30938013749813176,0.0,0.0,0.20746188661267262,0.3093772703684483,0.0,0.0
305943,E667,2009,12,0.2045135256314452,0.37938592383057657,0.0,0.0,0.20451115723923197,0.0,0.0
305943,E667,2010,9,0.24024248991182184,0.47489743541709584,0.0,0.0,0.24024026984950697,0.0,0.0
320541,E667,2010,5,0.30938013749813176,0.0,0.0,0.20746188661267262,0.3093772703684483,0.0,0.0
305943,E667,2010,1,0.2045135256314452,0.37938592383057657,0.0,0.0,0.20451115723923197,0.0,0.0
320541,E667,2010,7,0.3501868181138844,0.0,0.0,0.25430562172463067,0.35018318629994805,0.0,0.0
305943,E667,2010,12,0.24024248991182184,0.47489743541709584,0.0,0.0,0.24024026984950697,0.0,0.0
305943,E667,2011,9,0.2789306531161261,0.5783499747101029,0.0,0.0,0.27893513233004674,0.0,0.0
320541,E667,2011,5,0.3943730384098042,0.0,0.0,0.30500833730347776,0.39437519460300974,0.0,0.0
305943,E667,2011,1,0.2789306531161261,0.5783499747101029,0.0,0.0,0.27893513233004674,0.0,0.0
320541,E667,2011,7,0.3943730384098042,0.0,0.0,0.30500833730347776,0.39437519460300974,0.0,0.0
