isn_vinculo,cod_cargo,num_ano,num_mes,8,15,39,97,207,324,1367,1369
296961,E175,2007,3,0.10000000000000009,0.36068675253938887,0.09999999999999998,0.0,0.0,0.0,0.0,0.0
331571,E175,2007,10,0.0,0.1,0.0,0.0,0.27997389655993943,0.0,0.0,0.0
331571,E175,2007,8,0.0,0.1,0.0,0.0,0.27997389655993943,0.0,0.0,0.0
296961,E175,2007,4,0.10000000000000009,0.36068675253938887,0.09999999999999998,0.0,0.0,0.0,0.0,0.0
296961,E175,2008,9,0.2413900086677765,0.417227269288696,0.17959198939618626,0.0,0.0,0.0,0.0,0.0
331571,E175,2008,5,0.0,0.1,0.0,0.0,0.27997389655993943,0.0,0.0,0.0
296961,E175,2008,1,0.15071268384629133,0.380969541087553,0.12854761873515397,0.0,0.0,0.0,0.0,0.0
331571,E175,2008,7,0.0,0.11903871149653736,0.0,0.0,0.3755497778100041,0.0,0.0,0.0
296961,E175,2008,12,0.2413900086677765,0.417227269288696,0.17959198939618626,0.0,0.0,0.0,0.0,0.0
296961,E175,2009,9,0.3355839742443212,0.4548961893692962,0.2326170947125289,0.0,0.0,0.0,0.0,0.0
331571,E175,2009,5,0.0,0.11903871149653736,0.0,0.0,0.3755497778100041,0.0,0.0,0.0
296961,E175,2009,1,0.2413900086677765,0.417227269288696,0.17959198939618626,0.0,0.0,0.0,0.0,0.0
331571,E175,2009,7,0.0,0.1388139661231423,0.0,0.0,0.4748360766115247,0.0,0.0,0.0
296961,E175,2009,12,0.3355839742443212,0.4548961893692962,0.2326170947125289,0.0,0.0,0.0,0.0,0.0
296961,E175,2010,9,0.41612619181927,0.48709983563603354,0.2779566660979801,0.0,0.0,0.0,0.0,0.0
331571,E175,2010,5,0.0,0.1388139661231423,0.0,0.0,0.4748360766115247,0.0,0.0,0.0
296961,E175,2010,1,0.3355839742443212,0.4548961893692962,0.2326170947125289,0.0,0.0,0.0,0.0,0.0
331571,E175,2010,7,0.0,0.1557173214862904,0.0,0.0,0.5597281927511162,0.0,0.0,0.0
