isn_vinculo,cod_cargo,num_ano,num_mes,8,15,21,51,54,79,86,160,161,185,199,207,312,324,371,1232,1233,1352,1367,1369,1404,1454,1455
320492,D045,2007,11,0.13713325503238627,0.13715116279069767,0.0,0.0,0.0,0.0,0.09999999999999432,0.11018796321824167,0.0,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320492,D045,2007,4,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.11234816172296914,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320492,D045,2008,1,0.13713325503238627,0.13715116279069767,0.0,0.0,0.0,0.0,0.0,0.11018796321824167,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329639,D045,2008,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4280290621300336,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329639,D045,2008,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4280290621300336,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320492,D045,2008,2,0.13713325503238627,0.13715116279069767,0.0,0.0,0.0,0.0,0.0,0.11018796321824167,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320492,D045,2009,9,0.1949577291174862,0.1950232558139534,0.0,0.0,0.0,0.0,0.0,0.11751512301130373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329639,D045,2009,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4280290621300336,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320492,D045,2009,1,0.16549602874652586,0.1655116279069767,0.0,0.0,0.0,0.0,0.0,0.14361265629814632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329639,D045,2009,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49157976678938065,0.0,0.0,0.0,0.19674133089531787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320492,D045,2009,12,0.1949577291174862,0.1950232558139534,0.0,0.0,0.0,0.0,0.0,0.11751512301130373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320492,D045,2010,9,0.22014931447908548,0.22013953488372096,0.0,0.0,0.0,0.0,0.0,0.1184346669693972,0.0,0.0,0.0,0.0,0.0,0.0,0.8364816149963952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329639,D045,2010,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49157976678938065,0.0,0.0,0.0,0.19674133089531787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320492,D045,2010,1,0.1949577291174862,0.1950232558139534,0.0,0.0,0.0,0.0,0.0,0.11751512301130373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329639,D045,2010,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510598271192488,0.0,0.0,0.0,0.27943577352576265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320492,D045,2010,12,0.22014931447908548,0.22013953488372096,0.0,0.0,0.0,0.0,0.0,0.1184346669693972,0.0,0.0,0.0,0.0,0.0,0.0,0.8364816149963952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320492,D045,2011,9,0.24743409347272438,0.24745348837209302,0.0,0.0,0.0,0.0,0.0,0.15378602358054524,0.0,0.0,0.0,0.0,0.0,0.0,0.9182408074981976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329639,D045,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5655665655762963,0.0,0.0,0.0,0.36900672631097753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320492,D045,2011,1,0.24743409347272438,0.24745348837209302,0.0,0.0,0.0,0.0,0.0,0.15378602358054524,0.0,0.0,0.0,0.0,0.0,0.0,0.9175919250180247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329639,D045,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5655665655762963,0.0,0.0,0.0,0.36900672631097753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320492,D045,2011,12,0.24743409347272438,0.24745348837209302,0.0,0.0,0.0,0.0,0.0,0.15378602358054524,0.0,0.0,0.0,0.0,0.0,0.0,0.9182408074981976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320492,D045,2012,9,0.5327468514879117,0.5327325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33768840956340973,0.0,0.0,0.0,0.0,0.28622927180966107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
