isn_vinculo,cod_cargo,num_ano,num_mes,97,102,140,160,161,302,303,305,316,317,1249,1367,1369
174165,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.3218238377770291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173268,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.12421695209488515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173263,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.139069236567552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172929,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.21481016977220946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172770,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.28074572999765873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56077,V005,2007,6,0.0,0.0,0.0,0.2270987163467,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320559,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.3696712055368697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174305,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.20144960226591366,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.0
297204,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.1248420341828606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174305,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.20535299257068135,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.0
173268,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.12309527344575341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174305,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.20144960226591366,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.0
296993,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.13607745107556662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305833,V005,2007,5,0.0,0.0,0.0,0.16239918209701237,0.0,0.11580179251586083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173507,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.12169927819686267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172929,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.21058235351222326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297441,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.13313898707721122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172770,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.28746423819503536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11372,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.12169927819686267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172770,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.28746423819503536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320559,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.3696712055368697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174494,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.2118993301621202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56077,V005,2007,3,0.0,0.0,0.0,0.2270987163467,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172770,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.28074572999765873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174301,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.12674169269688268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75818,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.12547611025771344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305854,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.11264554554954688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174275,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.15964812097055114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296993,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.13607745107556662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173195,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.18008759857695142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331567,V005,2007,11,0.0,0.0,0.0,0.19744973304555266,0.0,0.11666457282845184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174304,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.20144960226591366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174305,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.20535299257068135,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.0
18789,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.14800155039202362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174528,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.12295843635969095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11372,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.12066368485069982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305833,V005,2007,7,0.0,0.0,0.0,0.19744973304555266,0.0,0.11666457282845184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296972,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.12824176122249697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173229,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.12941611893762456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297204,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.12369851299416962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172878,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.26699520891746664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174305,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.20144960226591366,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.0
176708,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.18559127611825238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331567,V005,2007,10,0.0,0.0,0.0,0.19744973304555266,0.0,0.11666457282845184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75818,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.12547611025771344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305833,V005,2007,8,0.0,0.0,0.0,0.19744973304555266,0.0,0.11666457282845184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305833,V005,2007,10,0.0,0.0,0.0,0.19744973304555266,0.0,0.11666457282845184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331567,V005,2007,8,0.0,0.0,0.0,0.19744973304555266,0.0,0.11666457282845184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56079,V005,2007,5,0.0,0.0,0.0,0.2270987163467,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296985,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.14263021294334646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172770,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.28074572999765873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56077,V005,2007,12,0.0,0.0,0.0,0.2480574804044076,0.0,0.10030194098802515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172878,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.2609782316965229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19014,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.2519032989372819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174275,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.16206750344055687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173507,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.12169927819686267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174013,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.13835806917660765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305854,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.11192024475065243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19014,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.24640411838941967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174494,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.2077710901854189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56079,V005,2007,9,0.0,0.0,0.0,0.2480574804044076,0.0,0.10030194098802515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331597,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.5354156078507513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305835,V005,2007,9,0.0,0.0,0.0,0.16742587754174715,0.0,0.1177965303197291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172770,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.28746423819503536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320559,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.3795466031281943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75818,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.12547611025771344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174256,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.14895940999446086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19014,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.2519032989372819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18789,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.14800155039202362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174013,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.13835806917660765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331567,V005,2007,4,0.0,0.0,0.0,0.16239918209701237,0.0,0.11580179251586083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56077,V005,2007,4,0.0,0.0,0.0,0.2270987163467,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297611,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.11146926055151699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331567,V005,2007,5,0.0,0.0,0.0,0.16239918209701237,0.0,0.11580179251586083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174275,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.15964812097055114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320559,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.3795466031281943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297611,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.11078443269357058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173507,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.12066368485069982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11372,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.12169927819686267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56079,V005,2007,8,0.0,0.0,0.0,0.2480574804044076,0.0,0.10030194098802515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172929,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.21058235351222326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176708,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.18559127611825238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140919,V005,2008,6,0.0,0.0,0.0,0.19744973304555266,0.0,0.11666457282845184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
