isn_vinculo,cod_cargo,num_ano,num_mes,169,171,293,294,324,346,1368
807336,W010,2017,1,0.0,0.3940559508346096,0.14358960084618383,0.0,0.0,0.0,0.0
971448,W010,2017,11,0.0,0.4001017816637909,0.37857262149974946,0.0,0.0,0.0,0.0
807720,W010,2017,2,0.0,0.3940559508346096,0.25932750654122366,0.0,0.0,0.0,0.0
809561,W010,2017,5,0.0,0.4001017816637909,0.22425541390636305,0.0,0.0,0.0,0.0
958262,W010,2017,4,0.0,0.3795651499583179,0.0,0.0,0.0,0.0,0.0
811589,W010,2017,4,0.0,0.4001017816637909,0.4066302956076379,0.0,0.0,0.0,0.9999999999999999
971316,W010,2017,8,0.23690277725154396,0.4001017816637909,0.2382842509603073,0.0,0.0,0.0,0.0
971327,W010,2017,11,0.0,0.4001017816637909,0.2382842509603073,0.0,0.0,0.0,0.0
958265,W010,2017,8,0.0,0.4001017816637909,0.2382842509603073,0.0,0.0,0.0,0.0
971315,W010,2017,10,0.0,0.4001017816637909,0.2382842509603073,0.0,0.0,0.0,0.0
810726,W010,2017,1,0.0,0.3940559508346096,0.21523687580025608,0.0,0.0,0.0,0.0
958265,W010,2017,5,0.0,0.4001017816637909,0.2452986694872794,0.4251497005988024,0.0,0.0,0.0
974368,W010,2017,10,0.21748285530254235,0.4001017816637909,0.37857262149974946,0.0,0.0,0.0,0.0
1025689,W010,2018,12,0.0,0.40934064868847053,0.2633357456994934,0.0,0.0,0.0,0.0
969532,W010,2018,1,0.0,0.4001017816637909,0.15411122863664198,0.0,0.0,0.0,0.0
998256,W010,2018,4,0.0,0.40934064868847053,0.2558202972777376,0.0,0.0,0.0,0.0
971315,W010,2018,2,0.0,0.4001017816637909,0.24830484885598175,0.1,0.0,0.0,0.0
1025528,W010,2018,8,0.2912751487136741,0.40934064868847053,0.7368089962701109,0.0,0.0,0.0,0.0
969532,W010,2018,5,0.0,0.40934064868847053,0.2558202972777376,0.0,0.0,0.0,0.0
1027371,W010,2018,11,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
1015783,W010,2018,11,0.0,0.40934064868847053,0.17315036463842343,0.0,0.0,0.0,0.0
971315,W010,2018,5,0.0,0.40934064868847053,0.2558202972777376,0.0,0.0,0.0,0.0
1020339,W010,2018,7,0.0,0.40934064868847053,0.2633357456994934,0.0,0.0,0.0,0.0
330822,W010,2018,7,0.0,0.40934064868847053,0.4286756109781217,0.0,0.0,0.0,0.0
979962,W010,2018,10,0.0,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
1017846,W010,2018,6,0.32127458038116163,0.40934064868847053,0.5338918888827033,0.0,0.0,0.0,0.0
969532,W010,2018,3,0.0,0.40934064868847053,0.2558202972777376,0.0,0.0,0.0,0.0
979962,W010,2018,8,0.0,0.40934064868847053,0.3835829204475867,0.0,0.0,0.0,0.0
1028200,W010,2018,12,0.0,0.40934064868847053,0.2633357456994934,0.0,0.0,0.0,0.0
1025688,W010,2018,12,0.0,0.40934064868847053,0.4286756109781217,0.0,0.0,0.0,0.0
971319,W010,2018,7,0.24627173871859964,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
1018274,W010,2018,11,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
967782,W010,2018,1,0.0,0.4001017816637909,0.19619773979847466,0.0,0.0,0.0,0.0
1027371,W010,2018,10,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
1015784,W010,2018,7,0.0,0.40934064868847053,0.2633357456994934,0.0,0.0,0.0,0.0
1020939,W010,2018,7,0.26778880763838897,0.40934064868847053,0.5113455436174359,0.0,0.0,0.0,0.0
979962,W010,2018,4,0.0,0.40934064868847053,0.41364471413461,0.0,0.0,0.0,0.0
978041,W010,2018,5,0.0,0.40934064868847053,0.2558202972777376,0.0,0.0,0.0,0.0
330822,W010,2018,3,0.0,0.40934064868847053,0.41364471413461,0.0,0.0,0.0,0.0
998256,W010,2018,3,0.0,0.3581735522770012,0.37606747202583085,0.0,0.0,0.0,0.0
998256,W010,2018,10,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
330822,W010,2018,11,0.0,0.40934064868847053,0.39861381729109835,0.0,0.0,0.0,0.0
998256,W010,2018,8,0.0,0.40934064868847053,0.24078940043422592,0.0,0.0,0.0,0.0
971326,W010,2018,7,0.24627173871859964,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
1027368,W010,2018,10,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
1015824,W010,2018,7,0.0,0.40934064868847053,0.2633357456994934,0.0,0.0,0.0,0.0
981806,W010,2018,3,0.0,0.40934064868847053,0.41364471413461,0.0,0.0,0.0,0.0
1028285,W010,2018,11,0.0,0.36703728116942286,0.3910983688693425,0.0,0.0,0.0,0.0
1025688,W010,2018,10,0.0,0.40934064868847053,0.39861381729109835,0.0,0.0,0.0,0.0
981806,W010,2018,6,0.0,0.40934064868847053,0.41364471413461,0.0,0.0,0.0,0.0
969531,W010,2018,6,0.24624616375554126,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
1015824,W010,2018,11,0.0,0.40934064868847053,0.17315036463842343,0.0,0.0,0.0,0.0
981806,W010,2018,2,0.0,0.4001017816637909,0.39861381729109835,0.11017964071856289,0.0,0.0,0.0
971448,W010,2018,8,0.24556416474065093,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
998256,W010,2018,11,0.0,0.40934064868847053,0.17315036463842343,0.0,0.0,0.0,0.0
1018273,W010,2018,7,0.0,0.40934064868847053,0.2633357456994934,0.0,0.0,0.0,0.0
978088,W010,2018,8,0.0,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
979962,W010,2018,7,0.0,0.40934064868847053,0.1881812614819351,0.0,0.0,0.0,0.0
969534,W010,2018,1,0.0,0.4001017816637909,0.15411122863664198,0.0,0.0,0.0,0.0
971330,W010,2018,6,0.0,0.40934064868847053,0.22575850359071425,0.0,0.0,0.0,0.0
1018274,W010,2018,9,0.0,0.40934064868847053,0.2633357456994934,0.0,0.0,0.0,0.0
978088,W010,2018,9,0.0,0.40934064868847053,0.0,0.0,0.0,0.0,0.0
966458,W010,2018,4,0.0,0.40934064868847053,0.15811946779491176,0.0,0.0,0.0,0.0
1017846,W010,2018,8,0.0,0.40934064868847053,0.24078940043422592,0.0,0.0,0.0,0.0
1027370,W010,2018,10,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
978087,W010,2018,1,0.0,0.4001017816637909,0.22425541390636305,0.0,0.0,0.0,0.0
330822,W010,2018,10,0.0,0.40934064868847053,0.39861381729109835,0.0,0.0,0.0,0.0
1028201,W010,2018,12,0.0,0.40934064868847053,0.2633357456994934,0.0,0.0,0.0,0.0
971461,W010,2018,4,0.0,0.40934064868847053,0.2558202972777376,0.0,0.0,0.0,0.0
971321,W010,2018,3,0.0,0.40934064868847053,0.41364471413461,0.0,0.0,0.0,0.0
1020939,W010,2018,11,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
971446,W010,2018,7,0.0,0.40934064868847053,0.12805767410788843,0.0,0.0,0.0,0.0
971448,W010,2018,7,0.0,0.40934064868847053,0.15811946779491176,0.0,0.0,0.0,0.0
981823,W010,2018,6,0.0,0.40934064868847053,0.41364471413461,0.0,0.0,0.0,0.0
1027372,W010,2018,9,0.19126851816769597,0.40934064868847053,0.8495407225964483,0.0,0.0,0.0,0.0
969532,W010,2018,4,0.0,0.40934064868847053,0.2558202972777376,0.0,0.0,0.0,0.0
1028315,W010,2018,11,0.0,0.32473391365037513,0.0,0.0,0.0,0.0,0.0
969531,W010,2018,4,0.0,0.40934064868847053,0.2558202972777376,0.0,0.0,0.0,0.0
1025689,W010,2018,9,0.0,0.40934064868847053,0.2633357456994934,0.0,0.0,0.0,0.0
984878,W010,2018,10,0.0,0.40934064868847053,0.24830484885598175,0.0,0.0,0.0,0.0
998257,W010,2018,11,0.0,0.40934064868847053,0.39861381729109835,0.0,0.0,0.0,0.0
