isn_vinculo;num_ano;num_mes;8;15;39;41;54;70;97;140;188;207;324;1236;1367;1369;8_yoy;15_yoy;39_yoy;41_yoy;54_yoy;70_yoy;97_yoy;140_yoy;188_yoy;207_yoy;324_yoy;1236_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
266665;2008;2;4145.69;829.14;0.0;829.14;0.0;0.0;0.0;0.0;290.71;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2008;3;4145.69;829.14;0.0;829.14;0.0;0.0;0.0;0.0;290.71;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.13036067842872456;0
266665;2008;4;4145.69;829.14;0.0;829.14;0.0;0.0;0.0;0.0;290.71;0.0;0.0;0.0;0.0;0.0;0.942240818942593;0.9422473748806763;1.0;0.9422473748806763;1.0;1.0;1.0;1.0;0.9422422454866626;1.0;1.0;1.0;1.0;1.0;1;0.14167248042128877;0
266665;2008;5;4145.69;829.14;0.0;829.14;0.0;0.0;0.0;0.0;290.71;0.0;0.0;0.0;0.0;0.0;0.8889062804874125;0.8889103306316737;1.0;0.8889103306316737;1.0;1.0;1.0;1.0;0.8889126712328765;1.0;1.0;1.0;1.0;1.0;1;0.061923910704243745;0
266665;2008;6;4145.69;829.14;0.0;829.14;0.0;0.0;0.0;0.0;290.71;0.0;0.0;0.0;0.0;0.0;0.807493932629791;0.8074990261005065;1.0;0.8074990261005065;1.0;1.0;1.0;1.0;0.8075053470736924;1.0;1.0;1.0;1.0;1.0;-1;-0.021125061945016177;1
266665;2008;7;4399.82;879.96;0.0;879.96;2156.09;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;0.8009283867914224;0.8009247460589071;1.0;0.8009247460589071;1.0;1.0;1.0;1.0;0.8009397471509047;1.0;1.0;1.0;1.0;1.0;-1;-0.025630103817213645;1
266665;2008;8;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;213.42;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2008;9;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2008;10;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2008;11;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2008;12;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2009;1;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2009;2;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2009;3;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2009;4;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2009;5;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2009;6;4399.82;879.96;0.0;879.96;0.0;0.0;0.0;0.0;308.53;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2009;7;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2009;8;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;222.96;0.0;0.0;0.0;1.1249779891887721;1.1249728634488747;1.0;1.1249728634488747;1.0;1.0;1.0;1.0;1.124969901276186;1.0;1.0;1.0;1.0;1.0;1;0.09880002071403976;0
266665;2009;9;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1.0600001818256204;1.0600027273966999;1.0;1.0600027273966999;1.0;1.0;1.0;1.0;1.0599941658833827;1.0;1.0;1.0;1.0;1.0;1;0.1745612822377104;0
266665;2009;10;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2009;11;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;0.9084129006119961;0.9084144916244644;1.0;0.9084144916244644;1.0;1.0;1.0;1.0;0.9084192105774841;1.0;1.0;1.0;1.0;1.0;1;0.09281759525597766;0
266665;2009;12;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;0.8489842356282086;0.8489824152619506;1.0;0.8489824152619506;1.0;1.0;1.0;1.0;0.8489914592040706;1.0;1.0;1.0;1.0;1.0;1;0.004346796533051922;0
266665;2010;1;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2010;2;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2010;3;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2010;4;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2010;5;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2010;6;4663.81;932.76;0.0;932.76;0.0;0.0;0.0;0.0;327.04;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2010;7;4889.54;977.91;0.0;977.91;0.0;0.0;0.0;0.0;342.87;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2010;8;4889.54;977.91;0.0;977.91;0.0;0.0;0.0;0.0;342.87;0.0;230.48;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2010;9;4889.54;977.91;0.0;977.91;0.0;0.0;0.0;0.0;342.87;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2010;10;4889.54;977.91;0.0;977.91;0.0;0.0;0.0;0.0;342.87;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2010;11;4889.54;977.91;0.0;977.91;0.0;0.0;0.0;0.0;342.87;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2010;12;4889.54;977.91;0.0;977.91;0.0;0.0;0.0;0.0;342.87;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2011;1;5134.02;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;0.0;0.0;0.0;0.0;0.0;1.282363696310284;1.2823619038103682;1.0;1.2823619038103682;1.0;1.0;1.0;1.0;1.2823609033269217;1.0;1.0;1.0;1.0;1.0;1;0.01516814452075721;0
266665;2011;2;5134.02;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;0.0;0.0;0.0;0.0;0.0;1.2383993979289336;1.2383915864630821;1.0;1.2383915864630821;1.0;1.0;1.0;1.0;1.2383818926077534;1.0;1.0;1.0;1.0;1.0;1;0.03625029015057346;0
266665;2011;3;5134.02;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;0.0;0.0;0.0;0.0;0.0;1.1668704628825726;1.1668712214191552;1.0;1.1668712214191552;1.0;1.0;1.0;1.0;1.1668557352607527;1.0;1.0;1.0;1.0;1.0;1;0.07424058620157736;0
266665;2011;4;5134.02;1026.8;0.0;1026.8;0.0;0.0;36.76;0.0;360.01;0.0;0.0;0.0;0.0;0.0;1.1008210025708594;1.1008190745743813;1.0;1.1008190745743813;1.0;1.0;1.0;1.0;1.1008133561643834;1.0;1.0;1.0;1.0;1.0;1;0.13148981278423705;0
266665;2011;5;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.08778243512523365;0
266665;2011;6;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;0.0;0.0;0.0;0.0;0.0;0.9345760366985837;1.0;0.9345760366985837;1.0;1.0;1.0;1.0;0.9345811375613302;1.0;1.0;1.0;1.0;1.0;1;0.010776958193221331;0
266665;2011;7;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2011;8;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;236.04;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2011;9;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2011;10;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2011;11;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2011;12;0.0;1026.8;0.0;1026.8;0.0;0.0;0.0;0.0;360.01;5134.02;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2012;1;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2012;2;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2012;3;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2012;4;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2012;5;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2012;6;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2012;7;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1.3721288053632266;1.3721322326435288;1.0;1.3721322326435288;1.0;1.0;1.0;1.0;1.3721236731495332;1.0;1.0;1.0;1.0;1.0;-1;-0.023457682010795677;1
266665;2012;8;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;238.88;0.0;0.0;0.0;1.3250870180838414;1.3250838217912537;1.0;1.3250838217912537;1.0;1.0;1.0;1.0;1.325066217192391;1.0;1.0;1.0;1.0;1.0;-1;-0.006867083584587985;1
266665;2012;9;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1.2485510770895174;1.2485567525796628;1.0;1.2485567525796628;1.0;1.0;1.0;1.0;1.2485333679058763;1.0;1.0;1.0;1.0;1.0;1;0.03251563874571506;0
266665;2012;10;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1.1778781725670642;1.177880698143145;1.0;1.177880698143145;1.0;1.0;1.0;1.0;1.1778681506849313;1.0;1.0;1.0;1.0;1.0;1;0.06796758537358416;0
266665;2012;11;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1.069999727309204;1.0700038955979745;1.0;1.0700038955979745;1.0;1.0;0.0;1.0;1.0699980556095663;1.0;1.0;1.0;1.0;1.0;-1;-0.0073001580725198245;1
266665;2012;12;5493.4;1098.68;0.0;1098.68;0.0;0.0;0.0;0.0;385.21;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2013;1;5799.93;1159.99;0.0;1159.99;0.0;0.0;0.0;0.0;406.7;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2013;2;5799.93;1159.99;0.0;1159.99;0.0;0.0;0.0;0.0;406.7;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2013;3;5799.93;1159.99;0.0;1159.99;0.0;0.0;0.0;0.0;406.7;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2013;4;5799.93;1159.99;0.0;1159.99;0.0;0.0;0.0;0.0;406.7;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2013;5;5799.93;1159.99;0.0;1159.99;0.0;0.0;0.0;0.0;406.7;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2013;6;5799.93;1159.99;0.0;1159.99;0.0;0.0;0.0;0.0;406.7;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2013;7;5799.93;1159.99;0.0;1159.99;0.0;0.0;0.0;0.0;406.7;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2013;8;5799.93;1159.99;0.0;1159.99;0.0;0.0;0.0;0.0;406.7;0.0;213.72;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2013;9;5799.93;1159.99;0.0;1159.99;0.0;0.0;0.0;0.0;406.7;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2013;10;5799.93;1159.99;0.0;1159.99;0.0;0.0;0.0;0.0;406.7;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2013;11;0.0;1159.99;0.0;1159.99;0.0;0.0;0.0;0.0;406.7;5799.93;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2013;12;0.0;1159.99;0.0;1159.99;0.0;0.0;0.0;0.0;406.7;5799.93;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2014;1;0.0;1226.11;0.0;1226.11;0.0;0.0;0.0;0.0;429.88;6130.53;0.0;0.0;0.0;0.0;0.0;1.531278490339823;1.0;1.531278490339823;1.0;1.0;1.0;1.0;1.531238868704139;1.0;1.0;1.0;1.0;1.0;1;0.028459706198469825;0
266665;2014;2;0.0;1226.11;0.0;1226.11;0.0;0.0;0.0;0.0;429.88;6130.53;0.0;0.0;0.0;0.0;0.0;1.4787731866753502;1.0;1.4787731866753502;1.0;1.0;1.0;1.0;1.478724502081112;1.0;1.0;1.0;1.0;1.0;1;0.037462668681568556;0
266665;2014;3;0.0;1226.11;0.0;1226.11;0.0;0.0;0.0;0.0;429.88;6130.53;0.0;0.0;0.0;0.0;0.0;1.3933701531887812;1.0;1.3933701531887812;1.0;1.0;1.0;1.0;1.393316695297054;1.0;1.0;1.0;1.0;1.0;1;0.04496987402146002;0
266665;2014;4;0.0;1226.11;0.0;1226.11;0.0;0.0;0.0;0.0;429.88;6130.53;0.0;0.0;0.0;0.0;0.0;1.3144967622968393;1.0;1.3144967622968393;1.0;1.0;1.0;1.0;1.3144569471624266;1.0;1.0;1.0;1.0;1.0;1;0.03326823333016682;0
266665;2014;5;0.0;1226.11;0.0;1226.11;0.0;0.0;0.0;0.0;429.88;6130.53;0.0;0.0;0.0;0.0;1.0;1.1941079080638877;1.0;1.1941079080638877;1.0;1.0;1.0;1.0;1.1940779422793812;1.1940993607348627;1.0;1.0;1.0;1.0;1;0.06996573680323803;0
266665;2014;6;0.0;1226.11;0.0;1226.11;0.0;613.06;0.0;0.0;429.88;6130.53;0.0;0.0;0.0;0.0;0.0;1.1159846361087848;1.0;1.1159846361087848;1.0;1.0;1.0;1.0;1.1159627216323564;1.0;1.0;1.0;1.0;1.0;1;0.03772586996245819;0
266665;2014;7;0.0;1226.11;0.0;1226.11;0.0;0.0;0.0;0.0;429.88;6130.53;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2014;8;0.0;1226.11;0.0;1226.11;0.0;0.0;0.0;0.0;429.88;6130.53;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2014;9;0.0;1226.11;0.0;1226.11;0.0;0.0;0.0;0.0;429.88;6130.53;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2014;10;0.0;1226.11;0.0;1226.11;0.0;0.0;0.0;0.0;429.88;6130.53;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2014;11;0.0;1226.11;0.0;1226.11;0.0;0.0;0.0;0.0;429.88;6130.53;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2014;12;0.0;1226.11;0.0;1226.11;0.0;0.0;0.0;0.0;429.88;6130.53;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2015;1;0.0;1305.19;0.0;1305.19;0.0;0.0;0.0;0.0;457.61;6525.95;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2015;2;0.0;1305.19;0.0;1305.19;0.0;0.0;0.0;0.0;457.61;6525.95;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2015;3;0.0;1305.19;0.0;1305.19;0.0;0.0;0.0;0.0;457.61;6525.95;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
266665;2015;4;0.0;1305.19;0.0;1305.19;0.0;0.0;0.0;0.0;457.61;6525.95;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.28267347253031677;0
