isn_vinculo;num_ano;num_mes;97;102;140;160;161;302;303;305;316;317;1249;1367;1369;97_yoy;102_yoy;140_yoy;160_yoy;161_yoy;302_yoy;303_yoy;305_yoy;316_yoy;317_yoy;1249_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
172878;2023;8;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172878;2023;9;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172878;2023;10;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172878;2023;11;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;750.5;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172878;2023;12;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172878;2024;1;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172878;2024;2;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172878;2024;3;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172878;2024;4;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172878;2024;5;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.9376365812679135;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-1;-0.08605647763185376;1
172878;2024;6;0.0;0.0;0.0;0.0;0.0;5293.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.8257230068808525;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-1;-0.042626268659692546;1
172878;2024;7;0.0;0.0;0.0;0.0;0.0;5590.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.819178670553898;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-1;-0.04149198009904609;1
172878;2024;8;0.0;0.0;0.0;0.0;0.0;5590.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.735194254607301;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-1;-0.0072016636320128;1
172878;2024;9;0.0;0.0;0.0;0.0;0.0;5590.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.6525674221733526;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.049248973749265956;0
172929;2007;3;0.0;0.0;0.0;0.0;0.0;1853.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2007;4;0.0;0.0;0.0;0.0;0.0;1853.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2007;5;0.0;0.0;0.0;0.0;0.0;1853.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2007;6;0.0;0.0;0.0;0.0;0.0;1853.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2007;7;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2007;8;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2007;9;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2007;10;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2007;11;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2007;12;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2008;1;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2008;2;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2008;3;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2008;4;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2008;5;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2008;6;0.0;0.0;0.0;0.0;0.0;1919.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2008;7;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2008;8;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2008;9;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2008;10;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2008;11;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2008;12;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2009;1;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2009;2;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2009;3;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2009;4;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2009;5;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2009;6;0.0;0.0;0.0;0.0;0.0;2037.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2009;7;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2009;8;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2009;9;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2009;10;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2009;11;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2009;12;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2010;1;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2010;2;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2010;3;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2010;4;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2010;5;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2010;6;0.0;0.0;0.0;0.0;0.0;2159.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2010;7;0.0;0.0;0.0;0.0;0.0;2264.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2010;8;0.0;0.0;0.0;0.0;0.0;2264.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2010;9;0.0;0.0;0.0;0.0;0.0;2264.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2010;10;0.0;0.0;0.0;0.0;0.0;2264.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2010;11;0.0;0.0;0.0;0.0;0.0;2264.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2010;12;0.0;0.0;0.0;0.0;0.0;2264.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2011;1;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2011;2;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2011;3;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2011;4;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2011;5;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2011;6;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2011;7;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2011;8;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2011;9;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2011;10;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2011;11;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2011;12;0.0;0.0;0.0;0.0;0.0;2377.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2012;1;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2012;2;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2012;3;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2012;4;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2012;5;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2012;6;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2012;7;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2012;8;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2012;9;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2012;10;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2012;11;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2012;12;0.0;0.0;0.0;0.0;0.0;2543.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2013;1;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2013;2;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2013;3;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2013;4;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2013;5;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2013;6;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2013;7;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2013;8;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2013;9;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2013;10;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2013;11;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2013;12;0.0;0.0;0.0;0.0;0.0;2685.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2014;1;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2014;2;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2014;3;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2014;4;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2014;5;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2014;6;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2014;7;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2014;8;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2014;9;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2014;10;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2014;11;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2014;12;0.0;0.0;0.0;0.0;0.0;2838.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
172929;2015;1;0.0;0.0;0.0;0.0;0.0;3021.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.23674680490614186;0
