isn_vinculo;num_ano;num_mes;8;15;97;207;1367;1369;8_yoy;15_yoy;97_yoy;207_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
312115;2010;10;2577.66;257.77;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2010;11;2577.66;257.77;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2010;12;2577.66;257.77;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2011;1;2706.54;270.65;0.0;0.0;0.0;0.0;1.2823618040453142;1.28233677627215;1.0;1.0;1.0;1.0;1;0.13000371688550771;0
312115;2011;2;2706.54;270.65;0.0;0.0;0.0;0.0;1.2383963541857315;1.2383893845801874;1.0;1.0;1.0;1.0;1;0.1626460233751057;0
312115;2011;3;2706.54;270.65;0.0;0.0;0.0;0.0;1.1668685788686306;1.1668463030825609;0.0;1.0;1.0;1.0;-1;-0.07171872502904131;1
312115;2011;4;2706.54;270.65;12.63;0.0;0.0;0.0;1.1008191453881384;1.1007849676658397;1.0;1.0;1.0;1.0;1;0.15120928664123945;0
312115;2011;5;0.0;270.65;0.0;2706.54;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;-1;-0.033564295934562005;1
312115;2011;6;0.0;270.65;0.0;2706.54;0.0;0.0;0.0;0.9345649171270717;1.0;1.0;1.0;1.0;-1;-0.036129279254130675;1
312115;2011;7;0.0;270.65;0.0;2706.54;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2011;8;0.0;270.65;0.0;2706.54;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2011;9;0.0;270.65;0.0;2706.54;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2011;10;0.0;270.65;0.0;2706.54;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2011;11;0.0;270.65;0.0;2706.54;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2011;12;0.0;270.65;0.0;2706.54;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2012;1;2896.0;289.6;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2012;2;2896.0;289.6;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2012;3;2896.0;289.6;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2012;4;2896.0;289.6;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2012;5;2896.0;289.6;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2012;6;2896.0;289.6;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.34442926342757296;0
312115;2012;7;2896.0;289.6;0.0;0.0;0.0;0.0;1.3721281726910484;1.372121671562589;1.0;1.0;1.0;1.0;1;0.1413608273111242;0
312115;2012;8;2896.0;289.6;0.0;0.0;0.0;0.0;1.3250851056041584;1.3250972317547471;1.0;1.0;1.0;1.0;1;0.14071641233397225;0
312115;2012;9;2896.0;289.6;0.0;0.0;0.0;0.0;1.2485503278738;1.248544945031257;1.0;1.0;1.0;1.0;1;0.17526984138690288;0
312115;2012;10;2896.0;289.6;0.0;0.0;0.0;0.0;1.1778773803616605;1.1778582177573516;1.0;1.0;1.0;1.0;1;0.15594248175883185;0
312115;2012;11;2896.0;289.6;0.0;0.0;0.0;0.0;1.0700008128459213;1.0700166266395716;0.0;1.0;1.0;1.0;-1;-0.07285599163364231;1
