isn_vinculo;num_ano;num_mes;15;160;207;1367;1369;15_yoy;160_yoy;207_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
296953;2007;3;191.65;0.0;689.92;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2007;4;191.65;0.0;689.92;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2007;5;191.65;0.0;689.92;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2007;6;191.65;0.0;689.92;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2007;7;198.45;0.0;714.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2007;8;198.45;0.0;714.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2007;9;198.45;0.0;714.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2007;10;198.45;0.0;714.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2007;11;198.45;0.0;714.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2007;12;198.45;0.0;714.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2008;1;198.45;0.0;714.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2008;2;198.45;0.0;714.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2008;3;198.45;0.0;714.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2008;4;198.45;0.0;714.41;0.0;0.0;0.9422629504771852;1.0;0.9422323630656414;1.0;1.0;1;0.0028549217179140163;0
296953;2008;5;198.45;0.0;714.41;0.0;0.0;0.8889137737961925;1.0;0.8889013313425407;1.0;1.0;-1;-0.04048053363682835;1
296953;2008;6;198.45;0.0;714.41;0.0;0.0;0.8074951171875;1.0;0.8074892905180111;1.0;1.0;-1;-0.08027689975621688;1
296953;2008;7;210.61;0.0;758.21;0.0;0.0;0.800920292059629;1.0;0.8009316967020895;1.0;1.0;-1;-0.09680975473309161;1
296953;2008;8;210.61;0.0;758.21;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2008;9;210.61;0.0;758.21;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2008;10;210.61;0.0;758.21;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2008;11;210.61;0.0;758.21;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2008;12;210.61;0.0;758.21;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2009;1;210.61;0.0;758.21;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2009;2;210.61;0.0;758.21;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2009;3;210.61;0.0;758.21;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2009;4;210.61;0.0;758.21;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2009;5;210.61;0.0;758.21;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2009;6;210.61;0.0;758.21;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2009;7;223.25;0.0;803.7;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2009;8;223.25;0.0;803.7;0.0;0.0;1.124968505920887;1.0;1.1249842527400233;1.0;1.0;1;0.04688712435795617;0
296953;2009;9;223.25;0.0;803.7;0.0;0.0;1.0600161435829256;1.0;1.059996570870867;1.0;1.0;1;0.023770050594111414;0
296953;2009;10;223.25;0.0;803.7;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2009;11;223.25;0.0;803.7;0.0;0.0;0.9084065755208334;1.0;0.9084127360889763;1.0;1.0;-1;-0.01878175503031221;1
296953;2009;12;223.25;0.0;803.7;0.0;0.0;0.8489884393063585;1.0;0.8489848520060002;1.0;1.0;-1;-0.06781012297519728;1
296953;2010;1;223.25;0.0;803.7;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2010;2;223.25;0.0;803.7;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2010;3;223.25;0.0;803.7;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2010;4;223.25;0.0;803.7;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2010;5;223.25;0.0;803.7;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2010;6;223.25;0.0;803.7;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2010;7;234.06;0.0;842.6;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2010;8;234.06;0.0;842.6;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2010;9;234.06;0.0;842.6;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2010;10;234.06;0.0;842.6;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2010;11;234.06;0.0;842.6;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2010;12;234.06;0.0;842.6;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
296953;2011;1;245.76;0.0;884.73;0.0;0.0;1.282337594573441;1.0;1.2823660714285716;1.0;1.0;1;0.06684617784038416;0
296953;2011;2;245.76;0.0;884.73;0.0;0.0;1.238397581254724;1.0;1.2384065172659957;1.0;1.0;1;0.05188938494925022;0
296953;2011;3;245.76;0.0;884.73;0.0;0.0;1.166896158776886;1.0;1.1668666991994303;1.0;1.0;1;0.04908061547673337;0
296953;2011;4;245.76;0.0;884.73;0.0;0.0;1.100828667413214;1.0;1.1008212019410226;1.0;1.0;1;0.03955277027123694;0
296953;2011;5;245.76;0.0;884.73;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.2612021039259671;0
