isn_vinculo;num_ano;num_mes;8;15;54;97;207;324;8_yoy;15_yoy;54_yoy;97_yoy;207_yoy;324_yoy;IF_label;IF_score;anomalo
297568;2020;3;0.0;940.5;0.0;0.0;6270.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
297568;2020;4;0.0;940.5;0.0;0.0;6270.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
297568;2020;5;0.0;940.5;0.0;0.0;6270.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
297568;2020;6;0.0;940.5;0.0;0.0;6270.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
297568;2020;7;0.0;940.5;0.0;0.0;6270.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
297568;2020;8;0.0;940.5;0.0;0.0;6270.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
297568;2020;9;0.0;940.5;0.0;0.0;6270.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
297568;2020;10;0.0;940.5;0.0;0.0;6270.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
297568;2020;11;0.0;940.5;0.0;0.0;6270.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
297568;2020;12;0.0;940.5;0.0;0.0;6270.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
297568;2021;1;0.0;990.0;0.0;0.0;6600.0;0.0;0.0;2.8947368421052633;1.0;1.0;1.0;1.0;-1;-0.08367302509016916;1
297568;2021;2;0.0;990.0;0.0;0.0;6600.0;0.0;0.0;2.4974772956609486;1.0;1.0;1.0;1.0;1;0.009270942036312513;0
320529;2007;3;0.0;525.0;0.0;0.0;1890.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2007;4;0.0;570.0;0.0;0.0;2052.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2007;5;0.0;570.0;0.0;0.0;2052.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2007;6;0.0;570.0;0.0;0.0;2052.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2007;7;0.0;570.0;0.0;0.0;2052.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2007;8;0.0;570.0;0.0;0.0;2052.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2007;9;0.0;570.0;0.0;0.0;2052.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2007;10;0.0;570.0;0.0;0.0;2052.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2007;11;0.0;570.0;0.0;0.0;2052.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2007;12;0.0;570.0;0.0;0.0;2052.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2008;1;0.0;570.0;0.0;0.0;2052.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2008;2;0.0;570.0;0.0;0.0;2052.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2008;3;0.0;622.5;0.0;0.0;2241.0;0.0;1.0;1.0921052631578947;1.0;1.0;1.0921052631578947;1.0;1;0.1779570236320579;0
320529;2008;4;0.0;622.5;0.0;0.0;2241.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2008;5;0.0;622.5;0.0;0.0;2241.0;0.0;1.0;0.8137254901960784;1.0;1.0;0.8137254901960784;1.0;1;0.08894701617361045;0
320529;2008;6;0.0;622.5;0.0;0.0;2241.0;0.0;1.0;0.7685185185185185;1.0;1.0;0.7685185185185185;1.0;1;0.05387008705412888;0
320529;2008;7;0.0;622.5;0.0;0.0;2241.0;0.0;1.0;0.6672025723472669;1.0;1.0;0.6672025723472669;1.0;-1;-0.02111227388899417;1
320529;2008;8;0.0;622.5;0.0;0.0;2241.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2008;9;0.0;622.5;0.0;0.0;2241.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2008;10;0.0;622.5;0.0;0.0;2241.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2008;11;0.0;622.5;0.0;0.0;2241.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2008;12;0.0;622.5;0.0;0.0;2241.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2009;1;0.0;622.5;0.0;0.0;2241.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2009;2;0.0;697.5;0.0;0.0;2511.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2009;3;0.0;697.5;0.0;0.0;2511.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2009;4;0.0;697.5;0.0;0.0;2511.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2009;5;0.0;697.5;0.0;0.0;2511.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2009;6;0.0;697.5;0.0;0.0;2511.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2009;7;0.0;697.5;0.0;0.0;2511.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2009;8;0.0;697.5;0.0;0.0;2511.0;0.0;1.0;1.2236842105263157;1.0;1.0;1.2236842105263157;1.0;1;0.14183912775077212;0
320529;2009;9;0.0;697.5;0.0;0.0;2511.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2009;10;0.0;697.5;0.0;0.0;2511.0;0.0;1.0;0.9117647058823529;1.0;1.0;0.9117647058823529;1.0;1;0.1633663685227028;0
320529;2009;11;0.0;697.5;0.0;0.0;2511.0;0.0;1.0;0.8611111111111112;1.0;1.0;0.8611111111111112;1.0;1;0.12303259679027484;0
320529;2009;12;0.0;697.5;0.0;0.0;2511.0;0.0;1.0;0.747588424437299;1.0;1.0;0.747588424437299;1.0;1;0.03464859528703246;0
320529;2010;1;0.0;765.0;0.0;0.0;2754.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2010;2;0.0;765.0;0.0;0.0;2754.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2010;3;0.0;765.0;0.0;0.0;2754.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2010;4;0.0;765.0;0.0;0.0;2754.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2010;5;0.0;765.0;0.0;0.0;2754.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2010;6;0.0;765.0;0.0;0.0;2754.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2010;7;0.0;802.03;0.0;0.0;2887.29;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2010;8;0.0;802.03;0.0;0.0;2887.29;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2010;9;0.0;802.03;0.0;0.0;2887.29;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2010;10;0.0;802.03;0.0;0.0;2887.29;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2010;11;0.0;802.03;0.0;0.0;2887.29;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2010;12;0.0;802.03;0.0;0.0;2887.29;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2011;1;0.0;810.0;0.0;0.0;2916.0;0.0;1.0;1.542857142857143;1.0;1.0;1.542857142857143;1.0;1;0.07616168723003214;0
320529;2011;2;0.0;810.0;0.0;0.0;2916.0;0.0;1.0;1.3012048192771084;1.0;1.0;1.3012048192771084;1.0;1;0.11178435616572058;0
320529;2011;3;0.0;817.5;0.0;0.0;2943.0;0.0;1.0;1.1720430107526882;1.0;1.0;1.1720430107526882;1.0;1;0.1493532079730036;0
320529;2011;4;0.0;817.5;0.0;23.22;2943.0;0.0;1.0;1.0686274509803921;1.0;1.0;1.0686274509803921;1.0;1;0.18831538091792194;0
320529;2011;5;0.0;817.5;0.0;0.0;2943.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2011;6;0.0;817.5;0.0;0.0;2943.0;0.0;1.0;0.8762057877813505;1.0;1.0;0.8762057877813504;1.0;1;0.12862469676628585;0
320529;2011;7;0.0;817.5;0.0;0.0;2943.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2011;8;0.0;817.5;0.0;0.0;2943.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2011;9;0.0;817.5;0.0;0.0;2943.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2011;10;0.0;817.5;0.0;0.0;2943.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2011;11;0.0;817.5;0.0;0.0;2943.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2011;12;0.0;817.5;0.0;0.0;2943.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2012;1;0.0;933.0;0.0;0.0;3358.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2012;2;0.0;933.0;0.0;0.0;3358.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2012;3;0.0;933.0;0.0;0.0;3358.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2012;4;0.0;933.0;0.0;0.0;3358.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2012;5;0.0;933.0;0.0;0.0;3358.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2012;6;0.0;933.0;0.0;0.0;3358.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2012;7;0.0;933.0;0.0;0.0;3358.8;0.0;1.0;1.6368421052631579;1.0;1.0;1.6368421052631579;1.0;1;0.040931278530854986;0
320529;2012;8;0.0;933.0;0.0;0.0;3358.8;0.0;1.0;1.4987951807228916;1.0;1.0;1.4987951807228916;1.0;1;0.07540275126623142;0
320529;2012;9;0.0;933.0;0.0;0.0;3358.8;0.0;1.0;1.3376344086021505;1.0;1.0;1.3376344086021505;1.0;1;0.10185307483758976;0
320529;2012;10;0.0;933.0;0.0;0.0;3358.8;0.0;1.0;1.219607843137255;1.0;1.0;1.219607843137255;1.0;1;0.14233353798038445;0
320529;2012;11;0.0;933.0;0.0;0.0;3358.8;0.0;1.0;1.1412844036697247;1.0;0.0;1.1412844036697247;1.0;-1;-0.08504919313004478;1
320529;2012;12;0.0;933.0;0.0;0.0;3358.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2013;1;0.0;1017.0;0.0;0.0;3661.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2013;2;0.0;1017.0;0.0;0.0;3661.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2013;3;0.0;1017.0;0.0;0.0;3661.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2013;4;0.0;1017.0;0.0;0.0;3661.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2013;5;0.0;1017.0;0.0;0.0;3661.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2013;6;0.0;1017.0;0.0;0.0;3661.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2013;7;0.0;1017.0;0.0;0.0;3661.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2013;8;0.0;1017.0;0.0;0.0;3661.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2013;9;0.0;1017.0;0.0;0.0;3661.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2013;10;0.0;1017.0;0.0;0.0;3661.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2013;11;0.0;1017.0;0.0;0.0;3661.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2013;12;0.0;1017.0;0.0;0.0;3661.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2014;1;0.0;1086.0;0.0;0.0;3909.6;0.0;1.0;1.9052631578947368;1.0;1.0;1.9052631578947368;1.0;1;0.003557224025490635;0
320529;2014;2;0.0;1086.0;0.0;0.0;3909.6;0.0;1.0;1.7445783132530122;1.0;1.0;1.744578313253012;1.0;1;0.03744538429660327;0
320529;2014;3;0.0;1086.0;0.0;0.0;3909.6;0.0;1.0;1.5569892473118279;1.0;1.0;1.5569892473118279;1.0;1;0.06968360733854062;0
320529;2014;4;0.0;1086.0;0.0;0.0;3909.6;0.0;1.0;1.419607843137255;1.0;1.0;1.419607843137255;1.0;1;0.0883466455549699;0
320529;2014;5;0.0;1086.0;0.0;0.0;3909.6;0.0;1.0;1.3284403669724771;1.0;1.0;1.3284403669724771;1.0;1;0.1058215688558114;0
320529;2014;6;0.0;1086.0;0.0;0.0;3909.6;0.0;1.0;1.1639871382636655;1.0;1.0;1.1639871382636655;1.0;1;0.1501765044364859;0
320529;2014;7;0.0;1086.0;0.0;0.0;3909.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2014;8;0.0;1086.0;0.0;0.0;3909.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2014;9;0.0;1086.0;0.0;0.0;3909.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2014;10;0.0;1086.0;0.0;0.0;3909.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2014;11;0.0;1086.0;0.0;0.0;3909.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2014;12;0.0;1086.0;0.0;0.0;3909.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2015;1;0.0;1182.0;0.0;0.0;4255.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2015;2;0.0;1182.0;0.0;0.0;4255.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2015;3;0.0;1182.0;0.0;0.0;4255.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2015;4;0.0;1182.0;0.0;0.0;4255.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2015;5;0.0;1182.0;0.0;0.0;4255.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2015;6;0.0;1182.0;0.0;0.0;4255.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2015;7;0.0;1182.0;0.0;0.0;4255.2;0.0;1.0;2.0736842105263156;1.0;1.0;2.0736842105263156;1.0;-1;-0.04309700808580119;1
320529;2015;8;0.0;1182.0;0.0;0.0;4255.2;0.0;1.0;1.8987951807228916;1.0;1.0;1.8987951807228916;1.0;1;0.0023505047115713884;0
320529;2015;9;0.0;1182.0;0.0;0.0;4255.2;0.0;1.0;1.6946236559139785;1.0;1.0;1.6946236559139785;1.0;1;0.03497734995069057;0
320529;2015;10;0.0;1182.0;0.0;0.0;4255.2;0.0;1.0;1.5450980392156863;1.0;1.0;1.5450980392156861;1.0;1;0.07637639417665132;0
320529;2015;11;0.0;1182.0;0.0;0.0;4255.2;0.0;1.0;1.4458715596330276;1.0;1.0;1.4458715596330274;1.0;1;0.08400585721280701;0
320529;2015;12;0.0;1182.0;0.0;0.0;4255.2;0.0;1.0;1.2668810289389068;1.0;1.0;1.2668810289389065;1.0;1;0.12099496266763082;0
320529;2016;1;0.0;1320.0;0.0;0.0;4752.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2016;2;0.0;1320.0;0.0;0.0;4752.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2016;3;0.0;1320.0;0.0;0.0;4752.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2016;4;0.0;1320.0;0.0;0.0;4752.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2016;5;0.0;1320.0;0.0;0.0;4752.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2016;6;0.0;1320.0;0.0;0.0;4752.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2016;7;0.0;1320.0;0.0;0.0;4752.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2016;8;0.0;1320.0;0.0;0.0;4752.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2016;9;0.0;1320.0;0.0;0.0;4752.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2016;10;0.0;1320.0;0.0;0.0;4752.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2016;11;0.0;1320.0;0.0;0.0;4752.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2016;12;0.0;1320.0;0.0;0.0;4752.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2017;1;0.0;1405.5;0.0;0.0;5059.8;0.0;1.0;2.4657894736842105;1.0;1.0;2.4657894736842105;1.0;-1;-0.13614477677602965;1
320529;2017;2;0.0;1405.5;0.0;0.0;5059.8;0.0;1.0;2.257831325301205;1.0;1.0;2.257831325301205;1.0;-1;-0.09305011697172416;1
320529;2017;3;0.0;1405.5;0.0;0.0;5059.8;0.0;1.0;2.0150537634408603;1.0;1.0;2.0150537634408603;1.0;-1;-0.026872772786360244;1
320529;2017;4;0.0;1405.5;0.0;0.0;5059.8;0.0;1.0;1.752428213408476;1.0;1.0;1.752439138430847;1.0;1;0.034159694782748495;0
320529;2017;5;0.0;1405.5;0.0;0.0;5059.8;0.0;1.0;1.7192660550458716;1.0;1.0;1.7192660550458716;1.0;1;0.042081539314780536;0
320529;2017;6;0.0;1405.5;0.0;0.0;5059.8;0.0;1.0;1.5064308681672025;1.0;1.0;1.5064308681672025;1.0;1;0.0759081507894579;0
320529;2017;7;0.0;1405.5;0.0;0.0;5059.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2017;8;0.0;1405.5;0.0;0.0;5059.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2017;9;0.0;1405.5;0.0;0.0;5059.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2017;10;0.0;1405.5;0.0;0.0;5059.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2017;11;0.0;1405.5;0.0;0.0;5059.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2017;12;0.0;1405.5;0.0;0.0;5059.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2018;1;0.0;1431.0;0.0;0.0;5151.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2018;2;0.0;1431.0;0.0;0.0;5151.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2018;3;0.0;1431.0;0.0;0.0;5151.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2018;4;0.0;1431.0;0.0;0.0;5151.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2018;5;0.0;1431.0;0.0;0.0;5151.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2018;6;0.0;1431.0;0.0;0.0;5151.6;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2018;7;0.0;1431.0;0.0;0.0;5151.6;0.0;1.0;2.5105263157894737;1.0;1.0;2.5105263157894737;1.0;-1;-0.13590336106221945;1
320529;2018;8;0.0;1431.0;0.0;0.0;5151.6;0.0;1.0;2.2987951807228915;1.0;1.0;2.298795180722892;1.0;-1;-0.10162737125736243;1
320529;2018;9;0.0;1431.0;0.0;0.0;5151.6;0.0;1.0;2.0516129032258066;1.0;1.0;2.0516129032258066;1.0;-1;-0.04154200913473227;1
320529;2018;10;0.0;1431.0;0.0;0.0;5151.6;0.0;1.0;1.784222535316634;1.0;1.0;1.7842336585517908;1.0;1;0.020349353871242926;0
320529;2018;11;0.0;1431.0;0.0;0.0;5151.6;0.0;1.0;1.7504587155963303;1.0;1.0;1.7504587155963305;1.0;1;0.0347109461485714;0
320529;2018;12;0.0;1431.0;0.0;0.0;5151.6;0.0;1.0;1.5337620578778135;1.0;1.0;1.5337620578778135;1.0;1;0.0740836111859301;0
320529;2019;1;0.0;1497.0;0.0;0.0;5389.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2019;2;0.0;1497.0;0.0;0.0;5389.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2019;3;0.0;1497.0;0.0;0.0;5389.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2019;4;0.0;1497.0;0.0;0.0;5389.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2019;5;0.0;1497.0;0.0;0.0;5389.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2019;6;0.0;1497.0;0.0;0.0;5389.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2019;7;0.0;1497.0;0.0;0.0;5389.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2019;8;0.0;1497.0;0.0;0.0;5389.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2019;9;0.0;1497.0;0.0;0.0;5389.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2019;10;0.0;1497.0;0.0;0.0;5389.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2019;11;0.0;1497.0;0.0;0.0;5389.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2019;12;0.0;1497.0;0.0;0.0;5389.2;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2020;1;0.0;1558.5;0.0;0.0;5610.6;0.0;1.0;2.7342105263157896;1.0;1.0;2.7342105263157896;1.0;-1;-0.14895875227100952;1
320529;2020;2;0.0;1567.5;0.0;0.0;5643.0;0.0;1.0;2.5180722891566263;1.0;1.0;2.5180722891566263;1.0;-1;-0.13590336106221945;1
320529;2020;3;0.0;1567.5;0.0;0.0;5643.0;0.0;1.0;2.247311827956989;1.0;1.0;2.247311827956989;1.0;-1;-0.08965556806747565;1
320529;2020;4;0.0;1567.5;0.0;0.0;5643.0;0.0;1.0;1.9544156702367743;1.0;1.0;1.9544278544933138;1.0;-1;-0.010077827114592708;1
320529;2020;5;0.0;1567.5;0.0;0.0;5643.0;0.0;1.0;1.9174311926605505;1.0;1.0;1.9174311926605505;1.0;-1;-0.0010095980353431733;1
320529;2020;6;0.0;1567.5;0.0;0.0;5643.0;0.0;1.0;1.680064308681672;1.0;1.0;1.680064308681672;1.0;1;0.037867575994622205;0
320529;2020;7;0.0;1567.5;0.0;0.0;5643.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2020;8;0.0;1567.5;0.0;0.0;5643.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2020;9;0.0;1567.5;0.0;0.0;5643.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2020;10;0.0;1567.5;0.0;0.0;5643.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2020;11;0.0;1567.5;0.0;0.0;5643.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2020;12;0.0;1567.5;0.0;0.0;5643.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2021;1;0.0;1650.0;0.0;0.0;5940.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2021;2;0.0;1650.0;0.0;0.0;5940.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2021;3;0.0;1650.0;0.0;0.0;5940.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2021;4;0.0;1650.0;0.0;0.0;5940.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2021;5;0.0;1650.0;0.0;0.0;5940.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2021;6;0.0;1650.0;0.0;0.0;5940.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2021;7;0.0;1650.0;0.0;0.0;5940.0;0.0;1.0;2.8947368421052633;1.0;1.0;2.8947368421052633;1.0;-1;-0.1584250483397711;1
320529;2021;8;0.0;1650.0;0.0;0.0;5940.0;0.0;1.0;2.6506024096385543;1.0;1.0;2.6506024096385543;1.0;-1;-0.1443753383073605;1
320529;2021;9;0.0;1650.0;0.0;0.0;5940.0;0.0;1.0;2.3655913978494625;1.0;1.0;2.3655913978494625;1.0;-1;-0.11755720636652633;1
320529;2021;10;0.0;1650.0;0.0;0.0;5940.0;0.0;1.0;2.057279652880815;1.0;1.0;2.0572924784140145;1.0;-1;-0.04221417194394739;1
320529;2021;11;0.0;1650.0;0.0;0.0;5940.0;0.0;1.0;2.018348623853211;1.0;1.0;2.018348623853211;1.0;-1;-0.029548607068628274;1
320529;2021;12;0.0;1650.0;0.0;0.0;5940.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
320529;2022;1;0.0;1818.0;0.0;0.0;6544.8;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.27545100249173;0
