isn_vinculo;num_ano;num_mes;8;15;39;97;207;324;1367;1369;8_yoy;15_yoy;39_yoy;97_yoy;207_yoy;324_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
296961;2010;1;2687.79;1075.12;7931.19;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2010;2;2687.79;1075.12;7931.19;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2010;3;2687.79;1075.12;7931.19;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2010;4;2687.79;1075.12;7931.19;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2010;5;2687.79;1075.12;7931.19;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2010;6;2687.79;1075.12;7931.19;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2010;7;2817.88;1127.15;8315.06;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2010;8;2817.88;1127.15;8315.06;0.0;0.0;378.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2010;9;2817.88;1127.15;8315.06;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2010;10;2817.88;1127.15;8315.06;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2010;11;2817.88;1127.15;8315.06;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2010;12;2817.88;1127.15;8315.06;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2011;1;2958.77;1183.51;8730.81;0.0;0.0;0.0;0.0;0.0;1.2823627821504107;1.2823677281641763;1.2823623240770932;1.0;1.0;1.0;1.0;1.0;1;0.12709973241590194;0
296961;2011;2;2958.77;1183.51;8730.81;0.0;0.0;0.0;0.0;0.0;1.2383987878737144;1.2383956973045371;1.2383987132060912;1.0;1.0;1.0;1.0;1.0;1;0.14052560980558237;0
