isn_vinculo;num_ano;num_mes;15;97;207;1367;1369;15_yoy;97_yoy;207_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
331445;2008;2;721.74;0.0;2165.22;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2008;3;721.74;0.0;2165.22;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2008;4;721.74;0.0;2165.22;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2008;5;721.74;0.0;2165.22;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2008;6;721.74;0.0;2165.22;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2008;7;765.98;0.0;2297.95;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2008;8;765.98;0.0;2297.95;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2008;9;765.98;0.0;2297.95;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2008;10;765.98;0.0;2297.95;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2008;11;765.98;0.0;2297.95;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2008;12;765.98;0.0;2297.95;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2009;1;765.98;0.0;2297.95;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2009;2;765.98;0.0;2297.95;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2009;3;765.98;0.0;2297.95;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2009;4;765.98;0.0;2297.95;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2009;5;765.98;0.0;2297.95;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2009;6;765.98;0.0;2297.95;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2009;7;811.94;0.0;2435.83;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2009;8;811.94;0.0;2435.83;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2009;9;811.94;0.0;2435.83;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2009;10;811.94;0.0;2435.83;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2009;11;811.94;0.0;2435.83;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2009;12;811.94;0.0;2435.83;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2010;1;811.94;0.0;2435.83;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2010;2;811.94;0.0;2435.83;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2010;3;811.94;0.0;2435.83;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2010;4;811.94;0.0;2435.83;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2010;5;811.94;0.0;2435.83;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2010;6;811.94;0.0;2435.83;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2010;7;851.24;0.0;2553.72;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2010;8;851.24;0.0;2553.72;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2010;9;851.24;0.0;2553.72;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2010;10;851.24;0.0;2553.72;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2010;11;851.24;0.0;2553.72;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2010;12;851.24;0.0;2553.72;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2011;1;893.8;0.0;2681.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2011;2;893.8;0.0;2681.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2011;3;893.8;0.0;2681.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2011;4;893.8;0.0;2681.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2011;5;893.8;0.0;2681.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2011;6;893.8;0.0;2681.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2011;7;893.8;0.0;2681.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2011;8;893.8;0.0;2681.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2011;9;893.8;0.0;2681.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2011;10;893.8;0.0;2681.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2011;11;893.8;0.0;2681.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2011;12;893.8;0.0;2681.41;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2012;1;956.37;0.0;2869.11;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2012;2;956.37;0.0;2869.11;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2012;3;956.37;0.0;2869.11;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2012;4;956.37;0.0;2869.11;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2012;5;956.37;0.0;2869.11;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2012;6;956.37;0.0;2869.11;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2012;7;956.37;0.0;2869.11;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2012;8;956.37;0.0;2869.11;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2012;9;956.37;0.0;2869.11;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2012;10;956.37;0.0;2869.11;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2012;11;956.37;0.0;2869.11;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2012;12;956.37;0.0;2869.11;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2013;1;1009.73;0.0;3029.19;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2013;2;1009.73;0.0;3029.19;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2013;3;1009.73;0.0;3029.19;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2013;4;1009.73;0.0;3029.19;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2013;5;1009.73;0.0;3029.19;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2013;6;1009.73;0.0;3029.19;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2013;7;1009.73;287.39;3029.19;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2013;8;1009.73;0.0;3029.19;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2013;9;1009.73;0.0;3029.19;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2013;10;1009.73;0.0;3029.19;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2013;11;1009.73;0.0;3029.19;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2013;12;1009.73;0.0;3029.19;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2014;1;1067.29;0.0;3201.86;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2014;2;1067.29;0.0;3201.86;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2014;3;1067.29;0.0;3201.86;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2014;4;1067.29;0.0;3201.86;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2014;5;1067.29;0.0;3201.86;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2014;6;1067.29;0.0;3201.86;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2014;7;1067.29;0.0;3201.86;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2014;8;1067.29;0.0;3201.86;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2014;9;1067.29;0.0;3201.86;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2014;10;1067.29;0.0;3201.86;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2014;11;1067.29;0.0;3201.86;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2014;12;1067.29;0.0;3201.86;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
331445;2015;1;1136.13;0.0;3408.38;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1;0.24939091070420483;0
