isn_vinculo;num_ano;num_mes;15;39;78;97;207;1367;1369;15_yoy;39_yoy;78_yoy;97_yoy;207_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
266672;2008;3;668.97;0.0;988.37;0.0;3344.87;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2008;4;668.97;0.0;988.37;0.0;3344.87;0.0;0.0;0.942237809515761;1.0;0.9414482206812468;1.0;0.9422407892031066;1.0;1.0;1;0.07626262560283814;0
266672;2008;5;668.97;0.0;988.37;0.0;3344.87;0.0;0.0;0.888902176512796;1.0;0.8881590179991554;1.0;0.8889051292749495;1.0;1.0;1;0.03362907671698867;0
266672;2008;6;668.97;0.0;988.37;0.0;3344.87;0.0;0.0;0.8074861791758202;1.0;0.8068194804982776;1.0;0.8074949061869309;1.0;1.0;-1;-0.03291154445607336;1
266672;2008;7;709.98;0.0;1087.11;0.0;3549.91;0.0;0.0;0.8009250380732134;1.0;0.8293674710284794;1.0;0.800930908368925;1.0;1.0;-1;-0.03151279734519474;1
266672;2008;8;709.98;0.0;1087.11;0.0;3549.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2008;9;709.98;0.0;1087.11;0.0;3549.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2008;10;709.98;0.0;1049.84;0.0;3549.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2008;11;709.98;0.0;1049.84;0.0;3549.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2008;12;709.98;0.0;1049.84;0.0;3549.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2009;1;709.98;0.0;1049.84;0.0;3549.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2009;2;709.98;0.0;1049.84;0.0;3549.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2009;3;709.98;0.0;1049.84;0.0;3549.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2009;4;709.98;0.0;1049.84;0.0;3549.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2009;5;709.98;0.0;1049.84;0.0;3549.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2009;6;709.98;0.0;1049.84;0.0;3549.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2009;7;752.58;0.0;1112.83;0.0;3762.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2009;8;752.58;0.0;1112.83;0.0;3762.91;0.0;0.0;1.1249831831023813;1.0;1.1259245019577688;1.0;1.12497944613692;1.0;1.0;1;0.09140202791441587;0
266672;2009;9;752.58;0.0;1112.83;0.0;3762.91;0.0;0.0;1.0600016901884561;1.0;1.0599996189895604;1.0;1.0600015211653253;1.0;1.0;1;0.07590663887959648;0
266672;2009;10;752.58;0.0;1112.83;0.0;3762.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2009;11;752.58;0.0;1112.83;0.0;3762.91;0.0;0.0;0.9084083721603939;1.0;0.908417821749849;1.0;0.9084151723205578;1.0;1.0;1;0.04909263803279862;0
266672;2009;12;752.58;0.0;1112.83;0.0;3762.91;0.0;0.0;0.8489818940718596;1.0;0.8489895252408889;1.0;0.8489879812193862;1.0;1.0;-1;-0.0018932030314268156;1
266672;2010;1;752.58;0.0;1112.83;0.0;3762.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2010;2;752.58;0.0;1112.83;0.0;3762.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2010;3;752.58;0.0;1112.83;0.0;3762.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2010;4;752.58;0.0;1112.83;0.0;3762.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2010;5;752.58;0.0;1112.83;0.0;3762.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2010;6;752.58;0.0;1112.83;0.0;3762.91;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2010;7;789.01;0.0;1166.69;0.0;3945.03;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2010;8;789.01;0.0;1166.69;0.0;3945.03;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2010;9;789.01;0.0;1166.69;0.0;3945.03;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2010;10;789.01;0.0;1166.69;0.0;3945.03;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2010;11;789.01;0.0;1166.69;0.0;3945.03;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2010;12;789.01;0.0;1166.69;0.0;3945.03;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2011;1;828.46;0.0;1225.02;0.0;4142.28;0.0;0.0;1.2823664169401277;1.0;1.2834288468187198;1.0;1.2823641952950136;1.0;1.0;1;0.05154322009093537;0
266672;2011;2;828.46;0.0;1225.02;0.0;4142.28;0.0;0.0;1.238411288996517;1.0;1.2394346246850876;1.0;1.2383979048513096;1.0;1.0;1;0.07451514880933785;0
266672;2011;3;828.46;0.0;1225.02;0.0;4142.28;0.0;0.0;1.1668779402236682;1.0;1.1668635220605046;1.0;1.1668690192145716;1.0;1.0;1;0.08837524787181883;0
266672;2011;4;828.46;0.0;1225.02;45.7;4142.28;0.0;0.0;1.1008264902070213;1.0;1.100815039134459;1.0;1.10081824970568;1.0;1.0;1;0.08413247989744121;0
266672;2011;5;828.46;0.0;1225.02;0.0;4142.28;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2011;6;828.46;0.0;1225.02;0.0;4142.28;0.0;0.0;0.9345817587004344;1.0;0.934580437452795;1.0;0.9345814635070834;1.0;1.0;1;0.0745205018596311;0
266672;2011;7;828.46;0.0;1225.02;0.0;4142.28;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2011;8;828.46;0.0;1225.02;0.0;4142.28;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2011;9;828.46;0.0;1225.02;0.0;4142.28;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2011;10;828.46;0.0;1225.02;0.0;4142.28;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2011;11;828.46;0.0;1225.02;0.0;4142.28;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2011;12;828.46;0.0;1225.02;0.0;4142.28;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2012;1;886.45;0.0;1310.77;0.0;4432.23;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2012;2;886.45;0.0;1310.77;0.0;4432.23;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2012;3;886.45;0.0;1310.77;0.0;4432.23;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2012;4;886.45;0.0;1310.77;0.0;4432.23;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2012;5;886.45;0.0;1310.77;0.0;4432.23;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2012;6;886.45;0.0;1310.77;0.0;4432.23;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2012;7;886.45;0.0;1310.77;0.0;4432.23;0.0;0.0;1.3721286607640395;1.0;1.3732673993441524;1.0;1.3721267170042628;1.0;1.0;1;0.025409603944012593;0
266672;2012;8;886.45;0.0;1310.77;0.0;4432.23;0.0;0.0;1.3250967905885167;1.0;1.3261936319394558;1.0;1.325082888124202;1.0;1.0;1;0.056949865746436124;0
266672;2012;9;886.45;0.0;1310.77;0.0;4432.23;0.0;0.0;1.2485562973604891;1.0;1.248542635068201;1.0;1.2485471462656799;1.0;1.0;1;0.07635709469569585;0
266672;2012;10;886.45;0.0;1310.77;0.0;4432.23;0.0;0.0;1.177881421244253;1.0;1.1778708338200803;1.0;1.1778729759680673;1.0;1.0;1;0.09458007517161948;0
266672;2012;11;886.45;0.0;1310.77;0.0;4432.23;0.0;0.0;1.0699973444704634;1.0;1.0699988571615158;0.0;1.06999768243576;1.0;1.0;-1;-0.13321253424129764;1
266672;2012;12;886.45;0.0;1310.77;0.0;4432.23;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2013;1;935.91;0.0;1383.91;0.0;4679.56;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2013;2;935.91;0.0;1383.91;0.0;4679.56;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2013;3;935.91;0.0;1383.91;0.0;4679.56;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2013;4;935.91;0.0;1383.91;0.0;4679.56;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2013;5;935.91;0.0;1383.91;0.0;4679.56;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2013;6;935.91;0.0;1383.91;0.0;4679.56;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2013;7;935.91;0.0;1383.91;0.0;4679.56;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2013;8;935.91;0.0;1383.91;0.0;4679.56;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2013;9;935.91;0.0;1383.91;0.0;4679.56;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2013;10;935.91;0.0;1383.91;0.0;4679.56;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2013;11;935.91;0.0;1383.91;0.0;4679.56;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2013;12;935.91;0.0;1383.91;0.0;4679.56;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2014;1;989.26;0.0;1462.79;0.0;4946.28;0.0;0.0;1.5312674137824285;1.0;1.5325356996930297;1.0;1.5312659626833096;1.0;1.0;-1;-0.0697383960046507;1
266672;2014;2;989.26;0.0;1462.79;0.0;4946.28;0.0;0.0;1.4787808122935258;1.0;1.4800024282404363;1.0;1.4787659909054762;1.0;1.0;-1;-0.035300896730239284;1
266672;2014;3;989.26;0.0;1462.79;0.0;4946.28;0.0;0.0;1.3933631933293895;1.0;1.3933456526708832;1.0;1.3933536343174897;1.0;1.0;1;0.009933300800960998;0
266672;2014;4;989.26;0.0;1462.79;0.0;4946.28;0.0;0.0;1.3144914826330756;1.0;1.3144775033023912;1.0;1.314482674313231;1.0;1.0;1;0.06318866401279111;0
266672;2014;5;989.26;0.0;1462.79;0.0;4946.28;0.0;0.0;1.194095067957415;1.0;1.1940947902891381;1.0;1.1940960050986413;1.0;1.0;1;0.08235223042568718;0
266672;2014;6;989.26;0.0;1462.79;0.0;4946.28;0.0;0.0;1.1159794686671554;1.0;1.1159776314685261;1.0;1.11597999201305;1.0;1.0;1;0.0971196166333026;0
266672;2014;7;989.26;0.0;1462.79;0.0;4946.28;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2014;8;989.26;0.0;1462.79;0.0;4946.28;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2014;9;989.26;0.0;1462.79;0.0;4946.28;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2014;10;989.26;0.0;1462.79;0.0;4946.28;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2014;11;989.26;0.0;1462.79;0.0;4946.28;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2014;12;989.26;0.0;1462.79;0.0;4946.28;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2015;1;1053.06;0.0;1557.14;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2015;2;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2015;3;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2015;4;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2015;5;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2015;6;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2015;7;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.6300229087982168;1.0;0.0;1.0;1.6300341465981876;1.0;1.0;-1;-0.04592766206296306;1
266672;2015;8;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.574151307233508;1.0;0.0;1.0;1.5741478742073682;1.0;1.0;1;0.041458370057700256;0
266672;2015;9;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.4832248795740723;1.0;0.0;1.0;1.4832263353155433;1.0;1.0;1;0.06377427306837946;0
266672;2015;10;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.3992665231603283;1.0;0.0;1.0;1.3992681196201875;1.0;1.0;1;0.09835690877793024;0
266672;2015;11;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.271105424522608;1.0;0.0;1.0;1.2711163900074356;1.0;1.0;1;0.06049023875755222;0
266672;2015;12;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.1879519431440013;1.0;0.0;1.0;1.1879618160609897;1.0;1.0;1;0.003515948486935483;0
266672;2016;1;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2016;2;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2016;3;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2016;4;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2016;5;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2016;6;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2016;7;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2016;8;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2016;9;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2016;10;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2016;11;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2016;12;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2017;1;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.574151307233508;1.0;0.0;1.0;1.5741478742073682;1.0;1.0;1;0.041458370057700256;0
266672;2017;2;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.4832248795740723;1.0;0.0;1.0;1.4832263353155433;1.0;1.0;1;0.06377427306837946;0
266672;2017;3;1053.06;1557.14;0.0;0.0;5265.32;0.0;0.0;1.3992665231603283;1.0;0.0;1.0;1.3992681196201875;1.0;1.0;1;0.09835690877793024;0
266672;2017;4;1074.12;1588.28;0.0;0.0;5370.62;315.02;157.51;1.3613515671537748;1.0;0.0;1.0;1.3613635384268306;1.0;1.0;1;0.046796171616419246;0
266672;2017;5;1074.12;1588.28;0.0;0.0;5370.62;0.0;0.0;1.2965260845424038;1.0;0.0;1.0;1.2965371727647577;1.0;1.0;1;0.0494257885746513;0
266672;2017;6;1074.12;1588.28;0.0;0.0;5370.62;0.0;0.0;1.2117096282926276;1.0;0.0;1.0;1.2117196084138233;1.0;1.0;1;0.030894876849091646;0
266672;2017;7;1074.12;1588.28;0.0;0.0;5370.62;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2017;8;1074.12;1588.28;0.0;0.0;5370.62;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2017;9;1074.12;1588.28;0.0;0.0;5370.62;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2017;10;1074.12;1588.28;0.0;0.0;5370.62;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2017;11;1074.12;1588.28;0.0;0.0;5370.62;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2017;12;1074.12;1588.28;0.0;0.0;5370.62;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2018;1;1074.12;1588.28;0.0;0.0;5370.62;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2018;2;1074.12;1588.28;0.0;0.0;5370.62;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2018;3;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2018;4;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2018;5;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2018;6;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2018;7;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.6538110827092394;1.0;0.0;1.0;1.6537982044145214;1.0;1.0;-1;-0.03795128060742192;1
266672;2018;8;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.5582833319248428;1.0;0.0;1.0;1.558276125310219;1.0;1.0;1;0.045801187647590114;0
266672;2018;9;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.4700762709612265;1.0;0.0;1.0;1.4700697066897694;1.0;1.0;1;0.06293739474950888;0
266672;2018;10;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.4022002255991686;1.0;0.0;1.0;1.4022047994565312;1.0;1.0;1;0.09498506469299295;0
266672;2018;11;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.33542959225551;1.0;0.0;1.0;1.3354336259258186;1.0;1.0;1;0.081785239248931;0
266672;2018;12;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.2480681369507585;1.0;0.0;1.0;1.2480715125343225;1.0;1.0;1;0.08556248175992986;0
266672;2019;1;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2019;2;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2019;3;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2019;4;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2019;5;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2019;6;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2019;7;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2019;8;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2019;9;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2019;10;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2019;11;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2019;12;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2020;1;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.6538110827092394;1.0;0.0;1.0;1.6537982044145214;1.0;1.0;-1;-0.03795128060742192;1
266672;2020;2;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.5582833319248428;1.0;0.0;1.0;1.558276125310219;1.0;1.0;1;0.045801187647590114;0
266672;2020;3;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.4700762709612265;1.0;0.0;1.0;1.4700697066897694;1.0;1.0;1;0.06293739474950888;0
266672;2020;4;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.4022002255991686;1.0;0.0;1.0;1.4022047994565312;1.0;1.0;1;0.09498506469299295;0
266672;2020;5;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.33542959225551;1.0;0.0;1.0;1.3354336259258186;1.0;1.0;1;0.081785239248931;0
266672;2020;6;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.2480681369507585;1.0;0.0;1.0;1.2480715125343225;1.0;1.0;1;0.08556248175992986;0
266672;2020;7;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2020;8;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2020;9;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2020;10;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2020;11;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
266672;2020;12;1106.35;1635.93;0.0;0.0;5531.74;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3031281282680063;0
