isn_vinculo;num_ano;num_mes;8;10;15;19;39;70;94;97;207;324;666;680;1367;1369;8_yoy;10_yoy;15_yoy;19_yoy;39_yoy;70_yoy;94_yoy;97_yoy;207_yoy;324_yoy;666_yoy;680_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
297091;2011;1;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2011;2;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2011;3;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2011;4;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;55.31;4464.39;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2011;5;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2011;6;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2011;7;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2011;8;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2011;9;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
297091;2011;10;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1.0;1.2823621667269876;1.2823576722008385;1.0;1.0;1.0;1.0;1.0;1.2823621667269876;1.0;1.0;1.0;1.0;1.0;1;0.13076836701668698;0
297091;2011;11;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1.0;1.2383986551899184;1.2384048644090364;1.0;1.0;1.0;1.0;1.0;1.2383986551899184;1.0;1.0;1.0;1.0;1.0;1;0.13477528347591022;0
297091;2011;12;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1.0;1.166870973222337;1.1668705370678207;1.0;1.0;1.0;1.0;1.0;1.166870973222337;1.0;1.0;1.0;1.0;1.0;1;0.1539232462220126;0
297091;2012;1;0.0;4776.9;1194.23;0.0;0.0;0.0;0.0;0.0;4776.9;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3203489387441959;0
