isn_vinculo;num_ano;num_mes;8;15;54;86;199;324;1232;1352;1367;1369;1404;8_yoy;15_yoy;54_yoy;86_yoy;199_yoy;324_yoy;1232_yoy;1352_yoy;1367_yoy;1369_yoy;1404_yoy;IF_label;IF_score;anomalo
297565;2019;12;2546.99;254.7;933.9;0.0;0.0;0.0;0.0;84.05;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3497952981655218;0
297565;2020;1;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3497952981655218;0
297565;2020;2;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5655646883436076;2.5654713940370666;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0011962706476874585;0
297565;2020;3;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.302280595503891;2.3022688240079545;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0011962706476874585;0
297565;2020;4;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3497952981655218;0
297565;2020;5;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3497952981655218;0
297565;2020;6;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3497952981655218;0
297565;2020;7;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3497952981655218;0
297565;2020;8;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3497952981655218;0
297565;2020;9;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3497952981655218;0
297565;2020;10;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3497952981655218;0
297565;2020;11;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3497952981655218;0
297565;2020;12;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3497952981655218;0
297565;2021;1;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3497952981655218;0
297565;2021;2;2546.99;254.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3497952981655218;0
297565;2021;3;2674.35;267.44;0.0;60.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.3497952981655218;0
297565;2021;4;2674.35;267.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.693853499335187;2.693795326349718;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0011962706476874585;0
297565;2021;5;2674.35;267.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.417404116461326;2.417427460905722;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.0011962706476874585;0
