isn_vinculo;num_ano;num_mes;8;10;11;15;19;21;39;51;52;54;86;94;97;102;140;165;207;1352;1367;1369;1404;8_yoy;10_yoy;11_yoy;15_yoy;19_yoy;21_yoy;39_yoy;51_yoy;52_yoy;54_yoy;86_yoy;94_yoy;97_yoy;102_yoy;140_yoy;165_yoy;207_yoy;1352_yoy;1367_yoy;1369_yoy;1404_yoy;IF_label;IF_score;anomalo
174232;2008;1;0.0;0.0;312.22;519.84;0.0;0.0;0.0;0.0;312.22;0.0;0.0;0.0;0.0;0.0;0.0;122.8;1561.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2008;2;0.0;0.0;312.22;519.84;0.0;0.0;0.0;0.0;312.22;0.0;0.0;0.0;0.0;0.0;0.0;122.8;1561.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2008;3;0.0;0.0;312.22;519.84;0.0;0.0;0.0;0.0;312.22;0.0;0.0;0.0;0.0;0.0;0.0;122.8;1561.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2008;4;0.0;0.0;312.22;519.84;0.0;0.0;0.0;0.0;312.22;0.0;0.0;0.0;0.0;0.0;0.0;122.8;1561.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2008;5;0.0;0.0;312.22;519.84;0.0;0.0;0.0;0.0;312.22;0.0;0.0;0.0;0.0;0.0;0.0;122.8;1561.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2008;6;0.0;0.0;312.22;519.84;0.0;0.0;0.0;0.0;312.22;0.0;0.0;0.0;0.0;0.0;0.0;122.8;1561.09;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2008;7;0.0;0.0;331.36;551.71;0.0;0.0;0.0;0.0;331.36;0.0;0.0;0.0;0.0;0.0;0.0;130.33;1656.78;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2008;8;0.0;0.0;331.36;551.71;0.0;0.0;0.0;0.0;331.36;0.0;0.0;0.0;0.0;0.0;0.0;130.33;1656.78;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2008;9;0.0;0.0;331.36;551.71;0.0;0.0;0.0;0.0;331.36;0.0;0.0;0.0;0.0;0.0;0.0;130.33;1656.78;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2008;10;0.0;0.0;331.36;551.71;0.0;0.0;0.0;0.0;331.36;0.0;0.0;0.0;0.0;0.0;0.0;130.33;1656.78;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2008;11;0.0;0.0;331.36;551.71;0.0;0.0;0.0;0.0;331.36;0.0;0.0;0.0;0.0;0.0;0.0;130.33;1656.78;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2008;12;0.0;0.0;331.36;551.71;0.0;0.0;0.0;0.0;331.36;0.0;0.0;0.0;0.0;0.0;0.0;130.33;1656.78;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2009;1;0.0;0.0;331.36;551.71;0.0;0.0;0.0;0.0;331.36;0.0;0.0;0.0;0.0;0.0;0.0;130.33;1656.78;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2009;2;0.0;0.0;331.36;551.71;0.0;0.0;0.0;0.0;331.36;0.0;0.0;0.0;0.0;0.0;0.0;130.33;1656.78;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2009;3;0.0;0.0;331.36;551.71;0.0;0.0;0.0;0.0;331.36;0.0;0.0;0.0;0.0;0.0;0.0;130.33;1656.78;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2009;4;0.0;0.0;331.36;551.71;0.0;0.0;0.0;0.0;331.36;0.0;0.0;0.0;0.0;0.0;0.0;130.33;1656.78;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2009;5;0.0;0.0;331.36;551.71;0.0;0.0;0.0;0.0;331.36;0.0;0.0;0.0;0.0;0.0;0.0;130.33;1656.78;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2009;6;0.0;0.0;331.36;551.71;0.0;0.0;0.0;0.0;331.36;0.0;0.0;0.0;0.0;0.0;0.0;130.33;1656.78;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2009;7;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2009;8;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2009;9;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2009;10;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2009;11;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2009;12;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2010;1;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2010;2;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2010;3;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2010;4;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2010;5;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2010;6;0.0;0.0;351.24;584.81;0.0;0.0;0.0;0.0;351.24;0.0;0.0;0.0;0.0;0.0;0.0;138.15;1756.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2010;7;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.01;144.84;1841.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2010;8;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2010;9;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2010;10;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2010;11;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2010;12;0.0;0.0;368.24;613.12;0.0;0.0;0.0;0.0;368.24;0.0;0.0;0.0;0.0;0.0;0.0;144.84;1841.19;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2011;1;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2011;2;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2011;3;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2011;4;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;20.94;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2011;5;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2011;6;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2011;7;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2011;8;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2011;9;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2011;10;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2011;11;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2011;12;0.0;0.0;386.65;643.77;0.0;0.0;0.0;0.0;386.65;0.0;0.0;0.0;0.0;0.0;0.0;152.08;1933.24;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2012;1;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2012;2;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2012;3;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2012;4;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2012;5;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2012;6;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2012;7;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2012;8;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2012;9;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2012;10;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2012;11;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2012;12;0.0;0.0;413.71;688.83;0.0;0.0;0.0;0.0;413.71;0.0;0.0;0.0;0.0;0.0;0.0;162.73;2068.57;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2013;1;0.0;0.0;436.8;727.27;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2013;2;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2013;3;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2013;4;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2013;5;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2013;6;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2013;7;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2013;8;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2013;9;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2013;10;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2013;11;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
174232;2013;12;0.0;0.0;436.8;727.28;0.0;0.0;0.0;0.0;436.8;0.0;0.0;0.0;0.0;0.0;0.0;171.81;2184.01;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2777157961566592;0
