isn_vinculo;num_ano;num_mes;15;151;160;161;207;297;1367;1369;IF_label;IF_score;anomalo
175849;2008;7;32.23;6.81;225.55;0.0;150.41;0.0;0.0;0.0;1;0.15324866491325678;0
175968;2008;7;71.07;0.0;236.8;0.0;213.2;0.0;0.0;0.0;1;0.09778757844479846;0
175849;2008;8;32.23;6.81;225.55;0.0;150.41;0.0;0.0;0.0;1;0.15324866491325678;0
175968;2008;8;71.07;0.0;236.8;0.0;213.2;0.0;0.0;0.0;1;0.09778757844479846;0
175849;2008;9;32.23;6.81;225.55;0.0;150.41;0.0;0.0;0.0;1;0.15324866491325678;0
175968;2008;9;71.07;0.0;236.8;0.0;213.2;0.0;0.0;0.0;1;0.09778757844479846;0
175849;2008;10;32.23;6.81;225.55;0.0;150.41;0.0;0.0;0.0;1;0.15324866491325678;0
175968;2008;10;71.07;0.0;236.8;0.0;213.2;0.0;0.0;0.0;1;0.09778757844479846;0
175849;2008;11;32.23;6.81;225.55;0.0;150.41;0.0;0.0;0.0;1;0.15324866491325678;0
175968;2008;11;71.07;0.0;236.8;0.0;213.2;0.0;0.0;0.0;1;0.09778757844479846;0
175849;2008;12;32.23;6.81;225.55;0.0;150.41;0.0;0.0;0.0;1;0.15324866491325678;0
175968;2008;12;71.07;0.0;236.8;0.0;213.2;0.0;0.0;0.0;1;0.09778757844479846;0
175849;2009;1;32.23;6.81;225.55;0.0;150.41;0.0;0.0;0.0;-1;-0.0009768418033991866;1
175968;2009;1;71.07;0.0;236.8;0.0;213.2;0.0;0.0;0.0;1;0.07684322479914374;0
175849;2009;2;32.23;6.81;275.55;0.0;150.41;0.0;0.0;0.0;1;0.08404368245237198;0
175968;2009;2;71.07;0.0;236.8;0.0;213.2;0.0;0.0;0.0;1;0.07684322479914374;0
175849;2009;3;32.23;6.81;275.55;0.0;150.41;0.0;0.0;0.0;1;0.08404368245237198;0
175968;2009;3;71.07;0.0;236.8;0.0;213.2;0.0;0.0;0.0;1;0.07684322479914374;0
175849;2009;4;32.23;6.81;275.55;0.0;150.41;0.0;0.0;0.0;1;0.08404368245237198;0
175968;2009;4;71.07;0.0;236.8;0.0;213.2;0.0;0.0;0.0;1;0.07684322479914374;0
175849;2009;5;32.23;6.81;275.55;0.0;150.41;0.0;0.0;0.0;1;0.08404368245237198;0
175968;2009;5;71.07;0.0;236.8;0.0;213.2;0.0;0.0;0.0;1;0.07684322479914374;0
175849;2009;6;32.23;6.81;275.55;0.0;150.41;0.0;0.0;0.0;1;0.08404368245237198;0
175968;2009;6;71.07;0.0;236.8;0.0;213.2;0.0;0.0;0.0;1;0.07684322479914374;0
175849;2009;7;34.16;7.22;264.19;0.0;159.43;0.0;0.0;0.0;1;0.0873806624070978;0
175968;2009;7;75.33;0.0;202.68;0.0;225.99;0.0;0.0;0.0;1;0.011744945553727182;0
175849;2009;8;34.16;7.22;264.19;0.0;159.43;0.0;0.0;0.0;1;0.0873806624070978;0
175968;2009;8;75.33;0.0;202.68;17.07;225.99;17.07;0.0;0.0;-1;-0.1506563626926608;1
175849;2009;9;34.16;7.22;264.19;0.0;159.43;0.0;0.0;0.0;1;0.0873806624070978;0
175968;2009;9;75.33;0.0;202.68;0.0;225.99;17.07;0.0;0.0;1;0.001814134777741283;0
175849;2009;10;34.16;7.22;264.19;0.0;159.43;0.0;0.0;0.0;1;0.0873806624070978;0
175968;2009;10;75.33;0.0;202.68;0.0;225.99;17.07;0.0;0.0;1;0.001814134777741283;0
175849;2009;11;34.16;7.22;264.19;0.0;159.43;0.0;0.0;0.0;1;0.0873806624070978;0
175968;2009;11;75.33;0.0;202.68;0.0;225.99;17.07;0.0;0.0;1;0.001814134777741283;0
175849;2009;12;34.16;7.22;264.19;0.0;159.43;0.0;0.0;0.0;1;0.0873806624070978;0
175968;2009;12;75.33;0.0;202.68;0.0;225.99;17.07;0.0;0.0;1;0.001814134777741283;0
175849;2010;1;34.16;7.22;309.19;0.0;159.43;0.0;0.0;0.0;1;0.0729109654773834;0
175968;2010;1;75.33;0.0;208.68;0.0;225.99;17.07;0.0;0.0;1;0.09812313833628483;0
175849;2010;2;34.16;7.22;309.19;0.0;159.43;0.0;0.0;0.0;1;0.0729109654773834;0
175968;2010;2;75.33;0.0;208.68;0.0;225.99;17.07;0.0;0.0;1;0.09812313833628483;0
175849;2010;3;34.16;7.22;309.19;0.0;159.43;0.0;0.0;0.0;1;0.0729109654773834;0
175968;2010;3;75.33;0.0;208.68;0.0;225.99;17.07;0.0;0.0;1;0.09812313833628483;0
175849;2010;4;34.16;7.22;309.19;0.0;159.43;0.0;0.0;0.0;1;0.0729109654773834;0
175968;2010;4;75.33;0.0;208.68;0.0;225.99;17.07;0.0;0.0;1;0.09812313833628483;0
175849;2010;5;34.16;7.22;309.19;0.0;159.43;0.0;0.0;0.0;1;0.0729109654773834;0
175968;2010;5;75.33;0.0;208.68;0.0;225.99;17.07;0.0;0.0;1;0.09812313833628483;0
175849;2010;6;34.16;7.22;309.19;0.0;159.43;0.0;0.0;0.0;1;0.0729109654773834;0
175968;2010;6;75.33;0.0;208.68;0.0;225.99;17.07;0.0;0.0;1;0.09812313833628483;0
175849;2010;7;35.82;7.57;299.46;0.0;167.15;0.0;0.0;0.0;1;0.07311445138730077;0
175968;2010;7;78.98;0.0;212.48;0.0;236.93;17.07;0.0;0.0;1;0.09605737711165746;0
175849;2010;8;35.82;7.57;299.46;0.0;167.15;0.0;0.0;0.0;1;0.07311445138730077;0
175968;2010;8;78.98;0.0;212.48;0.0;236.93;17.07;0.0;0.0;1;0.09605737711165746;0
175849;2010;9;35.82;7.57;299.46;0.0;167.15;0.0;0.0;0.0;1;0.07311445138730077;0
175968;2010;9;78.98;0.0;212.48;0.0;236.93;17.07;0.0;0.0;1;0.09605737711165746;0
175849;2010;10;35.82;7.57;299.46;0.0;167.15;0.0;0.0;0.0;1;0.07311445138730077;0
175968;2010;10;78.98;0.0;212.48;0.0;236.93;17.07;0.0;0.0;1;0.09605737711165746;0
175849;2010;11;35.82;7.57;299.46;0.0;167.15;0.0;0.0;0.0;1;0.07311445138730077;0
175968;2010;11;78.98;0.0;212.48;0.0;236.93;17.07;0.0;0.0;1;0.09605737711165746;0
175849;2010;12;35.82;7.57;299.46;0.0;167.15;0.0;0.0;0.0;1;0.07311445138730077;0
175968;2010;12;78.98;0.0;212.48;0.0;236.93;17.07;0.0;0.0;1;0.09605737711165746;0
175849;2011;1;37.61;7.95;318.94;0.0;175.5;0.0;0.0;0.0;1;0.18681599547980715;0
175968;2011;1;82.92;0.0;244.31;0.0;248.77;0.0;0.0;0.0;1;0.20889017402347299;0
175849;2011;2;37.61;7.95;318.94;0.0;175.5;0.0;0.0;0.0;1;0.18681599547980715;0
175968;2011;2;82.92;0.0;244.31;0.0;248.77;0.0;0.0;0.0;1;0.20889017402347299;0
175849;2011;3;37.61;7.95;323.94;0.0;175.5;0.0;0.0;0.0;1;0.2094412357635872;0
175968;2011;3;82.92;0.0;244.31;0.0;248.77;0.0;0.0;0.0;1;0.20889017402347299;0
175849;2011;4;37.61;7.95;323.94;0.0;175.5;0.0;0.0;0.0;1;0.2094412357635872;0
175968;2011;4;82.92;0.0;244.31;0.0;248.77;0.0;0.0;0.0;1;0.20889017402347299;0
175849;2011;5;37.61;7.95;323.94;0.0;175.5;0.0;0.0;0.0;1;0.2094412357635872;0
175968;2011;5;82.92;0.0;244.31;0.0;248.77;0.0;0.0;0.0;1;0.20889017402347299;0
175849;2011;6;37.61;7.95;323.94;0.0;175.5;0.0;0.0;0.0;1;0.2094412357635872;0
175968;2011;6;82.92;0.0;244.31;0.0;248.77;0.0;0.0;0.0;1;0.20889017402347299;0
175849;2011;7;37.61;7.95;323.94;0.0;175.5;0.0;0.0;0.0;1;0.2094412357635872;0
175968;2011;7;82.92;0.0;244.31;0.0;248.77;0.0;0.0;0.0;1;0.20889017402347299;0
175849;2011;8;37.61;7.95;323.94;0.0;175.5;0.0;0.0;0.0;1;0.2094412357635872;0
175968;2011;8;82.92;0.0;244.31;0.0;248.77;0.0;0.0;0.0;1;0.20889017402347299;0
175849;2011;9;37.61;7.95;323.94;0.0;175.5;0.0;0.0;0.0;1;0.2094412357635872;0
175968;2011;9;82.92;0.0;244.31;0.0;248.77;0.0;0.0;0.0;1;0.20889017402347299;0
175849;2011;10;37.61;7.95;323.94;0.0;175.5;0.0;0.0;0.0;1;0.2094412357635872;0
175968;2011;10;82.92;0.0;244.31;0.0;248.77;0.0;0.0;0.0;1;0.20889017402347299;0
175849;2011;11;37.61;7.95;323.94;0.0;175.5;0.0;0.0;0.0;1;0.2094412357635872;0
175968;2011;11;82.92;0.0;244.31;0.0;248.77;0.0;0.0;0.0;1;0.20889017402347299;0
175849;2011;12;37.61;7.95;323.94;0.0;175.5;0.0;0.0;0.0;1;0.2094412357635872;0
175968;2011;12;82.92;0.0;244.31;0.0;248.77;0.0;0.0;0.0;1;0.20889017402347299;0
175849;2012;1;40.24;8.51;385.46;0.0;187.79;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2012;1;88.73;0.0;267.09;0.0;266.18;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2012;2;40.24;8.51;385.46;0.0;187.79;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2012;2;88.73;0.0;267.09;0.0;266.18;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2012;3;40.24;8.51;385.46;0.0;187.79;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2012;3;88.73;0.0;267.09;0.0;266.18;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2012;4;40.24;8.51;385.46;0.0;187.79;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2012;4;88.73;0.0;267.09;0.0;266.18;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2012;5;40.24;8.51;385.46;0.0;187.79;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2012;5;88.73;0.0;267.09;0.0;266.18;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2012;6;40.24;8.51;385.46;0.0;187.79;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2012;6;88.73;0.0;267.09;0.0;266.18;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2012;7;40.24;8.51;385.46;0.0;187.79;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2012;7;88.73;0.0;267.09;0.0;266.18;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2012;8;40.24;8.51;385.46;0.0;187.79;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2012;8;88.73;0.0;267.09;0.0;266.18;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2012;9;40.24;8.51;385.46;0.0;187.79;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2012;9;88.73;0.0;267.09;0.0;266.18;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2012;10;40.24;8.51;385.46;0.0;187.79;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2012;10;88.73;0.0;267.09;0.0;266.18;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2012;11;40.24;8.51;385.46;0.0;187.79;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2012;11;88.73;0.0;267.09;0.0;266.18;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2012;12;40.24;8.51;385.46;0.0;187.79;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2012;12;88.73;0.0;267.09;0.0;266.18;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2013;1;42.49;8.98;428.26;0.0;198.27;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2013;1;93.68;0.0;303.29;0.0;281.03;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2013;2;42.49;8.98;428.26;0.0;198.27;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2013;2;93.68;0.0;303.29;0.0;281.03;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2013;3;42.49;8.98;428.26;0.0;198.27;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2013;3;93.68;0.0;303.29;0.0;281.03;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2013;4;42.49;8.98;428.26;0.0;198.27;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2013;4;93.68;0.0;303.29;0.0;281.03;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2013;5;42.49;8.98;428.26;0.0;198.27;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2013;5;93.68;0.0;303.29;0.0;281.03;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2013;6;42.49;8.98;428.26;0.0;198.27;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2013;6;93.68;0.0;303.29;0.0;281.03;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2013;7;42.49;8.98;428.26;0.0;198.27;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2013;7;93.68;0.0;303.29;0.0;281.03;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2013;8;42.49;8.98;428.26;0.0;198.27;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2013;8;93.68;0.0;303.29;0.0;281.03;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2013;9;42.49;8.98;428.26;0.0;198.27;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2013;9;93.68;0.0;303.29;0.0;281.03;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2013;10;42.49;8.98;428.26;0.0;198.27;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2013;10;93.68;0.0;303.29;0.0;281.03;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2013;11;42.49;8.98;428.26;0.0;198.27;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2013;11;93.68;0.0;303.29;0.0;281.03;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2013;12;42.49;8.98;428.26;0.0;198.27;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2013;12;93.68;0.0;303.29;0.0;281.03;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2014;1;44.91;9.49;460.03;0.0;209.57;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2014;1;99.02;0.0;327.93;0.0;297.05;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2014;2;44.91;9.49;460.03;0.0;209.57;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2014;2;99.02;0.0;327.93;0.0;297.05;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2014;3;44.91;9.49;460.03;0.0;209.57;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2014;3;99.02;0.0;327.93;0.0;297.05;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2014;4;44.91;9.49;460.03;0.0;209.57;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2014;4;99.02;0.0;327.93;0.0;297.05;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2014;5;44.91;9.49;460.03;0.0;209.57;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2014;5;99.02;0.0;327.93;0.0;297.05;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2014;6;44.91;9.49;460.03;0.0;209.57;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2014;6;99.02;0.0;327.93;0.0;297.05;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2014;7;44.91;9.49;460.03;0.0;209.57;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2014;7;99.02;0.0;327.93;0.0;297.05;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2014;8;44.91;9.49;460.03;0.0;209.57;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2014;8;99.02;0.0;327.93;0.0;297.05;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2014;9;44.91;9.49;460.03;0.0;209.57;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2014;9;99.02;0.0;327.93;0.0;297.05;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2014;10;44.91;9.49;460.03;0.0;209.57;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2014;10;99.02;0.0;327.93;0.0;297.05;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2014;11;44.91;9.49;460.03;0.0;209.57;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2014;11;99.02;0.0;327.93;0.0;297.05;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2014;12;44.91;9.49;460.03;0.0;209.57;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2014;12;99.02;0.0;327.93;0.0;297.05;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2015;1;47.8;10.1;507.02;0.0;223.08;0.0;0.0;0.0;1;0.22464628330409037;0
175968;2015;1;105.41;0.0;366.37;0.0;316.22;0.0;0.0;0.0;1;0.2187467315842388;0
175849;2015;2;47.8;10.1;507.02;0.0;223.08;0.0;0.0;0.0;1;0.22464628330409037;0
175968;2015;2;105.41;0.0;366.37;0.0;316.22;0.0;0.0;0.0;1;0.2187467315842388;0
175849;2015;3;47.8;10.1;507.02;0.0;223.08;0.0;0.0;0.0;1;0.22464628330409037;0
175968;2015;3;105.41;0.0;366.37;0.0;316.22;0.0;0.0;0.0;1;0.2187467315842388;0
175849;2015;4;47.8;10.1;507.02;0.0;223.08;0.0;0.0;0.0;1;0.22464628330409037;0
175968;2015;4;105.41;0.0;366.37;0.0;316.22;0.0;0.0;0.0;1;0.2187467315842388;0
175849;2015;5;47.8;10.1;507.02;0.0;223.08;0.0;0.0;0.0;1;0.22464628330409037;0
175968;2015;5;105.41;0.0;366.37;0.0;316.22;0.0;0.0;0.0;1;0.2187467315842388;0
175849;2015;6;47.8;10.1;507.02;0.0;223.08;0.0;0.0;0.0;1;0.22464628330409037;0
175968;2015;6;105.41;0.0;366.37;0.0;316.22;0.0;0.0;0.0;1;0.2187467315842388;0
175849;2015;7;47.8;10.1;507.01;0.0;223.08;0.0;0.0;0.0;1;0.21426281751118625;0
175968;2015;7;105.41;0.0;366.38;0.0;316.22;0.0;0.0;0.0;1;0.21318738378397561;0
175849;2015;8;47.8;10.1;507.01;0.0;223.08;0.0;0.0;0.0;1;0.21426281751118625;0
175968;2015;8;105.41;0.0;366.38;0.0;316.22;0.0;0.0;0.0;1;0.21318738378397561;0
175849;2015;9;47.8;10.1;507.01;0.0;223.08;0.0;0.0;0.0;1;0.21426281751118625;0
175968;2015;9;105.41;0.0;366.38;0.0;316.22;0.0;0.0;0.0;1;0.21318738378397561;0
175849;2015;10;47.8;10.1;507.02;0.0;223.08;0.0;0.0;0.0;1;0.22464628330409037;0
175968;2015;10;105.41;0.0;366.37;0.0;316.22;0.0;0.0;0.0;1;0.2187467315842388;0
175849;2015;11;47.8;10.1;507.02;0.0;223.08;0.0;0.0;0.0;1;0.22464628330409037;0
175968;2015;11;105.41;0.0;366.37;0.0;316.22;0.0;0.0;0.0;1;0.2187467315842388;0
175849;2015;12;47.8;10.1;507.02;0.0;223.08;0.0;0.0;0.0;1;0.22464628330409037;0
175968;2015;12;105.41;0.0;366.37;0.0;316.22;0.0;0.0;0.0;1;0.2187467315842388;0
175849;2016;1;47.8;10.1;599.02;0.0;223.08;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2016;1;105.41;0.0;458.37;0.0;316.22;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2016;2;47.8;10.1;599.02;0.0;223.08;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2016;2;105.41;0.0;458.37;0.0;316.22;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2016;3;47.8;10.1;599.02;0.0;223.08;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2016;3;105.41;0.0;458.37;0.0;316.22;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2016;4;47.8;10.1;599.02;0.0;223.08;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2016;4;105.41;0.0;458.37;0.0;316.22;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2016;5;47.8;10.1;599.02;0.0;223.08;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2016;5;105.41;0.0;458.37;0.0;316.22;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2016;6;47.8;10.1;599.02;0.0;223.08;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2016;6;105.41;0.0;458.37;0.0;316.22;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2016;7;47.8;10.1;599.02;0.0;223.08;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2016;7;105.41;0.0;458.37;0.0;316.22;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2016;8;47.8;10.1;599.02;0.0;223.08;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2016;8;105.41;0.0;458.37;0.0;316.22;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2016;9;47.8;10.1;599.02;0.0;223.08;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2016;9;105.41;0.0;458.37;0.0;316.22;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2016;10;47.8;10.1;599.02;0.0;223.08;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2016;10;105.41;0.0;458.37;0.0;316.22;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2016;11;47.8;10.1;599.02;0.0;223.08;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2016;11;105.41;0.0;458.37;0.0;316.22;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2016;12;47.8;10.1;599.02;0.0;223.08;0.0;0.0;0.0;1;0.22793399421543636;0
175968;2016;12;105.41;0.0;458.37;0.0;316.22;0.0;0.0;0.0;1;0.22594932675762747;0
175849;2017;1;47.8;10.1;656.02;0.0;223.08;0.0;0.0;0.0;1;0.02058066518728574;0
175968;2017;1;105.41;0.0;515.37;0.0;316.22;0.0;0.0;0.0;-1;-0.0228336759123432;1
175849;2017;2;47.8;10.1;656.02;0.0;223.08;0.0;0.0;0.0;1;0.02058066518728574;0
175968;2017;2;105.41;0.0;515.37;0.0;316.22;0.0;0.0;0.0;-1;-0.0228336759123432;1
175849;2017;3;47.8;10.1;656.02;0.0;223.08;0.0;0.0;0.0;1;0.02058066518728574;0
175968;2017;3;105.41;0.0;515.37;0.0;316.22;0.0;0.0;0.0;-1;-0.0228336759123432;1
175849;2017;4;48.76;10.3;650.4;0.0;227.54;0.0;11.24;5.62;-1;-0.09992801883943436;1
175968;2017;4;107.51;0.0;506.95;0.0;322.54;0.0;16.87;8.43;-1;-0.17781263426307814;1
175849;2017;5;48.76;10.3;650.4;0.0;227.54;0.0;0.0;0.0;1;0.08107714182389575;0
175968;2017;5;107.51;0.0;506.95;0.0;322.54;0.0;0.0;0.0;-1;-0.0376012595576144;1
175849;2017;6;48.76;10.3;650.4;0.0;227.54;0.0;0.0;0.0;1;0.08107714182389575;0
175968;2017;6;107.51;0.0;506.95;0.0;322.54;0.0;0.0;0.0;-1;-0.0376012595576144;1
175849;2017;7;48.76;10.3;650.4;0.0;227.54;0.0;0.0;0.0;1;0.08107714182389575;0
175849;2017;8;48.76;10.3;650.4;0.0;227.54;0.0;0.0;0.0;1;0.08107714182389575;0
175849;2017;9;48.76;10.3;650.4;0.0;227.54;0.0;0.0;0.0;1;0.08107714182389575;0
175849;2017;10;48.76;10.3;650.4;0.0;227.54;0.0;0.0;0.0;1;0.08107714182389575;0
175849;2017;11;48.76;10.3;650.4;0.0;227.54;0.0;0.0;0.0;1;0.08107714182389575;0
175849;2017;12;48.76;10.3;650.4;0.0;227.54;0.0;0.0;0.0;1;0.08107714182389575;0
175849;2018;1;48.76;10.3;667.4;0.0;227.54;0.0;0.0;0.0;-1;-0.12776941629992444;1
175849;2018;2;48.76;10.3;667.4;0.0;227.54;0.0;0.0;0.0;-1;-0.12776941629992444;1
175849;2018;3;50.22;10.61;658.8;0.0;234.37;0.0;0.0;0.0;1;0.09995565217226632;0
175849;2018;4;50.22;10.61;658.8;0.0;234.37;0.0;0.0;0.0;1;0.09995565217226632;0
175849;2018;5;50.22;10.61;658.8;0.0;234.37;0.0;0.0;0.0;1;0.09995565217226632;0
175849;2018;6;50.22;10.61;658.8;0.0;234.37;0.0;0.0;0.0;1;0.09995565217226632;0
175849;2018;7;50.22;10.61;658.8;0.0;234.37;0.0;0.0;0.0;1;0.09995565217226632;0
