isn_vinculo;num_ano;num_mes;8;15;21;51;54;79;86;160;161;185;199;207;312;324;371;1232;1233;1352;1367;1369;1404;1454;1455;IF_label;IF_score;anomalo
320492;2007;3;406.54;40.65;0.0;0.0;152.22;0.0;0.0;9.46;0.0;0.0;0.0;0.0;0.0;0.0;15.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.08456029304236146;1
320492;2007;4;406.54;40.65;0.0;0.0;0.0;0.0;0.0;9.46;0.0;0.0;0.0;0.0;0.0;0.0;16.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.00033067246166457176;1
320492;2007;5;406.54;40.65;0.0;0.0;0.0;0.0;0.0;9.46;0.0;0.0;0.0;0.0;0.0;0.0;16.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.00033067246166457176;1
320492;2007;6;406.54;40.65;0.0;0.0;0.0;0.0;0.0;9.46;0.0;0.0;0.0;0.0;0.0;0.0;16.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.00033067246166457176;1
320492;2007;7;420.97;42.1;0.0;0.0;0.0;0.0;0.0;29.03;0.0;0.0;0.0;0.0;0.0;0.0;16.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.00794435064506932;1
320492;2007;8;420.97;42.1;0.0;0.0;0.0;0.0;0.0;29.03;0.0;0.0;0.0;0.0;0.0;380.0;16.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.0816269712072174;1
320492;2007;9;420.97;42.1;0.0;0.0;0.0;0.0;0.0;29.03;0.0;0.0;0.0;0.0;0.0;0.0;16.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.00794435064506932;1
320492;2007;10;420.97;42.1;0.0;0.0;0.0;0.0;0.0;29.03;0.0;0.0;0.0;0.0;0.0;0.0;16.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.00794435064506932;1
320492;2007;11;442.02;44.2;0.0;0.0;0.0;0.0;225.48;7.98;0.0;0.0;225.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.17048303705111612;1
320492;2007;12;442.02;44.2;0.0;0.0;0.0;0.0;0.0;7.98;0.0;0.0;0.0;0.0;0.0;0.0;16.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.022607240789725758;1
320492;2008;1;442.02;44.2;0.0;0.0;0.0;0.0;0.0;7.98;0.0;0.0;0.0;0.0;0.0;0.0;16.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10218212464251492;0
320492;2008;2;442.02;44.2;0.0;0.0;0.0;0.0;0.0;7.98;0.0;0.0;0.0;0.0;0.0;0.0;16.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10218212464251492;0
320492;2008;3;442.02;44.2;0.0;0.0;0.0;0.0;0.0;7.98;0.0;0.0;0.0;0.0;0.0;0.0;17.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1025487479782089;0
320492;2008;4;442.02;44.2;0.0;0.0;0.0;0.0;0.0;7.98;0.0;0.0;0.0;0.0;0.0;0.0;17.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1025487479782089;0
320492;2008;5;442.02;44.2;0.0;0.0;0.0;0.0;0.0;7.98;0.0;0.0;0.0;0.0;0.0;0.0;17.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1025487479782089;0
329639;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;191.58;0.0;0.0;0.0;258.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.05410419919873033;0
320492;2008;6;442.02;44.2;0.0;0.0;0.0;0.0;0.0;7.98;0.0;0.0;0.0;0.0;0.0;0.0;17.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1025487479782089;0
329639;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;191.58;0.0;0.0;0.0;258.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.05410419919873033;0
320492;2008;7;469.12;46.91;0.0;0.0;0.0;0.0;0.0;30.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10402352068698373;0
329639;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0534536455869164;0
320492;2008;8;469.12;46.91;0.0;0.0;0.0;0.0;0.0;30.88;0.0;0.0;0.0;0.0;0.0;415.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.0018477883253065208;1
329639;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0534536455869164;0
320492;2008;9;469.12;46.91;0.0;0.0;0.0;0.0;0.0;30.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10402352068698373;0
329639;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0534536455869164;0
320492;2008;10;469.12;46.91;0.0;0.0;0.0;0.0;0.0;30.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10402352068698373;0
329639;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0534536455869164;0
320492;2008;11;469.12;46.91;0.0;0.0;0.0;0.0;0.0;30.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10402352068698373;0
329639;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0534536455869164;0
320492;2008;12;469.12;46.91;0.0;0.0;0.0;0.0;0.0;30.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10402352068698373;0
329639;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0534536455869164;0
320492;2009;1;469.12;46.91;0.0;0.0;0.0;0.0;0.0;30.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13288697679207334;0
329639;2009;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10427105996243163;0
320492;2009;2;469.12;46.91;0.0;0.0;0.0;0.0;0.0;30.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13288697679207334;0
329639;2009;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;225.74;0.0;0.0;0.0;274.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10427105996243163;0
320492;2009;3;469.12;46.91;0.0;0.0;0.0;0.0;0.0;30.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13288697679207334;0
