isn_vinculo;num_ano;num_mes;15;39;97;188;207;1367;1369;IF_label;IF_score;anomalo
320541;2022;3;776.7;0.0;0.0;279.61;2796.13;0.0;0.0;1;0.03295011544839044;0
320541;2022;4;776.7;0.0;0.0;279.61;2796.13;0.0;0.0;1;0.03295011544839044;0
320541;2022;5;816.29;0.0;0.0;293.86;2938.64;0.0;0.0;1;0.09489570387018331;0
320541;2022;6;816.29;0.0;0.0;293.86;2938.64;0.0;0.0;1;0.09489570387018331;0
320541;2022;7;816.29;0.0;0.0;293.86;2938.64;0.0;0.0;1;0.09489570387018331;0
320541;2022;8;816.29;0.0;0.0;293.86;2938.64;0.0;0.0;1;0.09489570387018331;0
320541;2022;9;816.29;0.0;0.0;293.86;2938.64;0.0;0.0;1;0.09489570387018331;0
320541;2022;10;816.29;0.0;0.0;293.86;2938.64;0.0;0.0;1;0.09489570387018331;0
320541;2022;11;816.29;0.0;0.0;293.86;2938.64;0.0;0.0;1;0.09489570387018331;0
320541;2022;12;816.29;0.0;0.0;293.86;2938.64;0.0;0.0;1;0.09489570387018331;0
320541;2023;1;816.29;0.0;0.0;293.86;2938.64;0.0;0.0;1;0.017433596546714503;0
320541;2023;2;816.29;0.0;0.0;293.86;2938.64;0.0;0.0;1;0.017433596546714503;0
320541;2023;3;816.29;0.0;0.0;293.86;2938.64;0.0;0.0;1;0.017433596546714503;0
320541;2023;4;816.29;0.0;0.0;293.86;2938.64;0.0;0.0;1;0.017433596546714503;0
320541;2023;5;816.29;0.0;0.0;293.86;2938.64;0.0;0.0;1;0.017433596546714503;0
320541;2023;6;840.78;0.0;0.0;302.68;3026.79;0.0;0.0;1;0.05385243325365452;0
320541;2023;7;840.78;0.0;0.0;302.68;3026.79;0.0;0.0;1;0.05385243325365452;0
320541;2023;8;863.63;0.0;0.0;310.91;3109.08;0.0;0.0;1;0.027623563343686652;0
320541;2023;9;863.63;0.0;0.0;310.91;3109.08;0.0;0.0;1;0.027623563343686652;0
320541;2023;10;863.63;0.0;0.0;310.91;3109.08;0.0;0.0;1;0.027623563343686652;0
320541;2023;11;863.63;0.0;0.0;310.91;3109.08;607.35;0.0;-1;-0.06568264371195898;1
320541;2023;12;863.63;0.0;0.0;310.91;3109.08;0.0;0.0;1;0.027623563343686652;0
320541;2024;1;863.63;0.0;0.0;310.91;3109.08;0.0;0.0;1;0.08586520090184563;0
320541;2024;2;863.63;0.0;0.0;310.91;3109.08;0.0;0.0;1;0.08586520090184563;0
320541;2024;3;863.63;0.0;0.0;310.91;3109.08;0.0;0.0;1;0.08586520090184563;0
320541;2024;4;863.63;0.0;0.0;310.91;3109.08;0.0;0.0;1;0.08586520090184563;0
320541;2024;5;863.63;0.0;0.0;310.91;3109.08;0.0;0.0;1;0.08586520090184563;0
320541;2024;6;863.63;0.0;0.0;310.91;3109.08;0.0;0.0;1;0.08586520090184563;0
320541;2024;7;912.17;0.0;0.0;328.38;3283.8;0.0;0.0;1;0.05675126165398947;0
320541;2024;8;912.17;0.0;0.0;328.38;3283.8;0.0;0.0;1;0.05675126165398947;0
320541;2024;9;912.17;0.0;0.0;328.38;3283.8;0.0;0.0;1;0.05675126165398947;0
