isn_vinculo;num_ano;num_mes;8;15;16;21;24;30;51;54;62;79;160;161;168;185;248;252;297;312;324;329;669;1232;1233;1352;1353;1367;1368;1369;1404;1454;IF_label;IF_score;anomalo
177253;2007;3;275.15;55.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12065541799513807;0
177253;2007;4;275.15;55.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12065541799513807;0
177253;2007;5;275.15;55.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12065541799513807;0
177253;2007;6;275.15;55.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.12065541799513807;0
177253;2007;7;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1513801725755653;0
177253;2007;8;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1128783770022736;0
177253;2007;9;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1513801725755653;0
177253;2007;10;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1513801725755653;0
177253;2007;11;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1513801725755653;0
177253;2007;12;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1513801725755653;0
177253;2008;1;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14135164950836998;0
177253;2008;2;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14135164950836998;0
177253;2008;3;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14135164950836998;0
177253;2008;4;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14135164950836998;0
177253;2008;5;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14135164950836998;0
177253;2008;6;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14135164950836998;0
177253;2008;7;302.39;60.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15094355439327534;0
177253;2008;8;302.39;60.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10191027176378736;0
177253;2008;9;302.39;60.48;0.0;0.0;0.0;0.0;0.0;186.83;0.0;0.0;197.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11602711756015788;0
177253;2008;10;302.39;60.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15094355439327534;0
177253;2008;11;302.39;60.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15094355439327534;0
177253;2008;12;302.39;60.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15094355439327534;0
177253;2009;1;302.39;60.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09597398931112816;0
177253;2009;2;302.39;60.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09597398931112816;0
177253;2009;3;302.39;60.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09597398931112816;0
177253;2009;4;302.39;60.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09597398931112816;0
177253;2009;5;302.39;60.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;197.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.09597398931112816;0
177253;2009;6;302.39;60.48;0.0;0.0;0.0;0.0;0.0;186.83;0.0;0.0;197.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.056351678892164525;0
177253;2009;7;320.53;64.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.2;175.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.019022132006051684;0
