isn_vinculo;num_ano;num_mes;8;10;15;19;39;70;94;97;207;324;666;680;1367;1369;IF_label;IF_score;anomalo
297608;2007;6;958.73;0.0;95.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14738944901204937;0
297091;2007;7;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.12898259770792742;0
297175;2007;7;0.0;4028.69;2014.35;999.6;1411.99;0.0;0.0;0.0;1617.1;0.0;0.0;0.0;0.0;0.0;1;0.11543400781039292;0
297608;2007;7;992.76;0.0;99.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15010667593475802;0
297091;2007;8;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.12898259770792742;0
297175;2007;8;0.0;4028.69;2014.35;999.6;1411.99;0.0;0.0;0.0;1617.1;0.0;0.0;0.0;0.0;0.0;1;0.11543400781039292;0
297608;2007;8;992.76;0.0;99.28;0.0;0.0;0.0;0.0;0.0;0.0;111.56;0.0;0.0;0.0;0.0;1;0.03887846377750748;0
297091;2007;9;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.12898259770792742;0
297175;2007;9;0.0;4028.69;2014.35;999.6;1411.99;0.0;0.0;0.0;1617.1;0.0;0.0;0.0;0.0;0.0;1;0.11543400781039292;0
297608;2007;9;992.76;0.0;99.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15010667593475802;0
297091;2007;10;0.0;3604.97;901.24;0.0;0.0;0.0;0.0;0.0;3604.97;0.0;0.0;0.0;0.0;0.0;1;0.12898259770792742;0
