isn_vinculo;num_ano;num_mes;8;15;39;97;207;324;1367;1369;IF_label;IF_score;anomalo
296961;2016;11;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2016;12;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2017;1;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;-1;-0.03314021343592666;1
296961;2017;2;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;-1;-0.03314021343592666;1
296961;2017;3;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;-1;-0.03314021343592666;1
296961;2017;4;0.0;1534.46;11319.86;0.0;3836.16;0.0;654.53;327.26;-1;-0.12577122391636286;1
296961;2017;5;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1;0.12045692232616878;0
296961;2017;6;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1;0.12045692232616878;0
296961;2017;7;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1;0.12045692232616878;0
296961;2017;8;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1;0.12045692232616878;0
296961;2017;9;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1;0.12045692232616878;0
296961;2017;10;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1;0.12045692232616878;0
296961;2017;11;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1;0.12045692232616878;0
296961;2017;12;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1;0.12045692232616878;0
296961;2018;1;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;-1;-0.033946132998567635;1
296961;2018;2;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;-1;-0.033946132998567635;1
296961;2018;3;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.21469210834791425;0
296961;2018;4;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.21469210834791425;0
296961;2018;5;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.21469210834791425;0
296961;2018;6;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.21469210834791425;0
296961;2018;7;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.21469210834791425;0
296961;2018;8;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.21469210834791425;0
296961;2018;9;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.21469210834791425;0
296961;2018;10;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.21469210834791425;0
296961;2018;11;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.21469210834791425;0
296961;2018;12;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.21469210834791425;0
296961;2019;1;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2019;2;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2019;3;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2019;4;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2019;5;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2019;6;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2019;7;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2019;8;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2019;9;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2019;10;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2019;11;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2019;12;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
296961;2020;1;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1;0.2580746793766672;0
