isn_vinculo,cod_cargo,num_ano,num_mes,94,97,101,140,204,302,303,316,317,1236,1367,1369
144751,V010,2010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10175478629545696,0.0,0.0,0.0,0.0
167224,V010,2010,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1270648873776971,0.0,0.0,0.0,0.0
167198,V010,2010,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12115724620135973,0.0,0.0,0.0,0.0
174184,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588318495280332,0.0,0.0,0.0,0.0
297612,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.12310249005612163,0.0,0.0,0.0,0.0,0.0,0.0
297612,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.12310249005612163,0.0,0.0,0.0,0.0,0.0,0.0
296906,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564924828466767,0.0,0.0,0.0,0.0
173997,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13509990646017067,0.0,0.0,0.0,0.0
173079,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
173997,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13509990646017067,0.0,0.0,0.0,0.0
297006,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.6123031656949818,0.0,0.0,0.0,0.0,0.0,0.0
297271,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
296991,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.38777856481229234,0.0,0.0,0.0,0.0,0.0,0.0
320503,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11893005763934734,0.0,0.0,0.0,0.0
297006,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.6123031656949818,0.0,0.0,0.0,0.0,0.0,0.0
174067,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10566412407875461,0.0,0.0,0.0,0.0
296991,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.38777856481229234,0.0,0.0,0.0,0.0,0.0,0.0
297272,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
173124,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
190573,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238422051013174,0.0,0.0,0.0,0.0
173854,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13115607913086344,0.14330816501136967,0.0,0.0,0.0
297006,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.6123031656949818,0.0,0.0,0.0,0.0,0.0,0.0
297272,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
174181,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588328946657911,0.0,0.0,0.0,0.0
174181,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588328946657911,0.0,0.0,0.0,0.0
331342,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11687009111859353,0.0,0.0,0.0,0.0
173997,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13509990646017067,0.0,0.0,0.0,0.0
80205,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266781864072867,0.0,0.0,0.0,0.0
190573,V010,2011,5,0.0,0.10068856472508417,0.0,0.0,0.0,0.0,0.0,0.1238422051013174,0.0,0.0,0.0,0.0
174184,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588318495280332,0.0,0.0,0.0,0.0
297271,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
11699,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20909147916604975,0.0,0.0,0.0,0.0
173079,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
190573,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238422051013174,0.0,0.0,0.0,0.0
296991,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.38777856481229234,0.0,0.0,0.0,0.0,0.0,0.0
320503,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11893005763934734,0.0,0.0,0.0,0.0
173124,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
297083,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.5955266169018689,0.0,0.0,0.0,0.0,0.0,0.0
297334,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29902192524826376,0.0,0.0,0.0,0.0
296991,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.38777856481229234,0.0,0.0,0.0,0.0,0.0,0.0
144750,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11020995075659265,0.0,0.0,0.0,0.0
12901,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11645412629096287,0.0,0.0,0.0,0.0
144752,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10213939699035164,0.0,0.0,0.0,0.0
80205,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266781864072867,0.0,0.0,0.0,0.0
167224,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303915608609845,0.0,0.0,0.0,0.0
174181,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588328946657911,0.0,0.0,0.0,0.0
190573,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238422051013174,0.0,0.0,0.0,0.0
297006,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.6123031656949818,0.0,0.0,0.0,0.0,0.0,0.0
173079,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
174067,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10566412407875461,0.0,0.0,0.0,0.0
296906,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564924828466767,0.0,0.0,0.0,0.0
297612,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.12310249005612163,0.0,0.0,0.0,0.0,0.0,0.0
173997,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13509990646017067,0.0,0.0,0.0,0.0
167224,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303915608609845,0.0,0.0,0.0,0.0
297272,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
296991,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.38777856481229234,0.0,0.0,0.0,0.0,0.0,0.0
173997,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13509990646017067,0.0,0.0,0.0,0.0
296991,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.38777856481229234,0.0,0.0,0.0,0.0,0.0,0.0
80205,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266781864072867,0.0,0.0,0.0,0.0
331342,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11687009111859353,0.12614827080290308,0.0,0.0,0.0
297006,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.6123031656949818,0.0,0.0,0.0,0.0,0.0,0.0
297271,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
297083,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.5955266169018689,0.0,0.0,0.0,0.0,0.0,0.0
11699,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20909147916604975,0.0,0.0,0.0,0.0
11699,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20909147916604975,0.0,0.0,0.0,0.0
173997,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13509990646017067,0.0,0.0,0.0,0.0
173079,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
174181,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588328946657911,0.0,0.0,0.0,0.0
320503,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11893005763934734,0.0,0.0,0.0,0.0
320503,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11893005763934734,0.0,0.0,0.0,0.0
297083,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.5955266169018689,0.0,0.0,0.0,0.0,0.0,0.0
174067,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10566412407875461,0.0,0.0,0.0,0.0
173997,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13509990646017067,0.0,0.0,0.0,0.0
297083,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.5955266169018689,0.0,0.0,0.0,0.0,0.0,0.0
297006,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.6123031656949818,0.0,0.0,0.0,0.0,0.0,0.0
174067,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10566412407875461,0.0,0.0,0.0,0.0
144752,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10213939699035164,0.0,0.0,0.0,0.0
296991,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.38777856481229234,0.0,0.0,0.0,0.0,0.0,0.0
173124,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
80205,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266781864072867,0.0,0.0,0.0,0.0
190573,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238422051013174,0.13130121634238462,0.0,0.0,0.0
297006,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.6123031656949818,0.0,0.0,0.0,0.0,0.0,0.0
296906,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564924828466767,0.0,0.0,0.0,0.0
11699,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20909147916604975,0.0,0.0,0.0,0.0
331342,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11687009111859353,0.0,0.0,0.0,0.0
80205,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266781864072867,0.0,0.0,0.0,0.0
296991,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.38777856481229234,0.0,0.0,0.0,0.0,0.0,0.0
11699,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20909147916604975,0.0,0.0,0.0,0.0
190573,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238422051013174,0.0,0.0,0.0,0.0
144750,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11020995075659265,0.0,0.0,0.0,0.0
296906,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564924828466767,0.0,0.0,0.0,0.0
297272,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
173124,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
296906,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564924828466767,0.0,0.0,0.0,0.0
296906,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564924828466767,0.0,0.0,0.0,0.0
305902,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11822511222166676,0.13068637624960555,0.0,0.0,0.0
297271,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
173854,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13115607913086344,0.0,0.0,0.0,0.0
297271,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
173124,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
167224,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303915608609845,0.0,0.0,0.0,0.0
297006,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.6123031656949818,0.0,0.0,0.0,0.0,0.0,0.0
167224,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303915608609845,0.0,0.0,0.0,0.0
190573,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238422051013174,0.0,0.0,0.0,0.0
80205,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266781864072867,0.0,0.0,0.0,0.0
331385,V010,2011,11,0.0,0.3263947849559397,0.0,0.0,0.0,0.0,0.0,0.22963522950354215,0.0,0.0,0.0,0.0
297083,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.5955266169018689,0.0,0.0,0.0,0.0,0.0,0.0
173997,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13509990646017067,0.0,0.0,0.0,0.0
167224,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303915608609845,0.0,0.0,0.0,0.0
297334,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29902192524826376,0.37353006047554144,0.0,0.0,0.0
173079,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
174067,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10566412407875461,0.0,0.0,0.0,0.0
297271,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
167224,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303915608609845,0.0,0.0,0.0,0.0
296991,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.38777856481229234,0.0,0.0,0.0,0.0,0.0,0.0
297083,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.5955266169018689,0.0,0.0,0.0,0.0,0.0,0.0
11699,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20909147916604975,0.0,0.0,0.0,0.0
174181,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588328946657911,0.0,0.0,0.0,0.0
173079,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
296906,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564924828466767,0.0,0.0,0.0,0.0
305902,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11822511222166676,0.0,0.0,0.0,0.0
297271,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
320503,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11893005763934734,0.0,0.0,0.0,0.0
173079,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
297006,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.6123031656949818,0.0,0.0,0.0,0.0,0.0,0.0
173997,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13509990646017067,0.0,0.0,0.0,0.0
144751,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10213939699035164,0.0,0.0,0.0,0.0
11699,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20909147916604975,0.0,0.0,0.0,0.0
297083,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.5955266169018689,0.0,0.0,0.0,0.0,0.0,0.0
174181,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588328946657911,0.0,0.0,0.0,0.0
174067,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10566412407875461,0.0,0.0,0.0,0.0
173997,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13509990646017067,0.0,0.0,0.0,0.0
320503,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11893005763934734,0.0,0.0,0.0,0.0
305902,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11822511222166676,0.0,0.0,0.0,0.0
174067,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10566412407875461,0.0,0.0,0.0,0.0
11699,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20909147916604975,0.0,0.0,0.0,0.0
12901,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11645412629096287,0.0,0.0,0.0,0.0
173124,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
297612,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.12310249005612163,0.0,0.0,0.0,0.0,0.0,0.0
296906,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564924828466767,0.0,0.0,0.0,0.0
12901,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11645412629096287,0.0,0.0,0.0,0.0
297083,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.5955266169018689,0.0,0.0,0.0,0.0,0.0,0.0
173854,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13115607913086344,0.0,0.0,0.0,0.0
297612,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.12310249005612163,0.0,0.0,0.0,0.0,0.0,0.0
296906,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564924828466767,0.0,0.0,0.0,0.0
297272,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
320503,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11893005763934734,0.0,0.0,0.0,0.0
173124,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
173079,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
174181,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588328946657911,0.0,0.0,0.0,0.0
173079,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
297272,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
297083,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.5955266169018689,0.0,0.0,0.0,0.0,0.0,0.0
297334,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29902192524826376,0.37353006047554144,0.0,0.0,0.0
297272,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
331385,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22963522950354215,0.0,0.0,0.0,0.0
297612,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.12310249005612163,0.0,0.0,0.0,0.0,0.0,0.0
297083,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.5955266169018689,0.0,0.0,0.0,0.0,0.0,0.0
173124,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
173079,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
174067,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10566412407875461,0.0,0.0,0.0,0.0
80205,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266781864072867,0.0,0.0,0.0,0.0
173124,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
297334,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29902192524826376,0.0,0.0,0.0,0.0
297006,V010,2011,9,0.0,0.0,0.0,0.0,0.0,0.6123031656949818,0.0,0.0,0.0,0.0,0.0,0.0
331342,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11687009111859353,0.0,0.0,0.0,0.0
297271,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
297272,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
296906,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564924828466767,0.0,0.0,0.0,0.0
167224,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303915608609845,0.0,0.0,0.0,0.0
297006,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.6123031656949818,0.0,0.0,0.0,0.0,0.0,0.0
320503,V010,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11893005763934734,0.0,0.0,0.0,0.0
11699,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20909147916604975,0.0,0.0,0.0,0.0
173079,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12525993446986258,0.0,0.0,0.0,0.0
296991,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.38777856481229234,0.0,0.0,0.0,0.0,0.0,0.0
296906,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564924828466767,0.0,0.0,0.0,0.0
296991,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.38777856481229234,0.0,0.0,0.0,0.0,0.0,0.0
174181,V010,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588328946657911,0.0,0.0,0.0,0.0
174181,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588328946657911,0.0,0.0,0.0,0.0
174184,V010,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588318495280332,0.0,0.0,0.0,0.0
174067,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10566412407875461,0.1,0.0,0.0,0.0
297334,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29902192524826376,0.0,0.0,0.0,0.0
173854,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13115607913086344,0.0,0.0,0.0,0.0
297612,V010,2011,10,0.0,0.0,0.0,0.0,0.0,0.12310249005612163,0.0,0.0,0.0,0.0,0.0,0.0
297612,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.12310249005612163,0.0,0.0,0.0,0.0,0.0,0.0
190573,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238422051013174,0.0,0.0,0.0,0.0
331385,V010,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22963522950354215,0.0,0.0,0.0,0.0
80205,V010,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266781864072867,0.0,0.0,0.0,0.0
297272,V010,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
173854,V010,2011,9,0.0,0.10131533517996846,0.0,0.0,0.0,0.0,0.0,0.13115607913086344,0.0,0.0,0.0,0.0
174181,V010,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588328946657911,0.0,0.0,0.0,0.0
12901,V010,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11645412629096287,0.0,0.0,0.0,0.0
174067,V010,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10566412407875461,0.0,0.0,0.0,0.0
297271,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14448628866356494,0.0,0.0,0.0,0.0
174181,V010,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588328946657911,0.0,0.0,0.0,0.0
297006,V010,2012,7,0.0,0.0,0.0,0.0,0.0,0.6538930964964857,0.0,0.0,0.0,0.0,0.0,0.0
329685,V010,2012,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31315166516573273,0.0,0.0,0.0,0.0
331342,V010,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11846653904373379,0.0,0.0,0.0,0.0
296991,V010,2012,7,0.0,0.0,0.0,0.0,0.0,0.4136489947147605,0.0,0.0,0.0,0.0,0.0,0.0
174067,V010,2012,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10647567354773754,0.0,0.0,0.0,0.0
331342,V010,2012,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11846653904373379,0.0,0.0,0.0,0.0
296906,V010,2012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1278602372114331,0.0,0.0,0.0,0.0
172902,V010,2012,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14564900441919082,0.0,0.0,0.0,0.0
173997,V010,2012,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13797194501878635,0.0,0.0,0.0,0.0
297272,V010,2012,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1480157188718783,0.0,0.0,0.0,0.0
80205,V010,2012,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128960767270466,0.0,0.0,0.0,0.0
296991,V010,2012,5,0.0,0.0,0.0,0.0,0.0,0.4136489947147605,0.0,0.0,0.0,0.0,0.0,0.0
174184,V010,2012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16336513455277685,0.0,0.0,0.0,0.0
320542,V010,2012,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18136449701874455,0.0,0.0,0.0,0.0
320535,V010,2012,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23758977297866002,0.0,0.0,0.0,0.0
297271,V010,2012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1480157188718783,0.0,0.0,0.0,0.0
296906,V010,2012,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1278602372114331,0.0,0.0,0.0,0.0
174184,V010,2012,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16336513455277685,0.0,0.0,0.0,0.0
305869,V010,2012,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12269568898093844,0.0,0.0,0.0,0.0
173854,V010,2012,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1337522013214025,0.0,0.0,0.0,0.0
174184,V010,2012,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16336513455277685,0.0,0.0,0.0,0.0
297612,V010,2012,6,0.0,0.0,0.0,0.0,0.0,0.13044733830981312,0.0,0.0,0.0,0.0,0.0,0.0
