isn_vinculo,cod_cargo,num_ano,num_mes,15,151,160,161,207,297,1367,1369
175849,D085,2007,11,0.1119723714504989,0.12857142857142856,0.17635820958711276,0.0,0.12355665661352855,0.0,0.0,0.0
175849,D085,2007,8,0.1119723714504989,0.12857142857142856,0.17635820958711276,0.0,0.12355665661352855,0.0,0.0,0.0
175968,D085,2007,4,0.5068303914044513,0.0,0.16160286195108012,0.0,0.37696036191296844,0.0,0.0,0.0
175849,D085,2007,6,0.1,0.09999999999999998,0.18218795313343425,0.0,0.09999999999999998,0.0,0.0,0.0
175968,D085,2007,11,0.5331926323867997,0.0,0.1788539494713223,0.0,0.4103565273588968,0.0,0.0,0.0
175968,D085,2007,9,0.5331926323867997,0.0,0.1788539494713223,0.0,0.4103565273588968,0.0,0.0,0.0
175968,D085,2007,6,0.5068303914044513,0.0,0.1,0.0,0.37696036191296844,0.0,0.0,0.0
175849,D085,2007,5,0.1,0.09999999999999998,0.21012690382193244,0.0,0.09999999999999998,0.0,0.0,0.0
175849,D085,2007,12,0.1119723714504989,0.12857142857142856,0.17635820958711276,0.0,0.12355665661352855,0.0,0.0,0.0
175968,D085,2007,12,0.5331926323867997,0.0,0.1788539494713223,0.0,0.4103565273588968,0.0,0.0,0.0
175849,D085,2007,7,0.1119723714504989,0.12857142857142856,0.17635820958711276,0.3318067226890755,0.12355665661352855,0.0,0.0,0.0
175968,D085,2007,5,0.5068303914044513,0.0,0.16160286195108012,0.0,0.37696036191296844,0.0,0.0,0.0
175849,D085,2007,10,0.1119723714504989,0.12857142857142856,0.17635820958711276,0.0,0.12355665661352855,0.0,0.0,0.0
175968,D085,2007,3,0.5068303914044513,0.0,0.15626845609170098,0.0,0.37696036191296844,0.0,0.0,0.0
175968,D085,2007,7,0.5331926323867997,0.0,0.1788539494713223,1.0,0.4103565273588968,0.0,0.0,0.0
175849,D085,2007,9,0.1119723714504989,0.12857142857142856,0.17635820958711276,0.0,0.12355665661352855,0.0,0.0,0.0
175849,D085,2008,10,0.13338449731389104,0.17922077922077917,0.19927710333294527,0.0,0.16567750969409722,0.0,0.0,0.0
175968,D085,2008,2,0.5331926323867997,0.0,0.1788539494713223,0.0,0.4103565273588968,0.0,0.0,0.0
175849,D085,2008,2,0.1119723714504989,0.12857142857142856,0.17635820958711276,0.0,0.12355665661352855,0.0,0.0,0.0
175968,D085,2008,10,0.5805065234075211,0.0,0.20999354367544798,0.0,0.47002369668246424,0.0,0.0,0.0
175849,D085,2008,6,0.1119723714504989,0.12857142857142856,0.20969824620823235,0.0,0.12355665661352855,0.0,0.0,0.0
175849,D085,2008,3,0.1119723714504989,0.12857142857142856,0.20969824620823235,0.0,0.12355665661352855,0.0,0.0,0.0
