isn_vinculo,cod_cargo,num_ano,num_mes,8,15,18,39,97,140,160,165,207,1454
173063,C015,2010,8,0.0,0.7239104876961122,0.4160903158052658,0.41611959701007506,0.0,0.0,0.0,0.41615394144609175,0.41613154894076687,0.0
173063,C015,2010,4,0.0,0.6858555965459926,0.33561623284074704,0.3355866103347416,0.0,0.0,0.0,0.3356196060618575,0.335599831963032,0.0
173063,C015,2010,7,0.0,0.7239104876961122,0.4160903158052658,0.41611959701007506,0.0,0.1,0.0,0.41615394144609175,0.41613154894076687,0.0
173063,C015,2011,9,0.0,0.7651761462682937,0.5033155802265397,0.5033474163145921,0.0,0.0,0.0,0.5033777924598424,0.5033607393626596,0.0
173063,C015,2011,6,0.0,0.7651761462682937,0.5033155802265397,0.5033474163145921,0.0,0.0,0.0,0.5033777924598424,0.5033607393626596,0.0
173063,C015,2011,3,0.0,0.7651761462682937,0.5033155802265397,0.5033474163145921,0.0,0.0,0.0,0.5033777924598424,0.5033607393626596,0.0
173063,C015,2011,2,0.0,0.7651761462682937,0.5033155802265397,0.5033474163145921,0.0,0.0,0.0,0.5033777924598424,0.5033607393626596,0.0
173063,C015,2011,12,0.0,0.7651761462682937,0.5033155802265397,0.5033474163145921,0.0,0.0,0.0,0.5033777924598424,0.5033607393626596,0.0
173063,C015,2011,5,0.0,0.7651761462682937,0.5033155802265397,0.5033474163145921,0.0,0.0,0.0,0.5033777924598424,0.5033607393626596,0.0
173063,C015,2011,8,0.0,0.7651761462682937,0.5033155802265397,0.5033474163145921,0.0,0.0,0.0,0.5033777924598424,0.5033607393626596,0.0
173063,C015,2011,4,0.0,0.7651761462682937,0.5033155802265397,0.5033474163145921,0.0,0.0,0.0,0.5033777924598424,0.5033607393626596,0.0
173063,C015,2011,7,0.0,0.7651761462682937,0.5033155802265397,0.5033474163145921,0.0,0.0,0.0,0.5033777924598424,0.5033607393626596,0.0
173063,C015,2012,9,0.0,0.8258158673531439,0.6315880279048836,0.6315892102697434,0.0,0.0,0.0,0.6315935086922411,0.6315849486887113,0.0
173063,C015,2012,6,0.0,0.8258158673531439,0.6315880279048836,0.6315892102697434,0.0,0.0,0.0,0.6315935086922411,0.6315849486887113,0.0
173063,C015,2012,3,0.0,0.8258158673531439,0.6315880279048836,0.6315892102697434,0.0,0.0,0.0,0.6315935086922411,0.6315849486887113,0.0
173063,C015,2012,2,0.0,0.8258158673531439,0.6315880279048836,0.6315892102697434,0.0,0.0,0.0,0.6315935086922411,0.6315849486887113,0.0
173063,C015,2012,12,0.0,0.8258158673531439,0.6315880279048836,0.6315892102697434,0.0,0.0,0.0,0.6315935086922411,0.6315849486887113,0.0
173063,C015,2012,5,0.0,0.8258158673531439,0.6315880279048836,0.6315892102697434,0.0,0.0,0.0,0.6315935086922411,0.6315849486887113,0.0
173063,C015,2012,8,0.0,0.8258158673531439,0.6315880279048836,0.6315892102697434,0.0,0.0,0.0,0.6315935086922411,0.6315849486887113,0.0
173063,C015,2012,4,0.0,0.8258158673531439,0.6315880279048836,0.6315892102697434,0.0,0.0,0.0,0.6315935086922411,0.6315849486887113,0.0
173063,C015,2012,7,0.0,0.8258158673531439,0.6315880279048836,0.6315892102697434,0.0,0.0,0.0,0.6315935086922411,0.6315849486887113,0.0
173063,C015,2013,9,0.0,0.8775165200470264,0.7409571675043134,0.7409489762755932,0.0,0.0,0.0,0.7409670892348355,0.7409590109824162,0.0
173063,C015,2013,6,0.0,0.8775165200470264,0.7409571675043134,0.7409489762755932,0.0,0.0,0.0,0.7409670892348355,0.7409590109824162,0.0
173063,C015,2013,3,0.0,0.8775165200470264,0.7409571675043134,0.7409489762755932,0.0,0.0,0.0,0.7409670892348355,0.7409590109824162,0.0
173063,C015,2013,2,0.0,0.8775165200470264,0.7409571675043134,0.7409489762755932,0.0,0.0,0.0,0.7409670892348355,0.7409590109824162,0.0
173063,C015,2013,12,0.0,0.8775165200470264,0.7409571675043134,0.7409489762755932,0.0,0.0,0.0,0.7409670892348355,0.7409590109824162,0.0
173063,C015,2013,5,0.0,0.8775165200470264,0.7409571675043134,0.7409489762755932,0.0,0.0,0.0,0.7409670892348355,0.7409590109824162,0.0
173063,C015,2013,8,0.0,0.8775165200470264,0.7409571675043134,0.7409489762755932,0.0,0.0,0.0,0.7409670892348355,0.7409590109824162,0.0
173063,C015,2013,4,0.0,0.8775165200470264,0.7409571675043134,0.7409489762755932,0.0,0.0,0.0,0.7409670892348355,0.7409590109824162,0.0
173063,C015,2013,7,0.0,0.8775165200470264,0.7409571675043134,0.7409489762755932,0.0,0.0,0.0,0.7409670892348355,0.7409590109824162,0.0
173063,C015,2014,9,0.0,0.9333036040053513,0.8589003075538222,0.8589210269743259,0.0,0.0,0.0,0.8589255481686422,0.8589209626117749,0.0
173063,C015,2014,6,0.0,0.9333036040053513,0.8589003075538222,0.8589210269743259,0.0,0.0,0.0,0.8589255481686422,0.8589209626117749,0.0
173063,C015,2014,3,0.0,0.9333036040053513,0.8589003075538222,0.8589210269743259,0.0,0.0,0.0,0.8589255481686422,0.8589209626117749,0.0
173063,C015,2014,2,0.0,0.9333036040053513,0.8589003075538222,0.8589210269743259,0.0,0.0,0.0,0.8589255481686422,0.8589209626117749,0.0
173063,C015,2014,12,0.0,0.9333036040053513,0.8589003075538222,0.8589210269743259,0.0,0.0,0.0,0.8589255481686422,0.8589209626117749,0.0
173063,C015,2014,5,0.0,0.9333036040053513,0.8589003075538222,0.8589210269743259,0.0,0.0,0.0,0.8589255481686422,0.8589209626117749,0.0
173063,C015,2014,8,0.0,0.9333036040053513,0.8589003075538222,0.8589210269743259,0.0,0.0,0.0,0.8589255481686422,0.8589209626117749,0.0
173063,C015,2014,4,0.0,0.9333036040053513,0.8589003075538222,0.8589210269743259,0.0,0.0,0.0,0.8589255481686422,0.8589209626117749,0.0
173063,C015,2014,7,0.0,0.9333036040053513,0.8589003075538222,0.8589210269743259,0.0,0.0,0.0,0.8589255481686422,0.8589209626117749,0.0
173063,C015,2015,9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2015,6,0.0,1.0,0.9999324881854328,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2015,3,0.0,1.0,0.9999324881854328,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2015,2,0.0,1.0,0.9999324881854328,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2015,12,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2015,5,0.0,1.0,0.9999324881854328,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2015,8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2015,4,0.0,1.0,0.9999324881854328,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2015,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2016,11,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2016,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2016,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2016,9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2016,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2016,8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2016,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
173063,C015,2016,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0
1111370,C015,2020,11,0.09999999999999964,0.1,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0
1111370,C015,2021,9,0.09999999999999964,0.1,0.0,0.0,0.0,0.0,0.25953332473894575,0.0,0.0,0.0
1111370,C015,2021,6,0.09999999999999964,0.1,0.0,0.0,0.0,0.0,0.25953332473894575,0.0,0.0,0.0
1111370,C015,2021,3,0.09999999999999964,0.1,0.0,0.0,0.0,0.0,0.25953332473894575,0.0,0.0,0.0
1111370,C015,2021,2,0.09999999999999964,0.1,0.0,0.0,0.0,0.0,0.25953332473894575,0.0,0.0,0.0
1111370,C015,2021,12,0.09999999999999964,0.1,0.0,0.0,0.0,0.0,0.25953332473894575,0.0,0.0,0.0
1111370,C015,2021,5,0.09999999999999964,0.1,0.0,0.0,0.0,0.0,0.25953332473894575,0.0,0.0,0.0
1111370,C015,2021,8,0.09999999999999964,0.1,0.0,0.0,0.0,0.0,0.25953332473894575,0.0,0.0,0.10000000000002274
1111370,C015,2021,4,0.09999999999999964,0.1,0.0,0.0,0.0,0.0,0.25953332473894575,0.0,0.0,0.0
1111370,C015,2021,7,0.09999999999999964,0.1,0.0,0.0,0.0,0.0,0.25953332473894575,0.0,0.0,0.0
1111370,C015,2022,9,0.6631901840490793,0.12156322211862003,0.0,0.0,0.0,0.0,0.4814586824803402,0.0,0.0,0.0
1111370,C015,2022,6,0.6631901840490793,0.12156322211862003,0.0,0.0,0.0,0.0,0.4814586824803402,0.0,0.0,0.0
1111370,C015,2022,3,0.381595092024539,0.11076336806259376,0.0,0.0,0.0,0.0,0.5329444372824548,0.0,0.0,0.0
1111370,C015,2022,2,0.381595092024539,0.11076336806259376,0.0,0.0,0.0,0.0,0.5329444372824548,0.0,0.0,0.0
1111370,C015,2022,12,0.6631901840490793,0.12156322211862003,0.0,0.0,0.0,0.0,0.4814586824803402,0.0,0.0,0.0
1111370,C015,2022,5,0.6631901840490793,0.12156322211862003,0.0,0.0,0.0,0.0,0.4814586824803402,0.0,0.0,0.0
1111370,C015,2022,8,0.6631901840490793,0.12156322211862003,0.0,0.0,0.0,0.0,0.4814586824803402,0.0,0.0,0.0
1111370,C015,2022,4,0.381595092024539,0.11076336806259376,0.0,0.0,0.0,0.0,0.5329444372824548,0.0,0.0,0.0
1111370,C015,2022,7,0.6631901840490793,0.12156322211862003,0.0,0.0,0.0,0.0,0.4814586824803402,0.0,0.0,0.0
1111370,C015,2023,9,1.0,0.1344792637937325,0.0,0.0,0.0,0.0,0.7331442568003097,0.0,0.0,0.0
1111370,C015,2023,6,0.8374021578167961,0.12824015891677143,0.0,0.0,0.0,0.0,0.7628754673198404,0.0,0.0,0.0
1111370,C015,2023,3,0.6631901840490793,0.12156322211862003,0.0,0.0,0.0,0.0,0.7425132138713422,0.0,0.0,0.0
1111370,C015,2023,2,0.6631901840490793,0.12156322211862003,0.0,0.0,0.0,0.0,0.7425132138713422,0.0,0.0,0.0
1111370,C015,2023,12,1.0,0.1344792637937325,0.0,0.0,0.0,0.0,0.7331442568003097,0.0,0.0,0.0
1111370,C015,2023,5,0.6631901840490793,0.12156322211862003,0.0,0.0,0.0,0.0,0.7947241201495423,0.0,0.0,0.0
1111370,C015,2023,8,1.0,0.1344792637937325,0.0,0.0,0.0,0.0,0.7331442568003097,0.0,0.0,0.0
1111370,C015,2023,4,0.6631901840490793,0.12156322211862003,0.0,0.0,0.0,0.0,0.7425132138713422,0.0,0.0,0.0
1111370,C015,2023,7,0.8374021578167961,0.12824015891677143,0.0,0.0,0.0,0.0,0.7628754673198404,0.0,0.0,0.0
1111370,C015,2024,1,1.0,0.1344792637937325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
