isn_vinculo,cod_cargo,num_ano,num_mes,97,102,140,160,161,302,303,305,316,317,1249,1367,1369
173229,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.1329535712963411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174275,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.1641795231815994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174301,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.1301910463404145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173303,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.13144638997035193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174528,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.1251690310122779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305853,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.19795973729704175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56077,V005,2007,9,0.0,0.0,0.0,0.23404813329219376,0.0,0.10256964163146967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173268,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.12642437464221531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297094,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.12332606609155301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173507,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.12391304657395356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297204,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.1259072422739869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305833,V005,2007,9,0.0,0.0,0.0,0.18822894168466522,0.0,0.11889103124581694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75818,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.12768035908053965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173229,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.13161043691739838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174013,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.1405298488546618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174165,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.33168939875085085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11372,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.12391304657395356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297611,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.1137088138209553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296993,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.1367304959287307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173507,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.1228800634542705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18789,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.14821634545552934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174275,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.1641795231815994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173195,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.17912445638088512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172878,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.2628409456622968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174304,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.20346235891535347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176708,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.18442586416571022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320559,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.3811104639737525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305854,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.1141586613085592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174304,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.2073559106741589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320559,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.3811104639737525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296972,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.12918241393943364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172878,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.2688427570140038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174275,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.1641795231815994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174013,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.1389271870790245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173303,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.13144638997035193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174494,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.2138857481366716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172929,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.21257209094352628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140919,V005,2007,12,0.0,0.0,0.0,0.18822894168466522,0.0,0.11889103124581694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173263,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.13961221124462078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172929,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.21678925093771628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173303,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.1301551610707481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297441,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.13389940447540577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172929,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.21678925093771628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174494,V005,2007,10,0.0,0.0,0.0,0.0,0.0,0.2138857481366716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140919,V005,2007,11,0.0,0.0,0.0,0.18822894168466522,0.0,0.11889103124581694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19014,V005,2007,6,0.0,0.0,0.0,0.0,0.0,0.24830356659707964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56077,V005,2007,10,0.0,0.0,0.0,0.23404813329219376,0.0,0.10256964163146967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173303,V005,2007,7,0.0,0.0,0.0,0.0,0.0,0.13144638997035193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173263,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.13961221124462078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296985,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.14479122462754793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174256,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.14913910953266557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140919,V005,2007,10,0.0,0.0,0.0,0.18822894168466522,0.0,0.11889103124581694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305835,V005,2007,3,0.0,0.0,0.0,0.13025300833076212,0.0,0.1191204406483272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174304,V005,2007,12,0.0,0.0,0.0,0.0,0.0,0.2073559106741589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297094,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.12231294803186385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297611,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.1137088138209553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174494,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.20976791344245116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173263,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.1412392237389603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173303,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.13144638997035193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305853,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.19795973729704175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
