isn_vinculo,cod_cargo,num_ano,num_mes,169,171,293,294,324,346,1368
161576,W010,2007,6,0.0,0.6471229183187946,0.0,0.0,0.0,0.0,0.0
161773,W010,2007,10,0.1609501804639682,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161759,W010,2007,11,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161749,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161753,W010,2007,10,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161749,W010,2007,8,0.12210558039077804,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161729,W010,2007,3,0.0,0.3901554321966693,0.0,0.0,0.0,0.0,0.0
161759,W010,2007,9,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161749,W010,2007,7,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161786,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161585,W010,2007,3,0.0,0.6471229183187946,0.0,0.0,0.0,0.0,0.0
161751,W010,2007,10,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161761,W010,2007,9,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161759,W010,2007,10,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161767,W010,2007,11,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161744,W010,2007,5,0.0,0.3901554321966693,0.0,0.0,0.0,0.0,0.0
161732,W010,2007,4,0.0,0.3194829500396511,0.0,0.0,0.0,0.0,0.0
161775,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161779,W010,2007,11,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161585,W010,2007,4,0.0,0.6471229183187946,0.0,0.0,0.0,0.0,0.0
161723,W010,2007,4,0.0,0.3194829500396511,0.0,0.0,0.0,0.0,0.0
161767,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161576,W010,2007,4,0.0,0.6471229183187946,0.0,0.0,0.0,0.0,0.0
161729,W010,2007,4,0.0,0.3194829500396511,0.0,0.0,0.0,0.0,0.0
161749,W010,2007,11,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161773,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161576,W010,2007,7,0.0,0.6670071371927043,0.0,0.0,0.0,0.0,0.0
161763,W010,2007,11,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161780,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161775,W010,2007,11,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161755,W010,2007,9,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161753,W010,2007,11,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161765,W010,2007,11,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161753,W010,2007,7,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161765,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161757,W010,2007,10,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161788,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161765,W010,2007,10,0.1609501804639682,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161775,W010,2007,10,0.1609501804639682,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161751,W010,2007,8,0.12210558039077804,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161757,W010,2007,7,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161753,W010,2007,9,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161771,W010,2007,10,0.1609501804639682,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161786,W010,2007,10,0.1609501804639682,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161755,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161761,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161747,W010,2007,11,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161786,W010,2007,11,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161757,W010,2007,8,0.12210558039077804,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161757,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161779,W010,2007,10,0.1609501804639682,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161749,W010,2007,10,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161747,W010,2007,8,0.12210558039077804,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161782,W010,2007,11,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161572,W010,2007,3,0.0,0.4791276764472641,0.0,0.0,0.0,0.0,0.0
161755,W010,2007,7,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161735,W010,2007,4,0.0,0.3194829500396511,0.0,0.0,0.0,0.0,0.0
161576,W010,2007,3,0.0,0.6471229183187946,0.0,0.0,0.0,0.0,0.0
161738,W010,2007,4,0.0,0.3194829500396511,0.0,0.0,0.0,0.0,0.0
161780,W010,2007,10,0.1609501804639682,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161777,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161769,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161784,W010,2007,10,0.1609501804639682,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161761,W010,2007,11,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161769,W010,2007,11,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161767,W010,2007,10,0.1609501804639682,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161791,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161735,W010,2007,3,0.0,0.3901554321966693,0.0,0.0,0.0,0.0,0.0
161757,W010,2007,9,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161761,W010,2007,8,0.12210558039077804,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161782,W010,2007,10,0.1609501804639682,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161726,W010,2007,3,0.0,0.3901554321966693,0.0,0.0,0.0,0.0,0.0
161773,W010,2007,11,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161753,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161779,W010,2007,12,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161825,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161779,W010,2008,2,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161899,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161880,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161940,W010,2008,11,0.3731521278962135,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161749,W010,2008,6,0.0,0.3190689928628073,0.0,0.0,0.0,0.0,0.0
161919,W010,2008,10,0.10472722315105157,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161777,W010,2008,8,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161915,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161839,W010,2008,10,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161755,W010,2008,2,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161793,W010,2008,9,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161799,W010,2008,8,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161807,W010,2008,8,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161801,W010,2008,10,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161923,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161841,W010,2008,12,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161878,W010,2008,9,0.23533936554178658,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161801,W010,2008,6,0.0,0.6670071371927043,0.0,0.0,0.0,0.0,0.0
161905,W010,2008,10,0.10472722315105157,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161749,W010,2008,3,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161823,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161755,W010,2008,6,0.0,0.3295321173671689,0.0,0.0,0.0,0.0,0.0
161751,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161773,W010,2008,2,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161856,W010,2008,9,0.3731521278962135,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161813,W010,2008,10,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161788,W010,2008,9,0.0,0.26469785884218877,0.0,0.0,0.0,0.0,0.0
161777,W010,2008,3,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161759,W010,2008,3,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161786,W010,2008,8,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161749,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161747,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161786,W010,2008,6,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161761,W010,2008,7,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161805,W010,2008,4,0.1988131713582515,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161786,W010,2008,2,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161769,W010,2008,1,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161821,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161862,W010,2008,12,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161749,W010,2008,4,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161793,W010,2008,11,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161835,W010,2008,12,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161817,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
129726,W010,2008,6,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161773,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161755,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161747,W010,2008,4,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161913,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161870,W010,2008,12,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
129726,W010,2008,4,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161833,W010,2008,11,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161909,W010,2008,10,0.10472722315105157,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161761,W010,2008,1,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161771,W010,2008,8,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161929,W010,2008,12,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161815,W010,2008,6,0.3360834654822299,0.0,0.0,0.0,0.0,0.0,0.0
161751,W010,2008,3,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161786,W010,2008,1,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161797,W010,2008,6,0.0,0.6670071371927043,0.0,0.0,0.0,0.0,0.0
161749,W010,2008,7,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
129726,W010,2008,8,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161907,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161771,W010,2008,6,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161753,W010,2008,4,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161782,W010,2008,1,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161917,W010,2008,10,0.10472722315105157,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161773,W010,2008,7,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161773,W010,2008,3,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161797,W010,2008,8,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161784,W010,2008,7,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161779,W010,2008,6,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161850,W010,2008,10,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161927,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161788,W010,2008,2,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161793,W010,2008,4,0.0,0.6670071371927043,0.0,0.0,0.0,0.0,0.0
161882,W010,2008,10,0.5495188823432332,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161901,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161779,W010,2008,3,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161844,W010,2008,11,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161763,W010,2008,1,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161791,W010,2008,7,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161784,W010,2008,3,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161854,W010,2008,11,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161874,W010,2008,9,0.23533936554178658,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161799,W010,2008,5,0.0,0.6670071371927043,0.0,0.0,0.0,0.0,0.0
161771,W010,2008,7,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161931,W010,2008,10,0.10472722315105157,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161779,W010,2008,7,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161915,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161780,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161803,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161795,W010,2008,9,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161765,W010,2008,8,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161813,W010,2008,7,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161782,W010,2008,9,0.0,0.26469785884218877,0.0,0.0,0.0,0.0,0.0
161801,W010,2008,9,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161797,W010,2008,9,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161763,W010,2008,8,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161870,W010,2008,11,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161805,W010,2008,9,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161799,W010,2008,9,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161773,W010,2008,8,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161807,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161811,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161905,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161837,W010,2008,9,0.3731521278962135,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161839,W010,2008,12,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161801,W010,2008,5,0.0,0.6670071371927043,0.0,0.0,0.0,0.0,0.0
161797,W010,2008,3,0.20324978652870562,0.6670071371927043,0.0,0.0,0.0,0.0,0.0
161858,W010,2008,10,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161876,W010,2008,9,0.23533936554178658,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161753,W010,2008,3,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161791,W010,2008,4,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161779,W010,2008,1,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161844,W010,2008,10,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161878,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161809,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161809,W010,2008,6,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161759,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161771,W010,2008,9,0.0,0.26469785884218877,0.0,0.0,0.0,0.0,0.0
161809,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161876,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
129726,W010,2008,7,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161841,W010,2008,10,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161891,W010,2008,12,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161829,W010,2008,10,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161782,W010,2008,2,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161780,W010,2008,3,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161786,W010,2008,3,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161864,W010,2008,10,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161788,W010,2008,1,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161807,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
157365,W010,2008,9,0.3731521278962135,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161856,W010,2008,12,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161771,W010,2008,1,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161765,W010,2008,6,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161753,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161876,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161784,W010,2008,2,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161917,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161811,W010,2008,9,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161854,W010,2008,10,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161791,W010,2008,6,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161841,W010,2008,11,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161801,W010,2008,11,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161801,W010,2008,8,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161791,W010,2008,2,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161767,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161779,W010,2008,8,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161782,W010,2008,7,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161803,W010,2008,7,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161779,W010,2008,9,0.0,0.26469785884218877,0.0,0.0,0.0,0.0,0.0
129726,W010,2008,3,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161767,W010,2008,8,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161866,W010,2008,12,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161763,W010,2008,3,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161817,W010,2008,9,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161775,W010,2008,3,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161850,W010,2008,9,0.3731521278962135,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161769,W010,2008,3,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161779,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161799,W010,2008,10,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161805,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161769,W010,2008,4,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161858,W010,2008,9,0.3731521278962135,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161775,W010,2008,2,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161786,W010,2008,9,0.0,0.26469785884218877,0.0,0.0,0.0,0.0,0.0
161793,W010,2008,3,0.20324978652870562,0.6670071371927043,0.0,0.0,0.0,0.0,0.0
161801,W010,2008,7,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161862,W010,2008,11,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161921,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161858,W010,2008,12,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161868,W010,2008,10,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161864,W010,2008,12,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161880,W010,2008,9,0.23533936554178658,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161775,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161813,W010,2008,8,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161797,W010,2008,4,0.0,0.6670071371927043,0.0,0.0,0.0,0.0,0.0
161878,W010,2008,10,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161795,W010,2008,10,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161775,W010,2008,9,0.0,0.26469785884218877,0.0,0.0,0.0,0.0,0.0
161921,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161809,W010,2008,9,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161825,W010,2008,9,0.30064866571471627,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161854,W010,2008,12,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161809,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161938,W010,2008,12,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161811,W010,2008,7,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161880,W010,2008,10,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161829,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161773,W010,2008,1,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161786,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161817,W010,2008,6,0.3502845088007578,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161829,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161825,W010,2008,10,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161925,W010,2008,12,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161841,W010,2008,9,0.3731521278962135,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161799,W010,2008,4,0.0,0.6670071371927043,0.0,0.0,0.0,0.0,0.0
161903,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161782,W010,2008,8,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161777,W010,2008,7,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161791,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161803,W010,2008,10,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161799,W010,2008,3,0.20324978652870562,0.6670071371927043,0.0,0.0,0.0,0.0,0.0
161773,W010,2008,4,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
161773,W010,2008,9,0.0,0.26469785884218877,0.0,0.0,0.0,0.0,0.0
161833,W010,2008,12,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161797,W010,2008,5,0.0,0.6670071371927043,0.0,0.0,0.0,0.0,0.0
161868,W010,2008,11,0.0,0.7025646312450436,0.0,0.0,0.0,0.0,0.0
161829,W010,2008,9,0.30064866571471627,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161775,W010,2008,7,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161809,W010,2008,10,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161874,W010,2008,11,0.0,0.42016019032513885,0.0,0.0,0.0,0.0,0.0
161771,W010,2008,5,0.0,0.4009183187946075,0.0,0.0,0.0,0.0,0.0
