isn_vinculo,cod_cargo,num_ano,num_mes,15,39,97,188,207,1367,1369
320541,E667,2015,4,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2015,7,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2015,1,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
305943,E667,2015,2,0.4992564639067405,0.0,0.0,0.0,0.49925531914893617,0.0,0.0
320541,E667,2015,12,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2015,3,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2015,6,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2015,9,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2015,2,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2015,5,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2016,9,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2016,6,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2016,3,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2016,2,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2016,12,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2016,5,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2016,8,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2016,4,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2016,7,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2017,9,0.669578538335077,0.0,0.0,0.6328278168608004,0.6695827711468605,0.0,0.0
320541,E667,2017,6,0.669578538335077,0.0,0.0,0.6328278168608004,0.6695827711468605,0.0,0.0
320541,E667,2017,3,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2017,2,0.6459890150949037,0.0,0.0,0.6066197670395572,0.6459875454073689,0.0,0.0
320541,E667,2017,12,0.669578538335077,0.0,0.0,0.6328278168608004,0.6695827711468605,0.0,0.0
320541,E667,2017,5,0.669578538335077,0.0,0.0,0.6328278168608004,0.6695827711468605,0.0,0.0
320541,E667,2017,8,0.669578538335077,0.0,0.0,0.6328278168608004,0.6695827711468605,0.0,0.0
320541,E667,2017,4,0.669578538335077,0.0,0.0,0.6328278168608004,0.6695827711468605,0.09999999999999432,0.10000000000000142
320541,E667,2017,7,0.669578538335077,0.0,0.0,0.6328278168608004,0.6695827711468605,0.0,0.0
320541,E667,2018,9,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2018,6,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2018,3,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2018,2,0.669578538335077,0.0,0.0,0.6328278168608004,0.6695827711468605,0.0,0.0
320541,E667,2018,12,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2018,5,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2018,8,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2018,4,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2018,7,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2019,9,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2019,6,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2019,3,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2019,2,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2019,12,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2019,5,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2019,8,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2019,4,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2019,7,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2020,9,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2020,6,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2020,3,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2020,2,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2020,12,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2020,5,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2020,8,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2020,4,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2020,7,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2021,9,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2021,6,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2021,3,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2021,2,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2021,12,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2021,5,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2021,8,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2021,4,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2021,7,0.7056774024809445,0.0,0.0,0.6729442970822281,0.7056808510638297,0.0,0.0
320541,E667,2022,9,0.8387909131669407,0.0,0.0,0.820851112905086,0.8387939802802282,0.0,0.0
320541,E667,2022,6,0.8387909131669407,0.0,0.0,0.820851112905086,0.8387939802802282,0.0,0.0
320541,E667,2022,3,0.772225751008818,0.0,0.0,0.7468977049936572,0.7722350804359106,0.0,0.0
320541,E667,2022,2,0.772225751008818,0.0,0.0,0.7468977049936572,0.7722350804359106,0.0,0.0
320541,E667,2022,12,0.8387909131669407,0.0,0.0,0.820851112905086,0.8387939802802282,0.0,0.0
320541,E667,2022,5,0.8387909131669407,0.0,0.0,0.820851112905086,0.8387939802802282,0.0,0.0
320541,E667,2022,8,0.8387909131669407,0.0,0.0,0.820851112905086,0.8387939802802282,0.0,0.0
320541,E667,2022,4,0.772225751008818,0.0,0.0,0.7468977049936572,0.7722350804359106,0.0,0.0
320541,E667,2022,7,0.8387909131669407,0.0,0.0,0.820851112905086,0.8387939802802282,0.0,0.0
320541,E667,2023,9,0.9183866387684949,0.0,0.0,0.9093357167570062,0.9183975090814736,0.0,0.0
320541,E667,2023,6,0.879967493648184,0.0,0.0,0.8666243801176334,0.8799641930461857,0.0,0.0
320541,E667,2023,3,0.8387909131669407,0.0,0.0,0.820851112905086,0.8387939802802282,0.0,0.0
320541,E667,2023,2,0.8387909131669407,0.0,0.0,0.820851112905086,0.8387939802802282,0.0,0.0
320541,E667,2023,12,0.9183866387684949,0.0,0.0,0.9093357167570062,0.9183975090814736,0.0,0.0
320541,E667,2023,5,0.8387909131669407,0.0,0.0,0.820851112905086,0.8387939802802282,0.0,0.0
320541,E667,2023,8,0.9183866387684949,0.0,0.0,0.9093357167570062,0.9183975090814736,0.0,0.0
320541,E667,2023,4,0.8387909131669407,0.0,0.0,0.820851112905086,0.8387939802802282,0.0,0.0
320541,E667,2023,7,0.879967493648184,0.0,0.0,0.8666243801176334,0.8799641930461857,0.0,0.0
320541,E667,2024,6,0.9183866387684949,0.0,0.0,0.9093357167570062,0.9183975090814736,0.0,0.0
320541,E667,2024,1,0.9183866387684949,0.0,0.0,0.9093357167570062,0.9183975090814736,0.0,0.0
320541,E667,2024,9,1.0,0.0,0.0,1.0,1.0,0.0,0.0
320541,E667,2024,3,0.9183866387684949,0.0,0.0,0.9093357167570062,0.9183975090814736,0.0,0.0
320541,E667,2024,5,0.9183866387684949,0.0,0.0,0.9093357167570062,0.9183975090814736,0.0,0.0
320541,E667,2024,4,0.9183866387684949,0.0,0.0,0.9093357167570062,0.9183975090814736,0.0,0.0
320541,E667,2024,7,1.0,0.0,0.0,1.0,1.0,0.0,0.0
