isn_vinculo,cod_cargo,num_ano,num_mes,8,15,39,97,207,324,1367,1369
296961,E175,2016,9,0.0,0.7238504985420959,0.6066428693289936,0.0,0.4739177948808253,0.0,0.0,0.0
296961,E175,2016,6,0.0,0.7238504985420959,0.6066428693289936,0.0,0.4739177948808253,0.0,0.0,0.0
296961,E175,2016,3,0.0,0.7238504985420959,0.6066428693289936,0.0,0.4739177948808253,0.0,0.0,0.0
296961,E175,2016,2,0.0,0.7238504985420959,0.6066428693289936,0.0,0.4739177948808253,0.0,0.0,0.0
296961,E175,2016,12,0.0,0.7238504985420959,0.6066428693289936,0.0,0.4739177948808253,0.0,0.0,0.0
296961,E175,2016,5,0.0,0.7238504985420959,0.6066428693289936,0.0,0.4739177948808253,0.0,0.0,0.0
296961,E175,2016,8,0.0,0.7238504985420959,0.6066428693289936,0.0,0.4739177948808253,0.0,0.0,0.0
296961,E175,2016,4,0.0,0.7238504985420959,0.6066428693289936,0.0,0.4739177948808253,0.0,0.0,0.0
296961,E175,2016,7,0.0,0.7238504985420959,0.6066428693289936,0.0,0.4739177948808253,0.0,0.0,0.0
296961,E175,2017,9,0.0,0.7422506779764698,0.6328589614036928,0.0,0.5089803084763669,0.0,0.0,0.0
296961,E175,2017,6,0.0,0.7422506779764698,0.6328589614036928,0.0,0.5089803084763669,0.0,0.0,0.0
296961,E175,2017,3,0.0,0.7238504985420959,0.6066428693289936,0.0,0.4739177948808253,0.0,0.0,0.0
296961,E175,2017,2,0.0,0.7238504985420959,0.6066428693289936,0.0,0.4739177948808253,0.0,0.0,0.0
296961,E175,2017,12,0.0,0.7422506779764698,0.6328589614036928,0.0,0.5089803084763669,0.0,0.0,0.0
296961,E175,2017,5,0.0,0.7422506779764698,0.6328589614036928,0.0,0.5089803084763669,0.0,0.0,0.0
296961,E175,2017,8,0.0,0.7422506779764698,0.6328589614036928,0.0,0.5089803084763669,0.0,0.0,0.0
296961,E175,2017,4,0.0,0.7422506779764698,0.6328589614036928,0.0,0.5089803084763669,0.0,0.10000000000002274,0.10000000000002274
296961,E175,2017,7,0.0,0.7422506779764698,0.6328589614036928,0.0,0.5089803084763669,0.0,0.0,0.0
296961,E175,2018,9,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2018,6,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2018,3,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2018,2,0.0,0.7422506779764698,0.6328589614036928,0.0,0.5089803084763669,0.0,0.0,0.0
296961,E175,2018,12,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2018,5,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2018,8,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2018,4,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2018,7,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2019,9,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2019,6,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2019,3,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2019,2,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2019,12,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2019,5,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2019,8,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2019,4,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2019,7,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2020,9,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2020,6,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2020,3,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2020,2,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2020,12,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2020,5,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2020,8,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2020,4,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2020,7,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2021,9,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2021,6,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2021,3,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2021,2,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
296961,E175,2021,12,0.0,0.7704137185734968,0.672969724012126,0.0,0.5626228778006814,0.0,0.0,0.0
