isn_vinculo,cod_cargo,num_ano,num_mes,8,15,54,79,86,199,207,324
297926,D410,2012,2,0.7854100979234668,0.6970598911070779,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2012,12,0.7854100979234668,0.6970598911070779,0.8756440281030444,0.0,0.0,0.0,0.0,0.0
297926,D410,2012,5,0.7854100979234668,0.6970598911070779,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2012,8,0.7854100979234668,0.6970598911070779,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2012,4,0.7854100979234668,0.6970598911070779,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2012,7,0.7854100979234668,0.6970598911070779,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2013,9,0.888654767692201,0.7869509981851178,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2013,6,0.888654767692201,0.7869509981851178,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2013,3,0.888654767692201,0.7869509981851178,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2013,2,0.888654767692201,0.7869509981851178,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2013,12,0.888654767692201,0.7869509981851178,1.0000000000000002,0.0,0.0,0.0,0.0,0.0
297926,D410,2013,5,0.888654767692201,0.7869509981851178,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2013,8,0.888654767692201,0.7869509981851178,0.0,0.0,0.0,0.0,0.0,0.10999999999999943
297926,D410,2013,4,0.888654767692201,0.7869509981851178,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2013,7,0.888654767692201,0.7869509981851178,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2014,9,0.9999999999999998,0.8839745916515428,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2014,6,0.9999999999999998,0.8839745916515428,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2014,3,0.9999999999999998,0.8839745916515428,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2014,2,0.9999999999999998,0.8839745916515428,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2014,12,0.0,0.8839745916515428,0.0,0.0,0.0,0.0,0.09999999999999964,0.0
297926,D410,2014,5,0.9999999999999998,0.8839745916515428,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2014,8,0.9999999999999998,0.8839745916515428,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2014,4,0.9999999999999998,0.8839745916515428,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2014,7,0.9999999999999998,0.8839745916515428,0.0,0.0,0.0,0.0,0.0,0.0
297926,D410,2015,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
297926,D410,2015,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
297926,D410,2015,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
297926,D410,2015,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
