isn_vinculo,cod_cargo,num_ano,num_mes,8,13,15,18,39,207
12192,D295,2007,11,0.0,0.0,0.9140471092077088,0.42286125089863447,0.42268444035853925,0.16595557122708038
12192,D295,2007,8,0.0,0.0,0.9140471092077088,0.42286125089863447,0.42268444035853925,0.16595557122708038
259352,D295,2007,4,0.10000000000000009,0.10000000000000009,0.09999999999999998,0.0,0.0,0.0
12192,D295,2007,6,0.0,0.0,0.8659635974304069,0.09999999999999964,0.09999999999999964,0.10000000000000009
259352,D295,2007,11,0.17119285166100218,0.1712092972261816,0.12091006423982864,0.0,0.0,0.0
259352,D295,2007,9,0.17119285166100218,0.1712092972261816,0.12091006423982864,0.0,0.0,0.0
259352,D295,2007,6,0.10000000000000009,0.10000000000000009,0.09999999999999998,0.0,0.0,0.0
12192,D295,2007,5,0.0,0.0,0.8659635974304069,0.09999999999999964,0.09999999999999964,0.10000000000000009
12192,D295,2007,12,0.0,0.0,0.9140471092077088,0.42286125089863447,0.42268444035853925,0.16595557122708038
259352,D295,2007,12,0.17119285166100218,0.1712092972261816,0.12091006423982864,0.0,0.0,0.0
12192,D295,2007,7,0.0,0.0,0.9140471092077088,0.42286125089863447,0.42268444035853925,0.16595557122708038
259352,D295,2007,5,0.10000000000000009,0.10000000000000009,0.09999999999999998,0.0,0.0,0.0
12192,D295,2007,10,0.0,0.0,0.9140471092077088,0.42286125089863447,0.42268444035853925,0.16595557122708038
259352,D295,2007,3,0.10000000000000009,0.10000000000000009,0.09999999999999998,0.0,0.0,0.0
259352,D295,2007,7,0.17119285166100218,0.1712092972261816,0.12091006423982864,0.0,0.0,0.0
12192,D295,2007,9,0.0,0.0,0.9140471092077088,0.42286125089863447,0.42268444035853925,0.16595557122708038
259352,D295,2008,1,0.17119285166100218,0.1712092972261816,0.12091006423982864,0.0,0.0,0.0
12192,D295,2008,6,0.0,0.0,0.9140471092077088,0.42286125089863447,0.42268444035853925,0.16595557122708038
259352,D295,2008,4,0.17119285166100218,0.1712092972261816,0.12091006423982864,0.0,0.0,0.0
12192,D295,2008,4,0.0,0.0,0.9140471092077088,0.42286125089863447,0.42268444035853925,0.16595557122708038
259352,D295,2008,11,0.29853086284398644,0.29853086284398644,0.1582012847965738,0.0,0.0,0.0
259352,D295,2008,9,0.29853086284398644,0.29853086284398644,0.1582012847965738,0.0,0.0,0.0
259352,D295,2008,6,0.17119285166100218,0.1712092972261816,0.12091006423982864,0.0,0.0,0.0
12192,D295,2008,3,0.0,0.0,0.9140471092077088,0.42286125089863447,0.42268444035853925,0.16595557122708038
259352,D295,2008,2,0.17119285166100218,0.1712092972261816,0.12091006423982864,0.0,0.0,0.0
259352,D295,2008,12,0.29853086284398644,0.29853086284398644,0.1582012847965738,0.0,0.0,0.0
12192,D295,2008,5,0.0,0.0,0.9140471092077088,0.42286125089863447,0.42268444035853925,0.16595557122708038
259352,D295,2008,5,0.17119285166100218,0.1712092972261816,0.12091006423982864,0.0,0.0,0.0
12192,D295,2008,8,0.0,0.0,0.9999999999999999,1.0,1.0,0.2838504936530324
259352,D295,2008,3,0.17119285166100218,0.1712092972261816,0.12091006423982864,0.0,0.0,0.0
259352,D295,2008,7,0.29853086284398644,0.29853086284398644,0.1582012847965738,0.0,0.0,0.0
12192,D295,2008,7,0.0,0.0,0.9999999999999999,1.0,1.0,0.2838504936530324
259352,D295,2009,9,0.43080254358074743,0.43081898914592687,0.1969379014989293,0.0,0.0,0.0
259352,D295,2009,6,0.29853086284398644,0.29853086284398644,0.1582012847965738,0.0,0.0,0.0
259352,D295,2009,3,0.29853086284398644,0.29853086284398644,0.1582012847965738,0.0,0.0,0.0
259352,D295,2009,2,0.29853086284398644,0.29853086284398644,0.1582012847965738,0.0,0.0,0.0
259352,D295,2009,12,0.43080254358074743,0.43081898914592687,0.1969379014989293,0.0,0.0,0.0
259352,D295,2009,5,0.29853086284398644,0.29853086284398644,0.1582012847965738,0.0,0.0,0.0
259352,D295,2009,8,0.43080254358074743,0.43081898914592687,0.1969379014989293,0.0,0.0,0.0
259352,D295,2009,4,0.29853086284398644,0.29853086284398644,0.1582012847965738,0.0,0.0,0.0
259352,D295,2009,7,0.43080254358074743,0.43081898914592687,0.1969379014989293,0.0,0.0,0.0
259352,D295,2010,9,0.5438822497533167,0.5438986953184957,0.23008565310492501,0.0,0.0,0.0
259352,D295,2010,6,0.43080254358074743,0.43081898914592687,0.1969379014989293,0.0,0.0,0.0
259352,D295,2010,3,0.43080254358074743,0.43081898914592687,0.1969379014989293,0.0,0.0,0.0
259352,D295,2010,2,0.43080254358074743,0.43081898914592687,0.1969379014989293,0.0,0.0,0.0
259352,D295,2010,12,0.5438822497533167,0.5438986953184957,0.23008565310492501,0.0,0.0,0.0
259352,D295,2010,5,0.43080254358074743,0.43081898914592687,0.1969379014989293,0.0,0.0,0.0
259352,D295,2010,8,0.5438822497533167,0.5438986953184957,0.23008565310492501,0.0,0.0,0.0
259352,D295,2010,4,0.43080254358074743,0.43081898914592687,0.1969379014989293,0.0,0.0,0.0
259352,D295,2010,7,0.5438822497533167,0.5438986953184957,0.23008565310492501,0.0,0.0,0.0
259352,D295,2011,9,0.0,0.666385264773599,0.26593147751605994,0.0,0.0,1.0
259352,D295,2011,6,0.0,0.666385264773599,0.26593147751605994,0.0,0.0,1.0
259352,D295,2011,3,0.6663852647735995,0.666385264773599,0.26593147751605994,0.0,0.0,0.0
259352,D295,2011,2,0.6663852647735995,0.666385264773599,0.26593147751605994,0.0,0.0,0.0
