isn_vinculo,cod_cargo,num_ano,num_mes,100,106
331355,W005,2008,5,0.0,0.2596068251078385
172915,W005,2008,6,0.0,0.13401217998105774
296900,W005,2008,12,0.0,0.366158594934659
218731,W005,2008,2,0.0,0.1340960952413668
320424,W005,2008,12,0.0,0.12281170102612171
296900,W005,2008,4,0.0,0.3502308896489791
264732,W005,2008,11,0.0,0.11080004122153139
172915,W005,2008,9,0.0,0.1366856907305535
177065,W005,2008,5,0.0,0.15807377672651968
172915,W005,2008,4,0.0,0.13401217998105774
80204,W005,2008,6,0.0,0.10894065571678846
296900,W005,2008,1,0.0,0.3502308896489791
141000,W005,2008,7,0.0,0.10925276159723621
175502,W005,2008,8,0.0,0.1271031568822782
296999,W005,2008,8,0.0,0.13746006664147575
127853,W005,2008,5,0.0,0.19432516918003506
73309,W005,2008,9,0.0,0.14089175912885166
312125,W005,2008,10,0.0,0.1358759820784485
12898,W005,2008,12,0.0,0.15616580870265045
331429,W005,2008,9,0.0,0.1992835305260162
218731,W005,2008,10,0.0,0.13677549478105971
320454,W005,2008,12,0.0,0.12374949086501422
73309,W005,2008,4,0.0,0.1379753357837244
312125,W005,2008,7,0.0,0.1358759820784485
296979,W005,2008,4,0.0,0.11216182395461707
175970,W005,2008,8,0.0,0.11222365625168691
331390,W005,2008,7,0.0,0.1123944311674036
175043,W005,2008,8,0.0,0.11927253811764824
141000,W005,2008,8,0.0,0.10925276159723621
175043,W005,2008,5,0.0,0.11760453829431193
175041,W005,2008,10,0.0,0.10095103961683606
12898,W005,2008,9,0.0,0.15616580870265045
141000,W005,2008,10,0.0,0.10925276159723621
20321,W005,2008,3,0.0,0.10490536223420702
175970,W005,2008,2,0.0,0.11096198295195239
80204,W005,2008,10,0.0,0.11007719222483403
331355,W005,2008,8,0.0,0.2699799290400781
312125,W005,2008,5,0.0,0.1332481094529805
296900,W005,2008,2,0.0,0.3502308896489791
320454,W005,2008,3,0.0,0.12182238427300432
296979,W005,2008,10,0.0,0.11349710713181567
264732,W005,2008,5,0.0,0.10962081098455666
264732,W005,2008,10,0.0,0.11080004122153139
331390,W005,2008,3,0.0,0.11112392468237339
305944,W005,2008,1,0.0,0.19475799525952392
331429,W005,2008,4,0.0,0.1929943025954843
331355,W005,2008,7,0.0,0.2699799290400781
312118,W005,2008,7,0.0,0.12848849477615237
218731,W005,2008,11,0.0,0.13677549478105971
175970,W005,2008,7,0.0,0.11222365625168691
127853,W005,2008,1,0.0,0.19432516918003506
296900,W005,2008,3,0.0,0.3502308896489791
177356,W005,2008,12,0.0,0.10710629757038333
305944,W005,2008,9,0.0,0.20115616580870266
172915,W005,2008,11,0.0,0.1366856907305535
127853,W005,2008,11,0.0,0.20069684017332673
12898,W005,2008,2,0.0,0.15236606682795412
127853,W005,2008,7,0.0,0.20069684017332673
167243,W005,2008,5,0.0,0.6755276601382885
264732,W005,2008,3,0.0,0.10962081098455666
73309,W005,2008,11,0.0,0.14089175912885166
312118,W005,2008,1,0.0,0.12628755943997608
167321,W005,2008,9,0.0,0.1992835305260162
127853,W005,2008,10,0.0,0.20069684017332673
312118,W005,2008,2,0.0,0.12628755943997608
296999,W005,2008,3,0.0,0.13474091776795225
20321,W005,2008,2,0.0,0.10490536223420702
167321,W005,2008,6,0.0,0.1929943025954843
312118,W005,2008,11,0.0,0.12848849477615237
175970,W005,2008,12,0.0,0.11222365625168691
331429,W005,2008,7,0.0,0.1992835305260162
175043,W005,2008,4,0.0,0.11760453829431193
