isn_vinculo;num_ano;num_mes;8;15;54;86;199;324;1232;1352;1367;1369;1404;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
297565;2010;2;1231.3;123.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.22522868332565604;1;0.062035461458438856;0
297565;2010;3;1231.3;123.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.22522868332565604;1;0.062035461458438856;0
297565;2010;4;1231.3;123.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.22522868332565604;1;0.062035461458438856;0
297565;2010;5;1292.86;129.29;0.0;984.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.08015716447711635;-1;-8.027000922095073e-05;1
297565;2010;6;1292.86;129.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21855641218186694;1;0.07045977044337792;0
297565;2010;7;1355.43;135.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2316155954083282;1;0.07686639116188809;0
297565;2010;8;1355.43;135.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2316155954083282;1;0.07686639116188809;0
297565;2010;9;1355.43;135.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2316155954083282;1;0.07686639116188809;0
297565;2010;10;1355.43;135.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2316155954083282;1;0.07686639116188809;0
297565;2010;11;1355.43;135.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2316155954083282;1;0.07686639116188809;0
297565;2010;12;1355.43;135.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2316155954083282;1;0.07686639116188809;0
297565;2011;1;1423.2;142.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24152887749248841;1;0.08138563569712443;0
297565;2011;2;1423.2;142.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24152887749248841;1;0.08138563569712443;0
297565;2011;3;1423.2;142.32;521.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.04215933781944725;1;0.03707380883985589;0
297565;2011;4;1423.2;142.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24152887749248841;1;0.08138563569712443;0
297565;2011;5;1423.2;142.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24152887749248841;1;0.08138563569712443;0
297565;2011;6;1423.2;142.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24152887749248841;1;0.08138563569712443;0
297565;2011;7;1423.2;142.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24152887749248841;1;0.08138563569712443;0
297565;2011;8;1423.2;142.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24152887749248841;1;0.08138563569712443;0
297565;2011;9;1423.2;142.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24152887749248841;1;0.08138563569712443;0
297565;2011;10;1423.2;142.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24152887749248841;1;0.08138563569712443;0
297565;2011;11;1423.2;142.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24152887749248841;1;0.08138563569712443;0
297565;2011;12;1423.2;142.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.24152887749248841;1;0.08138563569712443;0
297565;2012;1;1522.82;152.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21838090538716393;1;0.08352369612437893;0
297565;2012;2;1522.82;152.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21838090538716393;1;0.08352369612437893;0
297565;2012;3;1522.82;152.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21838090538716393;1;0.08352369612437893;0
297565;2012;4;1522.82;152.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.21838090538716393;1;0.08352369612437893;0
297565;2012;5;1678.94;167.89;0.0;1644.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.04183959432749884;1;1.9531739776090795e-05;0
297565;2012;6;1678.94;167.89;0.0;1644.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.04183959432749884;1;1.9531739776090795e-05;0
297565;2012;7;1678.94;167.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2322327003445041;1;0.07643114129047068;0
297565;2012;8;1678.94;167.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.2322327003445041;1;0.07643114129047068;0
