isn_vinculo;num_ano;num_mes;8;15;21;54;86;91;97;102;185;199;204;207;312;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
305874;2017;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2381.5;0.0;0.0;0.0;1;0.2252622031450608;1;0.0054762702867330315;0
305874;2017;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2429.13;0.0;95.26;47.63;-1;-0.15630670171483907;-1;-0.0003690867948057397;2
305874;2017;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2429.13;0.0;0.0;0.0;1;0.20642549774868446;1;0.003358931912796237;0
305874;2017;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2429.13;0.0;0.0;0.0;1;0.20642549774868446;1;0.003358931912796237;0
305874;2017;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2429.13;0.0;0.0;0.0;1;0.20642549774868446;1;0.003358931912796237;0
305874;2017;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2429.13;0.0;0.0;0.0;1;0.20642549774868446;1;0.003358931912796237;0
305874;2017;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2429.13;0.0;0.0;0.0;1;0.20642549774868446;1;0.003358931912796237;0
305874;2017;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2429.13;0.0;0.0;0.0;1;0.20642549774868446;1;0.003358931912796237;0
305874;2017;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2429.13;0.0;0.0;0.0;1;0.20642549774868446;1;0.003358931912796237;0
305874;2017;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2429.13;0.0;0.0;0.0;1;0.20642549774868446;1;0.003358931912796237;0
305874;2018;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2429.13;0.0;0.0;0.0;1;0.20642549774868446;1;0.003358931912796237;0
305874;2018;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2429.13;0.0;0.0;0.0;1;0.20642549774868446;1;0.003358931912796237;0
305874;2018;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2018;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2018;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2018;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2018;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2018;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2018;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2018;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2018;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2018;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2019;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2019;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2019;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2019;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2019;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2019;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2019;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2019;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2019;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2019;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2019;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2019;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2020;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2020;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2020;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2020;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2020;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2020;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2020;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2020;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2020;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2020;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.21532057571439261;-1;-9.816091008807426e-05;1
305874;2020;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.18308340300612896;-1;-2.87790791198006e-09;1
305874;2020;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.18308340300612896;-1;-2.87790791198006e-09;1
305874;2021;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.18308340300612896;-1;-2.87790791198006e-09;1
305874;2021;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.18308340300612896;-1;-2.87790791198006e-09;1
305874;2021;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.18308340300612896;-1;-2.87790791198006e-09;1
305874;2021;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.18308340300612896;-1;-2.87790791198006e-09;1
305874;2021;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.18308340300612896;-1;-2.87790791198006e-09;1
305874;2021;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.18308340300612896;-1;-2.87790791198006e-09;1
305874;2021;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.18308340300612896;-1;-2.87790791198006e-09;1
305874;2021;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.18308340300612896;-1;-2.87790791198006e-09;1
305874;2021;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.18308340300612896;-1;-2.87790791198006e-09;1
305874;2021;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.18308340300612896;-1;-2.87790791198006e-09;1
305874;2021;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.18308340300612896;-1;-2.87790791198006e-09;1
305874;2021;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2502.0;0.0;0.0;0.0;1;0.18308340300612896;-1;-2.87790791198006e-09;1
305874;2022;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2636.36;0.0;0.0;0.0;1;0.09568648540825231;1;0.009068460533135925;0
305874;2022;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2636.36;0.0;0.0;0.0;1;0.09568648540825231;1;0.009068460533135925;0
305874;2022;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2636.36;0.0;0.0;0.0;1;0.09568648540825231;1;0.009068460533135925;0
305874;2022;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2636.36;0.0;0.0;0.0;1;0.09568648540825231;1;0.009068460533135925;0
305874;2022;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.24536004848180099;1;0.012855420798910666;0
305874;2022;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.24536004848180099;1;0.012855420798910666;0
305874;2022;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.24536004848180099;1;0.012855420798910666;0
305874;2022;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.24536004848180099;1;0.012855420798910666;0
305874;2022;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.24536004848180099;1;0.012855420798910666;0
305874;2022;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.24536004848180099;1;0.012855420798910666;0
305874;2022;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.24536004848180099;1;0.012855420798910666;0
305874;2022;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.24536004848180099;1;0.012855420798910666;0
305874;2023;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.24536004848180099;1;0.012855420798910666;0
305874;2023;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.24536004848180099;1;0.012855420798910666;0
305874;2023;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.24536004848180099;1;0.012855420798910666;0
305874;2023;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.24536004848180099;1;0.012855420798910666;0
305874;2023;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2770.72;0.0;0.0;0.0;1;0.24536004848180099;1;0.012855420798910666;0
305874;2023;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2853.84;0.0;0.0;0.0;1;0.09356923173414178;1;0.012531461142855305;0
305874;2023;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2853.84;0.0;0.0;0.0;1;0.09356923173414178;1;0.012531461142855305;0
305874;2023;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.22359008876063302;1;0.010389825689449905;0
305874;2023;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.22359008876063302;1;0.010389825689449905;0
305874;2023;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.22359008876063302;1;0.010389825689449905;0
305874;2023;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;415.6;0.0;-1;-0.16820268935160798;-1;-0.3236569121479975;2
305874;2023;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.22359008876063302;1;0.010389825689449905;0
305874;2024;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.22359008876063302;1;0.010389825689449905;0
305874;2024;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.22359008876063302;1;0.010389825689449905;0
305874;2024;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.22359008876063302;1;0.010389825689449905;0
305874;2024;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.22359008876063302;1;0.010389825689449905;0
305874;2024;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.22359008876063302;1;0.010389825689449905;0
305874;2024;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2931.42;0.0;0.0;0.0;1;0.22359008876063302;1;0.010389825689449905;0
305874;2024;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3096.17;0.0;0.0;0.0;1;0.0;-1;-2.87790791198006e-09;1
305874;2024;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3096.17;0.0;0.0;0.0;1;0.0;-1;-2.87790791198006e-09;1
305874;2024;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3096.17;0.0;0.0;0.0;1;0.0;-1;-2.87790791198006e-09;1
