isn_vinculo;num_ano;num_mes;8;15;16;21;24;30;51;54;62;79;160;161;168;185;248;252;297;312;324;329;669;1232;1233;1352;1353;1367;1368;1369;1404;1454;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
177253;2007;3;275.15;55.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10315686964956955;1;0.10610764587066734;0
177253;2007;4;275.15;55.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10315686964956955;1;0.10610764587066734;0
177253;2007;5;275.15;55.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10315686964956955;1;0.10610764587066734;0
177253;2007;6;275.15;55.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10315686964956955;1;0.10610764587066734;0
177253;2007;7;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1337218931216423;1;0.11960501098602261;0
177253;2007;8;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.05554824589974372;1;0.023900659593624862;0
177253;2007;9;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1337218931216423;1;0.11960501098602261;0
177253;2007;10;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1337218931216423;1;0.11960501098602261;0
177253;2007;11;284.92;56.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;165.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.1337218931216423;1;0.11960501098602261;0
