isn_vinculo;num_ano;num_mes;8;15;18;39;97;140;160;165;207;1454;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
173063;2010;4;0.0;215.67;246.48;512.05;0.0;0.0;0.0;447.78;616.19;0.0;1;0.2193532533977121;1;0.1655516302339941;0
173063;2010;5;0.0;215.67;246.48;512.05;0.0;0.0;0.0;447.78;616.19;0.0;1;0.2193532533977121;1;0.1655516302339941;0
173063;2010;6;0.0;215.67;246.48;512.05;0.0;0.0;0.0;447.78;616.19;0.0;1;0.2193532533977121;1;0.1655516302339941;0
173063;2010;7;0.0;226.1;258.4;536.83;0.0;0.01;0.0;469.45;646.01;0.0;-1;-0.03355089827755342;-1;-0.7678625371083259;2
173063;2010;8;0.0;226.1;258.4;536.83;0.0;0.0;0.0;469.45;646.01;0.0;1;0.19026686105698626;1;0.19836474401225357;0
173063;2010;9;0.0;226.1;258.4;536.83;0.0;0.0;0.0;469.45;646.01;0.0;1;0.19026686105698626;1;0.19836474401225357;0
173063;2010;10;0.0;226.1;258.4;536.83;0.0;0.0;0.0;469.45;646.01;0.0;1;0.19026686105698626;1;0.19836474401225357;0
173063;2010;11;0.0;226.1;258.4;536.83;0.0;0.0;0.0;469.45;646.01;0.0;1;0.19026686105698626;1;0.19836474401225357;0
173063;2010;12;0.0;226.1;258.4;536.83;0.0;0.0;0.0;469.45;646.01;0.0;1;0.19026686105698626;1;0.19836474401225357;0
173063;2011;1;0.0;237.41;271.32;563.67;0.0;0.0;0.0;492.92;678.31;0.0;1;0.2175342335476153;1;0.21839110008050922;0
173063;2011;2;0.0;237.41;271.32;563.67;0.0;0.0;0.0;492.92;678.31;0.0;1;0.2175342335476153;1;0.21839110008050922;0
173063;2011;3;0.0;237.41;271.32;563.67;0.0;0.0;0.0;492.92;678.31;0.0;1;0.2175342335476153;1;0.21839110008050922;0
173063;2011;4;0.0;237.41;271.32;563.67;0.0;0.0;0.0;492.92;678.31;0.0;1;0.2175342335476153;1;0.21839110008050922;0
173063;2011;5;0.0;237.41;271.32;563.67;0.0;0.0;0.0;492.92;678.31;0.0;1;0.2175342335476153;1;0.21839110008050922;0
173063;2011;6;0.0;237.41;271.32;563.67;0.0;0.0;0.0;492.92;678.31;0.0;1;0.2175342335476153;1;0.21839110008050922;0
173063;2011;7;0.0;237.41;271.32;563.67;0.0;0.0;0.0;492.92;678.31;0.0;1;0.2175342335476153;1;0.21839110008050922;0
173063;2011;8;0.0;237.41;271.32;563.67;0.0;0.0;0.0;492.92;678.31;0.0;1;0.2175342335476153;1;0.21839110008050922;0
173063;2011;9;0.0;237.41;271.32;563.67;0.0;0.0;0.0;492.92;678.31;0.0;1;0.2175342335476153;1;0.21839110008050922;0
173063;2011;10;0.0;237.41;271.32;563.67;0.0;0.0;0.0;492.92;678.31;0.0;1;0.2175342335476153;1;0.21839110008050922;0
173063;2011;11;0.0;237.41;271.32;563.67;0.0;0.0;0.0;492.92;678.31;0.0;1;0.2175342335476153;1;0.21839110008050922;0
173063;2011;12;0.0;237.41;271.32;563.67;0.0;0.0;0.0;492.92;678.31;0.0;1;0.2175342335476153;1;0.21839110008050922;0
173063;2012;1;0.0;254.03;290.32;603.13;0.0;0.0;0.0;527.42;725.79;0.0;1;0.20852301985769978;1;0.21681366106642574;0
173063;2012;2;0.0;254.03;290.32;603.13;0.0;0.0;0.0;527.42;725.79;0.0;1;0.20852301985769978;1;0.21681366106642574;0
173063;2012;3;0.0;254.03;290.32;603.13;0.0;0.0;0.0;527.42;725.79;0.0;1;0.20852301985769978;1;0.21681366106642574;0
173063;2012;4;0.0;254.03;290.32;603.13;0.0;0.0;0.0;527.42;725.79;0.0;1;0.20852301985769978;1;0.21681366106642574;0
173063;2012;5;0.0;254.03;290.32;603.13;0.0;0.0;0.0;527.42;725.79;0.0;1;0.20852301985769978;1;0.21681366106642574;0
173063;2012;6;0.0;254.03;290.32;603.13;0.0;0.0;0.0;527.42;725.79;0.0;1;0.20852301985769978;1;0.21681366106642574;0
173063;2012;7;0.0;254.03;290.32;603.13;0.0;0.0;0.0;527.42;725.79;0.0;1;0.20852301985769978;1;0.21681366106642574;0
173063;2012;8;0.0;254.03;290.32;603.13;0.0;0.0;0.0;527.42;725.79;0.0;1;0.20852301985769978;1;0.21681366106642574;0
173063;2012;9;0.0;254.03;290.32;603.13;0.0;0.0;0.0;527.42;725.79;0.0;1;0.20852301985769978;1;0.21681366106642574;0
173063;2012;10;0.0;254.03;290.32;603.13;0.0;0.0;0.0;527.42;725.79;0.0;1;0.20852301985769978;1;0.21681366106642574;0
173063;2012;11;0.0;254.03;290.32;603.13;0.0;0.0;0.0;527.42;725.79;0.0;1;0.20852301985769978;1;0.21681366106642574;0
