isn_vinculo;num_ano;num_mes;44;102;185;226;227;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
154379;2010;3;0.0;0.0;115.2;565.87;0.0;1;0.07140891801093219;-1;-0.00017799844462906833;1
154380;2010;3;0.0;0.0;115.2;565.87;0.0;1;0.07140891801093219;-1;-0.00017799844462906833;1
154381;2010;3;0.0;0.0;115.2;565.87;0.0;1;0.07140891801093219;-1;-0.00017799844462906833;1
154382;2010;3;0.0;0.0;115.2;565.87;0.0;1;0.07140891801093219;-1;-0.00017799844462906833;1
154383;2010;3;0.0;0.0;115.2;565.87;0.0;1;0.07140891801093219;-1;-0.00017799844462906833;1
154384;2010;3;0.0;0.0;115.2;565.87;0.0;1;0.07140891801093219;-1;-0.00017799844462906833;1
154385;2010;3;0.0;0.0;115.2;565.87;0.0;1;0.07140891801093219;-1;-0.00017799844462906833;1
154379;2010;4;0.0;0.0;120.96;1061.0;0.0;1;0.10605942483611652;-1;-0.0003844847875243973;1
154380;2010;4;0.0;0.0;120.96;1061.0;0.0;1;0.10605942483611652;-1;-0.0003844847875243973;1
154381;2010;4;0.0;0.0;120.96;1061.0;0.0;1;0.10605942483611652;-1;-0.0003844847875243973;1
154382;2010;4;0.0;0.0;120.96;1061.0;0.0;1;0.10605942483611652;-1;-0.0003844847875243973;1
154383;2010;4;0.0;0.0;120.96;1061.0;0.0;1;0.10605942483611652;-1;-0.0003844847875243973;1
154384;2010;4;0.0;0.0;120.96;1061.0;0.0;1;0.10605942483611652;-1;-0.0003844847875243973;1
154385;2010;4;0.0;0.0;120.96;1061.0;0.0;1;0.10605942483611652;-1;-0.0003844847875243973;1
154379;2010;5;0.0;0.0;0.0;1061.0;0.0;1;0.205040070467229;1;0.004116641161955981;0
154380;2010;5;0.0;0.0;0.0;1061.0;0.0;1;0.205040070467229;1;0.004116641161955981;0
154381;2010;5;0.0;0.0;0.0;1061.0;0.0;1;0.205040070467229;1;0.004116641161955981;0
154382;2010;5;0.0;265.25;0.0;1061.0;0.0;-1;-0.08727756645780615;1;8.695064624308912e-05;1
154383;2010;5;0.0;0.0;0.0;1061.0;0.0;1;0.205040070467229;1;0.004116641161955981;0
154384;2010;5;0.0;0.0;0.0;1061.0;0.0;1;0.205040070467229;1;0.004116641161955981;0
154385;2010;5;0.0;0.0;0.0;1061.0;0.0;1;0.205040070467229;1;0.004116641161955981;0
154379;2010;6;0.0;0.0;0.0;1061.0;0.0;1;0.205040070467229;1;0.004116641161955981;0
154380;2010;6;0.0;0.0;0.0;1061.0;0.0;1;0.205040070467229;1;0.004116641161955981;0
154381;2010;6;0.0;0.0;0.0;1061.0;0.0;1;0.205040070467229;1;0.004116641161955981;0
154383;2010;6;0.0;0.0;0.0;1061.0;0.0;1;0.205040070467229;1;0.004116641161955981;0
154384;2010;6;0.0;0.0;0.0;1061.0;0.0;1;0.205040070467229;1;0.004116641161955981;0
154385;2010;6;0.0;0.0;0.0;1061.0;0.0;1;0.205040070467229;1;0.004116641161955981;0
154379;2010;7;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154380;2010;7;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154381;2010;7;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154383;2010;7;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154384;2010;7;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154385;2010;7;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154379;2010;8;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154380;2010;8;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154381;2010;8;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154383;2010;8;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154384;2010;8;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154385;2010;8;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154379;2010;9;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154380;2010;9;739.71;556.18;0.0;0.0;556.18;-1;-0.14515546791154166;1;0.0002741854027595858;1
154381;2010;9;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154383;2010;9;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154384;2010;9;739.71;558.18;0.0;0.0;556.18;-1;-0.14515546791154166;1;0.00029235933925553237;1
154385;2010;9;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154379;2010;10;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154381;2010;10;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154383;2010;10;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154385;2010;10;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154379;2010;11;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154381;2010;11;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154383;2010;11;0.0;0.0;0.0;1112.35;0.0;1;0.23248436567268627;1;8.695208528886056e-05;0
154385;2010;11;986.28;741.57;0.0;0.0;0.0;-1;-0.0705151086221365;1;0.00039505587199900605;1
154379;2010;12;0.0;0.0;0.0;1112.35;0.0;1;0.1358559994516212;1;0.00016349417314620585;0
154381;2010;12;0.0;0.0;0.0;1112.35;0.0;1;0.1358559994516212;1;0.00016349417314620585;0
154383;2010;12;0.0;0.0;0.0;1112.35;0.0;1;0.1358559994516212;1;0.00016349417314620585;0
154379;2011;1;0.0;0.0;0.0;1167.97;0.0;1;0.2488797474050229;-1;-0.00019752829033184427;1
154381;2011;1;0.0;0.0;0.0;1167.97;0.0;1;0.2488797474050229;-1;-0.00019752829033184427;1
154383;2011;1;0.0;0.0;0.0;1167.97;0.0;1;0.2488797474050229;-1;-0.00019752829033184427;1
154379;2011;2;0.0;0.0;0.0;1167.97;0.0;1;0.2488797474050229;-1;-0.00019752829033184427;1
154381;2011;2;0.0;0.0;0.0;1167.97;0.0;1;0.2488797474050229;-1;-0.00019752829033184427;1
154383;2011;2;0.0;0.0;0.0;1167.97;0.0;1;0.2488797474050229;-1;-0.00019752829033184427;1
154379;2011;3;1553.4;0.0;0.0;0.0;545.05;1;0.04701007241475774;-1;-0.00019752827509395;1
154381;2011;3;1553.4;0.0;0.0;0.0;545.05;1;0.04701007241475774;-1;-0.00019752827509395;1
154383;2011;3;1553.4;0.0;0.0;0.0;545.05;1;0.04701007241475774;-1;-0.00019752827509395;1
