isn_vinculo;num_ano;num_mes;8;10;15;19;39;70;94;97;207;324;666;680;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
297175;2009;10;0.0;4532.17;2266.09;1124.52;1588.45;0.0;0.0;0.0;1819.2;0.0;0.0;0.0;0.0;0.0;1;0.1286764733170354;1;0.642682913354407;0
297608;2009;10;1116.84;0.0;111.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13886941226133798;1;0.23773483170952536;0
297091;2009;11;0.0;4055.51;1013.88;0.0;0.0;0.0;0.0;0.0;4055.51;0.0;0.0;0.0;0.0;0.0;1;0.15881035375021896;1;0.46528048538869804;0
297175;2009;11;0.0;4532.17;2266.09;1124.52;1588.45;0.0;0.0;0.0;1819.2;0.0;0.0;0.0;0.0;0.0;1;0.1286764733170354;1;0.642682913354407;0
297608;2009;11;1116.84;0.0;111.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13886941226133798;1;0.23773483170952536;0
297091;2009;12;0.0;4055.51;1013.88;0.0;0.0;0.0;0.0;0.0;4055.51;0.0;0.0;0.0;0.0;0.0;1;0.15881035375021896;1;0.46528048538869804;0
297175;2009;12;0.0;4532.17;2266.09;1124.52;1588.45;0.0;0.0;0.0;1819.2;0.0;0.0;0.0;0.0;0.0;1;0.1286764733170354;1;0.642682913354407;0
297608;2009;12;1116.84;0.0;111.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13886941226133798;1;0.23773483170952536;0
297091;2010;1;0.0;4055.51;1013.88;0.0;0.0;0.0;0.0;0.0;4055.51;0.0;0.0;0.0;0.0;0.0;1;0.15881035375021896;1;0.46528048538869804;0
297175;2010;1;0.0;4532.17;2266.09;1124.52;1588.45;0.0;0.0;0.0;1819.2;0.0;0.0;0.0;0.0;0.0;1;0.1286764733170354;1;0.642682913354407;0
297608;2010;1;1116.84;0.0;111.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13886941226133798;1;0.23773483170952536;0
297091;2010;2;0.0;4055.51;1013.88;0.0;0.0;0.0;0.0;0.0;4055.51;0.0;0.0;0.0;0.0;0.0;1;0.15881035375021896;1;0.46528048538869804;0
297175;2010;2;0.0;4532.17;2266.09;1124.52;1588.45;0.0;0.0;0.0;1819.2;0.0;0.0;0.0;0.0;0.0;1;0.1286764733170354;1;0.642682913354407;0
297608;2010;2;1116.84;0.0;111.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13886941226133798;1;0.23773483170952536;0
297091;2010;3;0.0;4055.51;1013.88;0.0;0.0;0.0;0.0;0.0;4055.51;0.0;0.0;0.0;0.0;0.0;1;0.15881035375021896;1;0.46528048538869804;0
297175;2010;3;0.0;4532.17;2266.09;1124.52;1588.45;0.0;0.0;0.0;1819.2;0.0;0.0;0.0;0.0;0.0;1;0.1286764733170354;1;0.642682913354407;0
297608;2010;3;1116.84;0.0;111.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13886941226133798;1;0.23773483170952536;0
297091;2010;4;0.0;4055.51;1013.88;0.0;0.0;0.0;0.0;0.0;4055.51;0.0;0.0;0.0;0.0;0.0;1;0.15881035375021896;1;0.46528048538869804;0
297175;2010;4;0.0;4532.17;2266.09;1124.52;1588.45;0.0;0.0;0.0;1819.2;0.0;0.0;0.0;0.0;0.0;1;0.1286764733170354;1;0.642682913354407;0
297608;2010;4;1116.84;0.0;111.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13886941226133798;1;0.23773483170952536;0
297091;2010;5;0.0;4055.51;1013.88;0.0;0.0;0.0;0.0;0.0;4055.51;0.0;0.0;0.0;0.0;0.0;1;0.15881035375021896;1;0.46528048538869804;0
297175;2010;5;0.0;4532.17;2266.09;1124.52;1588.45;0.0;0.0;0.0;1819.2;0.0;0.0;0.0;0.0;0.0;1;0.1286764733170354;1;0.642682913354407;0
297608;2010;5;1116.84;0.0;111.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13886941226133798;1;0.23773483170952536;0
297091;2010;6;0.0;4055.51;1013.88;0.0;0.0;0.0;0.0;0.0;4055.51;0.0;0.0;0.0;0.0;0.0;1;0.15881035375021896;1;0.46528048538869804;0
297175;2010;6;0.0;4532.17;2266.09;1124.52;1588.45;0.0;0.0;0.0;1819.2;0.0;0.0;0.0;0.0;0.0;1;0.1286764733170354;1;0.642682913354407;0
297608;2010;6;1116.84;0.0;111.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.13886941226133798;1;0.23773483170952536;0
297091;2010;7;0.0;4251.8;1062.95;0.0;0.0;0.0;0.0;0.0;4251.8;0.0;0.0;0.0;0.0;0.0;1;0.14145591655089457;1;0.4409854191989;0
297175;2010;7;0.0;4751.53;2375.77;1178.95;1665.33;0.0;0.0;0.0;1907.25;0.0;0.0;0.0;0.0;0.0;1;0.10214576230561051;1;0.6209152252985062;0
297608;2010;7;1170.9;0.0;117.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11944766574596843;1;0.2016447436072175;0
297091;2010;8;0.0;4251.8;1062.95;0.0;0.0;0.0;0.0;0.0;4251.8;0.0;0.0;0.0;0.0;0.0;1;0.14145591655089457;1;0.4409854191989;0
297175;2010;8;0.0;4751.53;2375.77;1178.95;1665.33;0.0;0.0;0.0;1907.25;0.0;0.0;0.0;0.0;0.0;1;0.10214576230561051;1;0.6209152252985062;0
297608;2010;8;1170.9;0.0;117.09;0.0;0.0;0.0;0.0;0.0;0.0;126.1;0.0;0.0;0.0;0.0;-1;-0.03991697457459975;-1;-0.00011445519907971047;2
297091;2010;9;0.0;4251.8;1062.95;0.0;0.0;0.0;0.0;0.0;4251.8;0.0;0.0;0.0;0.0;0.0;1;0.14145591655089457;1;0.4409854191989;0
297175;2010;9;0.0;4751.53;2375.77;1178.95;1665.33;0.0;0.0;0.0;1907.25;0.0;0.0;0.0;0.0;0.0;1;0.10214576230561051;1;0.6209152252985062;0
297608;2010;9;1170.9;0.0;117.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11944766574596843;1;0.2016447436072175;0
297091;2010;10;0.0;4251.8;1062.95;0.0;0.0;0.0;0.0;0.0;4251.8;0.0;0.0;0.0;0.0;0.0;1;0.14145591655089457;1;0.4409854191989;0
297175;2010;10;0.0;4751.53;2375.77;1178.95;1665.33;0.0;0.0;0.0;1907.25;0.0;0.0;0.0;0.0;0.0;1;0.10214576230561051;1;0.6209152252985062;0
297608;2010;10;1170.9;0.0;117.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11944766574596843;1;0.2016447436072175;0
297091;2010;11;0.0;4251.8;1062.95;0.0;0.0;0.0;0.0;0.0;4251.8;0.0;0.0;0.0;0.0;0.0;1;0.14145591655089457;1;0.4409854191989;0
297175;2010;11;0.0;4751.53;2375.77;1178.95;1665.33;0.0;0.0;0.0;1907.25;0.0;0.0;0.0;0.0;0.0;1;0.10214576230561051;1;0.6209152252985062;0
297608;2010;11;1170.9;0.0;117.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11944766574596843;1;0.2016447436072175;0
297091;2010;12;0.0;4251.8;1062.95;0.0;0.0;0.0;0.0;0.0;4251.8;0.0;0.0;0.0;0.0;0.0;1;0.14145591655089457;1;0.4409854191989;0
297175;2010;12;0.0;4751.53;2375.77;1178.95;1665.33;0.0;0.0;0.0;1907.25;0.0;0.0;0.0;0.0;0.0;1;0.10214576230561051;1;0.6209152252985062;0
297608;2010;12;1170.9;0.0;117.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11944766574596843;1;0.2016447436072175;0
297091;2011;1;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1;0.15683660599709132;1;0.40821381467680196;0
297175;2011;1;0.0;4989.11;2494.56;1237.9;1748.6;0.0;0.0;0.0;2002.61;0.0;0.0;0.0;0.0;0.0;1;0.1197251138446992;1;0.5898164551996468;0
297608;2011;1;1229.45;0.0;122.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10368885923573473;1;0.1561821642761121;0
297091;2011;2;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1;0.15683660599709132;1;0.40821381467680196;0
297175;2011;2;0.0;4989.11;2494.56;1237.9;1748.6;0.0;0.0;0.0;2002.61;0.0;0.0;0.0;0.0;0.0;1;0.1197251138446992;1;0.5898164551996468;0
297608;2011;2;1229.45;0.0;122.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10368885923573473;1;0.1561821642761121;0
297091;2011;3;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1;0.15683660599709132;1;0.40821381467680196;0
297175;2011;3;0.0;4989.11;2494.56;1237.9;1748.6;0.0;0.0;0.0;2002.61;0.0;0.0;0.0;0.0;0.0;1;0.1197251138446992;1;0.5898164551996468;0
297608;2011;3;1229.45;0.0;122.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10368885923573473;1;0.1561821642761121;0
297091;2011;4;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;55.31;4464.39;0.0;0.0;0.0;0.0;0.0;-1;-0.0004453744901553591;-1;-2.1229775447914436;2
297175;2011;4;0.0;4989.11;2494.56;1237.9;1748.6;0.0;0.0;49.71;2002.61;0.0;0.0;0.0;0.0;0.0;-1;-0.0037620535241571496;-1;-2.1229775111981715;2
297608;2011;4;1229.45;0.0;122.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.10368885923573473;1;0.1561821642761121;0
297091;2011;5;0.0;4464.39;1116.1;0.0;0.0;0.0;0.0;0.0;4464.39;0.0;0.0;0.0;0.0;0.0;1;0.15683660599709132;1;0.40821381467680196;0
