isn_vinculo;num_ano;num_mes;15;97;207;1367;1369;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
296897;2011;4;845.36;14.27;2817.86;0.0;0.0;-1;-0.13781878194340202;1;0.045217328785751576;1
331445;2011;4;893.8;0.0;2681.41;0.0;0.0;1;0.12062115109841165;-1;-0.0002500396230908919;1
296897;2011;5;845.36;0.0;2817.86;0.0;0.0;1;0.12431938990630242;1;0.040475035700586304;0
331445;2011;5;893.8;0.0;2681.41;0.0;0.0;1;0.12062115109841165;-1;-0.0002500396230908919;1
296897;2011;6;845.36;0.0;2817.86;0.0;0.0;1;0.12431938990630242;1;0.040475035700586304;0
331445;2011;6;893.8;0.0;2681.41;0.0;0.0;1;0.12062115109841165;-1;-0.0002500396230908919;1
296897;2011;7;845.36;0.0;2817.86;0.0;0.0;1;0.12431938990630242;1;0.040475035700586304;0
331445;2011;7;893.8;0.0;2681.41;0.0;0.0;1;0.12062115109841165;-1;-0.0002500396230908919;1
296897;2011;8;845.36;0.0;2817.86;0.0;0.0;1;0.12431938990630242;1;0.040475035700586304;0
331445;2011;8;893.8;0.0;2681.41;0.0;0.0;1;0.12062115109841165;-1;-0.0002500396230908919;1
296897;2011;9;845.36;0.0;2817.86;0.0;0.0;1;0.12431938990630242;1;0.040475035700586304;0
331445;2011;9;893.8;0.0;2681.41;0.0;0.0;1;0.12062115109841165;-1;-0.0002500396230908919;1
296897;2011;10;845.36;0.0;2817.86;0.0;0.0;1;0.12431938990630242;1;0.040475035700586304;0
331445;2011;10;893.8;0.0;2681.41;0.0;0.0;1;0.12062115109841165;-1;-0.0002500396230908919;1
296897;2011;11;845.36;0.0;2817.86;0.0;0.0;1;0.12431938990630242;1;0.040475035700586304;0
331445;2011;11;893.8;0.0;2681.41;0.0;0.0;1;0.12062115109841165;-1;-0.0002500396230908919;1
296897;2011;12;845.36;0.0;2817.86;0.0;0.0;1;0.12431938990630242;1;0.040475035700586304;0
331445;2011;12;893.8;0.0;2681.41;0.0;0.0;1;0.12062115109841165;-1;-0.0002500396230908919;1
296897;2012;1;904.53;0.0;3015.11;0.0;0.0;1;0.11669180680741498;1;0.03528606938042156;0
331445;2012;1;956.37;0.0;2869.11;0.0;0.0;1;0.11399329522080609;1;0.00010106385873775992;0
296897;2012;2;904.53;0.0;3015.11;0.0;0.0;1;0.11669180680741498;1;0.03528606938042156;0
331445;2012;2;956.37;0.0;2869.11;0.0;0.0;1;0.11399329522080609;1;0.00010106385873775992;0
296897;2012;3;904.53;0.0;3015.11;0.0;0.0;1;0.11669180680741498;1;0.03528606938042156;0
331445;2012;3;956.37;0.0;2869.11;0.0;0.0;1;0.11399329522080609;1;0.00010106385873775992;0
296897;2012;4;904.53;0.0;3015.11;0.0;0.0;1;0.11669180680741498;1;0.03528606938042156;0
331445;2012;4;956.37;0.0;2869.11;0.0;0.0;1;0.11399329522080609;1;0.00010106385873775992;0
296897;2012;5;904.53;0.0;3015.11;0.0;0.0;1;0.11669180680741498;1;0.03528606938042156;0
331445;2012;5;956.37;0.0;2869.11;0.0;0.0;1;0.11399329522080609;1;0.00010106385873775992;0
296897;2012;6;904.53;0.0;3015.11;0.0;0.0;1;0.11669180680741498;1;0.03528606938042156;0
331445;2012;6;956.37;0.0;2869.11;0.0;0.0;1;0.11399329522080609;1;0.00010106385873775992;0
296897;2012;7;904.53;0.0;3015.11;0.0;0.0;1;0.11669180680741498;1;0.03528606938042156;0
331445;2012;7;956.37;0.0;2869.11;0.0;0.0;1;0.11399329522080609;1;0.00010106385873775992;0
296897;2012;8;904.53;0.0;3015.11;0.0;0.0;1;0.11669180680741498;1;0.03528606938042156;0
331445;2012;8;956.37;0.0;2869.11;0.0;0.0;1;0.11399329522080609;1;0.00010106385873775992;0
296897;2012;9;904.53;0.0;3015.11;0.0;0.0;1;0.11669180680741498;1;0.03528606938042156;0
331445;2012;9;956.37;0.0;2869.11;0.0;0.0;1;0.11399329522080609;1;0.00010106385873775992;0
296897;2012;10;904.53;0.0;3015.11;0.0;0.0;1;0.11669180680741498;1;0.03528606938042156;0
331445;2012;10;956.37;0.0;2869.11;0.0;0.0;1;0.11399329522080609;1;0.00010106385873775992;0
296897;2012;11;904.53;0.0;3015.11;0.0;0.0;1;0.11669180680741498;1;0.03528606938042156;0
331445;2012;11;956.37;0.0;2869.11;0.0;0.0;1;0.11399329522080609;1;0.00010106385873775992;0
296897;2012;12;904.53;0.0;3015.11;0.0;0.0;1;0.11669180680741498;1;0.03528606938042156;0
331445;2012;12;956.37;0.0;2869.11;0.0;0.0;1;0.11399329522080609;1;0.00010106385873775992;0
296897;2013;1;955.01;0.0;3183.35;0.0;0.0;1;0.10765482936848098;1;0.1342865822339805;0
331445;2013;1;1009.73;0.0;3029.19;0.0;0.0;1;0.11601887425088614;1;0.0848371684639595;0
296897;2013;2;955.01;0.0;3183.35;0.0;0.0;1;0.10765482936848098;1;0.1342865822339805;0
331445;2013;2;1009.73;0.0;3029.19;0.0;0.0;1;0.11601887425088614;1;0.0848371684639595;0
296897;2013;3;955.01;0.0;3183.35;0.0;0.0;1;0.10765482936848098;1;0.1342865822339805;0
331445;2013;3;1009.73;0.0;3029.19;0.0;0.0;1;0.11601887425088614;1;0.0848371684639595;0
296897;2013;4;955.01;0.0;3183.35;0.0;0.0;1;0.10765482936848098;1;0.1342865822339805;0
331445;2013;4;1009.73;0.0;3029.19;0.0;0.0;1;0.11601887425088614;1;0.0848371684639595;0
296897;2013;5;955.01;0.0;3183.35;0.0;0.0;1;0.10765482936848098;1;0.1342865822339805;0
331445;2013;5;1009.73;0.0;3029.19;0.0;0.0;1;0.11601887425088614;1;0.0848371684639595;0
296897;2013;6;955.01;0.0;3183.35;0.0;0.0;1;0.10765482936848098;1;0.1342865822339805;0
331445;2013;6;1009.73;0.0;3029.19;0.0;0.0;1;0.11601887425088614;1;0.0848371684639595;0
296897;2013;7;955.01;0.0;3183.35;0.0;0.0;1;0.10765482936848098;1;0.1342865822339805;0
331445;2013;7;1009.73;287.39;3029.19;0.0;0.0;-1;-0.23727357573700558;-1;-0.18940748803342888;2
296897;2013;8;955.01;0.0;3183.35;0.0;0.0;1;0.10765482936848098;1;0.1342865822339805;0
331445;2013;8;1009.73;0.0;3029.19;0.0;0.0;1;0.11601887425088614;1;0.0848371684639595;0
296897;2013;9;955.01;0.0;3183.35;0.0;0.0;1;0.10765482936848098;1;0.1342865822339805;0
331445;2013;9;1009.73;0.0;3029.19;0.0;0.0;1;0.11601887425088614;1;0.0848371684639595;0
296897;2013;10;955.01;0.0;3183.35;0.0;0.0;1;0.10765482936848098;1;0.1342865822339805;0
331445;2013;10;1009.73;0.0;3029.19;0.0;0.0;1;0.11601887425088614;1;0.0848371684639595;0
