isn_vinculo;num_ano;num_mes;8;15;54;97;207;324;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
320529;2011;3;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18791076600340478;1;0.3803999880223179;0
297568;2011;4;3270.0;490.5;0.0;15.69;0.0;0.0;-1;-0.003811829191132321;1;0.0022694888859877693;1
320529;2011;4;0.0;817.5;0.0;23.22;2943.0;0.0;-1;-0.00522359482653878;1;9.875487429633623e-05;1
297568;2011;5;3270.0;490.5;0.0;0.0;0.0;0.0;1;0.17737079618662632;1;0.26977448880845367;0
320529;2011;5;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18791076600340478;1;0.3803999880223179;0
297568;2011;6;3270.0;490.5;0.0;0.0;0.0;0.0;1;0.17737079618662632;1;0.26977448880845367;0
320529;2011;6;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18791076600340478;1;0.3803999880223179;0
297568;2011;7;3270.0;490.5;0.0;0.0;0.0;0.0;1;0.17737079618662632;1;0.26977448880845367;0
320529;2011;7;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18791076600340478;1;0.3803999880223179;0
297568;2011;8;3270.0;490.5;0.0;0.0;0.0;85.34;-1;-0.04735868523348763;1;0.0001278296051574479;1
320529;2011;8;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18791076600340478;1;0.3803999880223179;0
297568;2011;9;3270.0;490.5;0.0;0.0;0.0;0.0;1;0.17737079618662632;1;0.26977448880845367;0
320529;2011;9;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18791076600340478;1;0.3803999880223179;0
297568;2011;10;3270.0;490.5;0.0;0.0;0.0;0.0;1;0.17737079618662632;1;0.26977448880845367;0
320529;2011;10;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18791076600340478;1;0.3803999880223179;0
297568;2011;11;3270.0;490.5;0.0;0.0;0.0;0.0;1;0.17737079618662632;1;0.26977448880845367;0
320529;2011;11;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18791076600340478;1;0.3803999880223179;0
297568;2011;12;3270.0;490.5;0.0;0.0;0.0;0.0;1;0.17737079618662632;1;0.26977448880845367;0
320529;2011;12;0.0;817.5;0.0;0.0;2943.0;0.0;1;0.18791076600340478;1;0.3803999880223179;0
297568;2012;1;3732.0;559.8;1430.6;0.0;0.0;0.0;-1;-0.029937081970294876;1;0.005348750205891317;1
320529;2012;1;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.15506354403317946;1;0.44708258893294106;0
297568;2012;2;3732.0;559.8;0.0;0.0;0.0;0.0;1;0.15751116591143122;1;0.26143069276814135;0
320529;2012;2;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.15506354403317946;1;0.44708258893294106;0
297568;2012;3;3732.0;559.8;0.0;0.0;0.0;0.0;1;0.15751116591143122;1;0.26143069276814135;0
320529;2012;3;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.15506354403317946;1;0.44708258893294106;0
297568;2012;4;3732.0;559.8;0.0;0.0;0.0;0.0;1;0.15751116591143122;1;0.26143069276814135;0
320529;2012;4;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.15506354403317946;1;0.44708258893294106;0
297568;2012;5;3732.0;559.8;0.0;0.0;0.0;0.0;1;0.15751116591143122;1;0.26143069276814135;0
320529;2012;5;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.15506354403317946;1;0.44708258893294106;0
297568;2012;6;3732.0;559.8;0.0;0.0;0.0;0.0;1;0.15751116591143122;1;0.26143069276814135;0
320529;2012;6;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.15506354403317946;1;0.44708258893294106;0
297568;2012;7;3732.0;559.8;0.0;0.0;0.0;0.0;1;0.15751116591143122;1;0.26143069276814135;0
320529;2012;7;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.15506354403317946;1;0.44708258893294106;0
297568;2012;8;3732.0;559.8;0.0;0.0;0.0;86.36;-1;-0.0720377721212262;-1;-0.07761552941769789;2
320529;2012;8;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.15506354403317946;1;0.44708258893294106;0
297568;2012;9;3732.0;559.8;0.0;0.0;0.0;0.0;1;0.15751116591143122;1;0.26143069276814135;0
320529;2012;9;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.15506354403317946;1;0.44708258893294106;0
297568;2012;10;3732.0;559.8;0.0;0.0;0.0;0.0;1;0.15751116591143122;1;0.26143069276814135;0
320529;2012;10;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.15506354403317946;1;0.44708258893294106;0
297568;2012;11;3732.0;559.8;0.0;0.0;0.0;0.0;1;0.15751116591143122;1;0.26143069276814135;0
320529;2012;11;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.15506354403317946;1;0.44708258893294106;0
297568;2012;12;3732.0;559.8;0.0;0.0;0.0;0.0;1;0.15751116591143122;1;0.26143069276814135;0
320529;2012;12;0.0;933.0;0.0;0.0;3358.8;0.0;1;0.15506354403317946;1;0.44708258893294106;0
297568;2013;1;4068.0;610.2;1559.4;0.0;0.0;0.0;-1;-0.043320193089786074;-1;-0.000387676660278391;2
320529;2013;1;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.15637309285686962;1;0.4624239859738788;0
297568;2013;2;4068.0;610.2;0.0;0.0;0.0;0.0;1;0.14979808772079062;1;0.21037154629915067;0
320529;2013;2;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.15637309285686962;1;0.4624239859738788;0
297568;2013;3;4068.0;610.2;0.0;0.0;0.0;0.0;1;0.14979808772079062;1;0.21037154629915067;0
320529;2013;3;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.15637309285686962;1;0.4624239859738788;0
297568;2013;4;4068.0;610.2;0.0;0.0;0.0;0.0;1;0.14979808772079062;1;0.21037154629915067;0
320529;2013;4;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.15637309285686962;1;0.4624239859738788;0
297568;2013;5;4068.0;610.2;0.0;0.0;0.0;0.0;1;0.14979808772079062;1;0.21037154629915067;0
320529;2013;5;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.15637309285686962;1;0.4624239859738788;0
297568;2013;6;4068.0;610.2;0.0;0.0;0.0;0.0;1;0.14979808772079062;1;0.21037154629915067;0
320529;2013;6;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.15637309285686962;1;0.4624239859738788;0
297568;2013;7;4068.0;610.2;0.0;0.0;0.0;0.0;1;0.14979808772079062;1;0.21037154629915067;0
320529;2013;7;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.15637309285686962;1;0.4624239859738788;0
297568;2013;8;4068.0;610.2;0.0;0.0;0.0;77.26;-1;-0.0686671603829615;-1;-0.019845374001347782;2
320529;2013;8;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.15637309285686962;1;0.4624239859738788;0
297568;2013;9;4068.0;610.2;0.0;0.0;0.0;0.0;1;0.14979808772079062;1;0.21037154629915067;0
320529;2013;9;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.15637309285686962;1;0.4624239859738788;0
297568;2013;10;4068.0;610.2;0.0;0.0;0.0;0.0;1;0.14979808772079062;1;0.21037154629915067;0
320529;2013;10;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.15637309285686962;1;0.4624239859738788;0
297568;2013;11;4068.0;610.2;0.0;0.0;0.0;0.0;1;0.14979808772079062;1;0.21037154629915067;0
320529;2013;11;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.15637309285686962;1;0.4624239859738788;0
297568;2013;12;4068.0;610.2;0.0;0.0;0.0;0.0;1;0.14979808772079062;1;0.21037154629915067;0
320529;2013;12;0.0;1017.0;0.0;0.0;3661.2;0.0;1;0.15637309285686962;1;0.4624239859738788;0
297568;2014;1;4344.0;651.6;1665.2;0.0;0.0;0.0;-1;-0.06116434585925701;-1;-0.09620451874963365;2
320529;2014;1;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.14809617257893437;1;0.4534341167322222;0
297568;2014;2;4344.0;651.6;0.0;0.0;0.0;0.0;1;0.13691550986260115;1;0.1398574932516139;0
320529;2014;2;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.14809617257893437;1;0.4534341167322222;0
297568;2014;3;4344.0;651.6;0.0;0.0;0.0;0.0;1;0.13691550986260115;1;0.1398574932516139;0
320529;2014;3;0.0;1086.0;0.0;0.0;3909.6;0.0;1;0.14809617257893437;1;0.4534341167322222;0
297568;2014;4;4344.0;651.6;0.0;0.0;0.0;0.0;1;0.13691550986260115;1;0.1398574932516139;0
