isn_vinculo;num_ano;num_mes;100;106;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
331355;2023;4;0.0;5529.13;1;0.0027768667847555273;1;0.42284416871024;0
331390;2023;4;0.0;257.92;1;0.16209932095284735;1;0.31119833194225244;0
331430;2023;4;0.0;3763.57;1;0.04432037978015646;1;0.00021195329089351844;0
305879;2023;5;0.0;2244.0;1;0.10361151432624294;1;0.0008130027585711019;0
312118;2023;5;0.0;969.19;1;0.12273489113341102;1;0.4989722668524301;0
312125;2023;5;0.0;2542.77;1;0.11086827130080901;1;0.017232554623936025;0
320454;2023;5;0.0;422.32;1;0.17502602528582184;1;0.5247991834338919;0
331355;2023;5;0.0;5529.13;1;0.0027768667847555273;1;0.42284416871024;0
331390;2023;5;0.0;257.92;1;0.16209932095284735;1;0.31119833194225244;0
331430;2023;5;0.0;3763.57;1;0.04432037978015646;1;0.00021195329089351844;0
305879;2023;6;0.0;2244.0;1;0.10361151432624294;1;0.0008130027585711019;0
312118;2023;6;0.0;998.27;1;0.10545180354924644;1;0.4797350358074901;0
312125;2023;6;0.0;2619.05;1;0.07072909602474131;1;0.02148867235521834;0
320454;2023;6;0.0;434.99;1;0.16633880823418756;1;0.5357777946493876;0
331355;2023;6;0.0;5695.0;-1;-0.03955247482121571;1;0.26371356452276373;1
331390;2023;6;0.0;265.66;1;0.14278181731016265;1;0.3243790700874669;0
331430;2023;6;0.0;3876.48;1;0.013996868777649496;-1;-0.001970914472057217;1
305879;2023;7;0.0;2244.0;1;0.10361151432624294;1;0.0008130027585711019;0
312118;2023;7;0.0;998.27;1;0.10545180354924644;1;0.4797350358074901;0
312125;2023;7;0.0;2619.05;1;0.07072909602474131;1;0.02148867235521834;0
320454;2023;7;0.0;434.99;1;0.16633880823418756;1;0.5357777946493876;0
331355;2023;7;0.0;5695.0;-1;-0.03955247482121571;1;0.26371356452276373;1
331390;2023;7;0.0;265.66;1;0.14278181731016265;1;0.3243790700874669;0
331430;2023;7;0.0;3876.47;1;0.013996868777649496;-1;-0.0019708820937545113;1
305879;2023;8;0.0;2244.0;1;0.10361151432624294;1;0.0008130027585711019;0
312118;2023;8;0.0;1025.41;1;0.11598219849358027;1;0.4611734525243527;0
312125;2023;8;0.0;2690.25;1;0.07211306709702003;1;0.024934933298711215;0
320454;2023;8;0.0;446.82;1;0.17641353753424854;1;0.5453679098308939;0
331355;2023;8;0.0;5849.82;-1;-0.02746549021907796;-1;-0.00013033828795272484;2
331390;2023;8;0.0;272.88;1;0.13954414175485336;1;0.33638471653599744;0
331430;2023;8;0.0;3981.85;1;0.02731895616060187;-1;-0.00026052257546993474;1
305879;2023;9;0.0;2244.0;1;0.10361151432624294;1;0.0008130027585711019;0
312118;2023;9;0.0;1025.41;1;0.11598219849358027;1;0.4611734525243527;0
312125;2023;9;0.0;2690.25;1;0.07211306709702003;1;0.024934933298711215;0
320454;2023;9;0.0;446.82;1;0.17641353753424854;1;0.5453679098308939;0
331355;2023;9;0.0;5849.82;-1;-0.02746549021907796;-1;-0.00013033828795272484;2
